gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
1173,3050.0,2990.0,2188.3,2152.22,2,2,20,20,25,25,0,23,39,408,1,-1
1174,3050.0,2990.0,2162.04,2175.14,2,2,20,20,25,25,0,24,43,451,12,-1
1175,3050.0,2990.0,2165.96,2182.06,2,2,20,20,25,25,0,25,93,992,77,-1
1176,3050.0,2990.0,2173.4,2192.98,2,2,20,20,25,25,0,25,41,484,6,-1
1177,3050.0,2990.0,2158.88,2192.72,2,2,20,20,25,25,0,25,66,571,35,-1
1178,3050.0,2990.0,2156.92,2188.44,2,2,20,20,25,25,0,24,67,726,11,-1
1179,3050.0,2990.0,2154.76,2166.76,2,2,20,20,25,25,0,23,71,663,9,-1
1180,3050.0,2990.0,2167.0,2150.0,2,2,20,20,25,25,0,24,41,336,11,-1
1181,3050.0,2990.0,2153.52,2144.84,2,2,20,20,25,25,0,23,72,459,17,-1
1182,3050.0,2950.0,2144.52,2106.28,2,2,20,20,25,25,0,23,24,305,40,-1
1183,3050.0,2950.0,2163.36,2127.6,2,2,20,20,25,25,0,27,79,816,16,-1
1184,3050.0,2950.0,2169.0,2130.84,2,2,20,20,25,25,0,27,40,523,20,-1
1185,3050.0,3030.0,2187.72,2157.48,2,2,20,20,25,25,0,25,102,1254,94,-1
1186,3050.0,3050.0,2185.0,2169.16,2,2,20,20,25,25,0,28,55,762,14,-1
1187,3130.0,3050.0,2198.76,2174.04,2,2,20,20,25,25,0,24,62,897,17,-1
1188,3130.0,3050.0,2219.92,2198.08,2,2,20,20,25,25,0,27,118,1585,50,-1
1189,3130.0,3080.0,2244.0,2209.36,2,2,20,20,25,25,0,31,72,1024,88,-1
1190,3130.0,3080.0,2256.92,2216.76,2,2,20,20,25,25,0,28,38,717,72,-1
1191,3130.0,3080.0,2261.52,2231.68,2,2,20,20,25,25,0,24,106,1451,85,-1
1192,3150.0,3140.0,2279.0,2205.84,2,2,20,20,25,25,0,19,121,1719,174,-1
1193,3150.0,3140.0,2271.56,2252.0,2,2,20,20,25,25,0,26,109,1706,51,-1
1194,3150.0,3120.0,2275.48,2264.8,2,2,20,20,25,25,0,21,112,1832,32,-1
1195,3150.0,3120.0,2287.36,2266.56,2,2,20,20,25,25,0,26,94,1542,23,-1
1196,3150.0,3120.0,2303.16,2258.04,2,2,20,20,25,25,0,16,124,2040,97,-1
1197,3150.0,3120.0,2291.52,2300.36,2,2,20,20,25,25,0,24,113,1616,62,-1
1198,3150.0,3120.0,2295.96,2277.68,2,2,20,20,25,25,0,16,122,1890,105,-1
1199,3150.0,3120.0,2276.12,2279.44,2,2,20,20,25,25,0,25,94,1283,12,-1
1200,3150.0,3140.0,2301.44,2311.6,2,2,20,20,25,25,0,30,109,1544,33,-1
1201,3755.2,3485.2,2303.22,2346.02,3,3,21,20,25,25,1,32,51,712,105,-1
1202,3755.2,3485.2,2275.79,2359.49,2,2,20,20,25,25,0,26,119,1619,162,-1
1203,3755.2,3485.2,2315.03,2370.93,2,2,20,20,25,25,0,33,98,1088,25,-1
1204,3755.2,3485.2,2356.65,2365.17,2,2,24,20,25,25,4,39,194,1514,124,-1
1205,3755.2,3485.2,2365.61,2354.22,2,2,20,20,25,25,0,27,98,1478,84,-1
1206,3755.2,3485.2,2357.4,2359.21,2,2,20,20,25,25,0,32,68,731,29,-1
1207,3530.0,3930.0,2357.14,2356.69,3,3,20,20,25,22,0,37,93,829,32,-1
1208,3530.0,3930.0,2354.23,2362.04,2,2,20,25,25,20,5,34,81,871,69,-1
1209,3150.0,3930.0,2343.27,2341.6,2,2,20,20,25,19,0,24,112,1462,126,-1
1210,3150.0,3930.0,2345.32,2347.76,2,2,20,23,25,17,3,35,73,847,37,-1
1211,3150.0,3930.0,2343.2,2373.55,2,2,20,20,25,16,0,34,80,1007,17,-1
1212,3150.0,3930.0,2342.61,2389.06,2,2,20,20,25,16,0,36,106,1084,124,-1
1213,3150.0,3930.0,2354.86,2394.06,2,2,20,20,25,15,0,36,91,791,11,-1
1214,3150.0,3930.0,2339.77,2368.3,2,2,20,20,25,14,0,26,10,450,10,-1
1215,3150.0,3930.0,2361.54,2383.31,2,2,20,23,25,13,3,37,88,1196,28,-1
1216,3150.0,3930.0,2374.27,2407.1,2,2,20,20,25,13,0,37,91,936,43,-1
1217,3150.0,3930.0,2390.12,2407.73,2,2,20,20,25,12,0,36,62,637,31,-1
1218,3840.0,3930.0,2398.88,2415.1,3,3,20,20,25,13,0,40,62,660,23,-1
1219,3840.0,3930.0,2409.19,2447.25,3,3,20,20,25,13,0,40,89,928,49,-1
1220,3840.0,3930.0,2424.62,2451.04,2,2,20,20,25,13,0,36,105,1310,25,-1
1221,3840.0,3930.0,2466.43,2448.48,2,2,20,22,25,13,2,36,98,1288,148,-1
1222,3840.0,3930.0,2466.7,2459.43,2,2,20,20,25,15,0,34,92,1226,85,-1
1223,3780.0,3930.0,2474.47,2462.4,2,2,20,20,25,14,0,35,109,886,38,-1
1224,3780.0,3930.0,2477.06,2462.53,2,2,21,20,25,14,1,38,92,811,56,-1
1225,3780.0,3930.0,2489.47,2474.32,2,2,20,20,25,17,0,37,117,1202,16,-1
1226,3780.0,3930.0,2501.39,2462.56,2,2,20,20,25,17,0,36,94,798,9,-1
1227,3780.0,3930.0,2467.81,2453.03,2,2,20,20,25,18,0,34,28,423,62,-1
1228,3780.0,3930.0,2471.35,2460.83,2,2,20,20,25,18,0,33,116,1382,78,-1
1229,3927.9,3930.0,2485.95,2469.99,3,3,20,21,19,18,1,39,100,660,19,-1
1230,3927.9,3930.0,2478.71,2482.14,2,2,20,20,19,20,0,38,103,983,23,-1
1231,3927.9,3930.0,2456.52,2488.02,2,2,20,20,18,21,0,31,99,785,24,-1
1232,3927.9,3930.0,2436.66,2478.21,2,2,20,20,16,18,0,32,28,472,31,-1
1233,3927.9,4130.0,2449.79,2490.06,3,3,20,20,18,5,0,38,89,1123,42,-1
1234,3927.9,4130.0,2449.38,2515.68,2,2,20,20,17,5,0,37,110,1258,88,-1
1235,3927.9,4130.0,2445.51,2534.89,2,2,20,20,17,5,0,36,113,1000,43,-1
1236,4430.0,4030.0,2492.25,2543.02,3,3,20,20,6,10,0,39,93,1039,23,-1
1237,4430.0,4030.0,2492.87,2552.37,2,2,20,20,5,12,0,36,123,1484,30,-1
1238,4430.0,4030.0,2499.53,2537.05,2,2,20,20,5,12,0,37,121,857,6,-1
1239,4430.0,4030.0,2498.11,2539.65,2,2,21,50,5,11,31,45,136,951,33,-1
1240,4430.0,4030.0,2497.02,2542.76,2,2,20,20,5,11,0,38,106,967,6,-1
1241,4430.0,4030.0,2498.34,2541.84,2,3,20,20,5,12,0,32,61,600,10,-1
1242,4430.0,4030.0,2482.69,2536.07,2,2,22,20,5,11,2,36,116,706,15,-1
1243,4430.0,4030.0,2481.07,2536.47,2,2,20,20,5,11,0,32,113,1218,13,-1
1244,4430.0,4030.0,2494.64,2534.93,2,2,20,20,5,10,0,34,121,1403,9,-1
1245,4430.0,4030.0,2493.4,2566.19,2,2,20,22,5,12,2,37,129,1341,7,-1
1246,4430.0,4030.0,2487.88,2563.39,2,2,20,20,5,12,0,32,123,1786,165,-1
1247,4430.0,4030.0,2484.97,2579.04,2,2,20,20,5,16,0,30,125,2102,66,-1
1248,4430.0,4030.0,2485.02,2578.23,2,2,20,20,5,18,0,33,123,1978,47,-1
1249,4430.0,4030.0,2493.02,2562.86,2,2,20,20,5,20,0,29,144,1781,163,-1
1250,4430.0,4030.0,2503.95,2546.02,2,2,20,20,5,20,0,29,124,1878,15,-1
1251,4430.0,4030.0,2522.34,2579.26,2,2,20,27,5,18,7,37,134,2005,4,-1
1252,4430.0,4030.0,2530.49,2581.69,2,2,20,20,5,17,0,29,123,1666,12,-1
1253,4430.0,4030.0,2537.84,2595.55,2,2,50,20,4,17,30,50,213,1653,25,-1
1254,4430.0,4030.0,2530.63,2608.02,2,2,20,20,4,17,0,29,121,1576,95,-1
1255,3927.9,4030.0,2503.05,2587.33,2,2,20,20,25,18,0,27,124,1659,246,-1
1256,3927.9,4030.0,2493.34,2588.23,2,2,20,20,25,21,0,31,125,1812,9,-1
1257,3927.9,4030.0,2508.16,2593.78,2,2,20,20,25,22,0,34,120,1403,11,-1
1258,3927.9,4030.0,2518.24,2585.42,2,2,20,20,25,21,0,35,122,1599,35,-1
1259,3927.9,4030.0,2481.53,2590.52,2,2,20,20,25,19,0,32,123,1571,97,-1
1260,3927.9,4030.0,2469.68,2580.0,2,2,21,20,25,21,1,27,126,1313,178,-1
1261,3927.9,4030.0,2473.53,2566.28,2,2,20,20,25,21,0,29,123,1857,54,-1
1262,3927.9,4030.0,2494.17,2553.81,2,2,20,20,25,21,0,35,124,1223,26,-1
1263,3927.9,4030.0,2460.57,2542.71,2,2,20,20,25,23,0,19,125,1911,63,-1
1264,3927.9,4030.0,2450.9,2563.7,2,2,25,20,25,23,5,31,128,2162,105,-1
1265,3927.9,4030.0,2468.46,2566.03,2,2,20,20,25,20,0,36,126,1493,28,-1
1266,3927.9,4030.0,2459.76,2570.98,2,2,21,20,25,23,1,30,125,1860,5,-1
1267,3927.9,4030.0,2468.32,2580.52,2,2,20,20,25,19,0,33,131,1716,34,-1
1268,3927.9,3140.0,2495.09,2545.72,2,2,20,24,25,25,4,37,158,1612,68,-1
1269,3927.9,3160.0,2505.44,2563.24,2,2,20,20,25,25,0,33,118,1646,12,-1
1270,3927.9,3160.0,2515.36,2559.52,2,2,20,20,25,25,0,33,131,1730,28,-1
1271,3927.9,3160.0,2524.07,2562.13,2,2,20,20,25,25,0,36,132,1304,36,-1
1272,3927.9,3160.0,2531.19,2576.22,2,2,20,20,25,25,0,40,168,1493,10,-1
1273,3780.0,3160.0,2558.09,2569.6,2,2,20,20,25,25,0,34,127,1730,27,-1
1274,3780.0,3160.0,2522.09,2561.07,2,2,20,20,25,25,0,29,125,1559,65,-1
1275,3780.0,3170.0,2523.5,2570.28,2,2,20,20,25,25,0,36,117,1449,14,-1
1276,3780.0,3160.0,2506.21,2578.22,2,2,20,20,25,25,0,32,139,1481,19,-1
1277,3780.0,3160.0,2513.28,2582.77,2,2,20,20,25,25,0,35,129,1612,73,-1
1278,3850.0,3440.0,2513.19,2599.37,3,3,20,20,25,25,0,37,150,1224,14,-1
1279,3850.0,3440.0,2532.48,2593.05,2,2,20,20,25,25,0,35,128,1589,16,-1
1280,3850.0,3440.0,2549.09,2568.35,2,2,20,50,25,25,30,47,276,1477,52,-1
1281,3850.0,3440.0,2546.77,2568.24,2,2,50,20,25,25,30,45,558,1544,112,-1
1282,3850.0,3440.0,2544.82,2555.49,2,2,20,20,25,25,0,33,128,1112,20,-1
1283,3850.0,3440.0,2546.23,2564.28,2,2,20,20,25,25,0,35,127,1293,34,-1
1284,3850.0,3440.0,2550.73,2549.92,2,2,20,20,25,25,0,38,133,1023,56,-1
1285,3850.0,3440.0,2540.1,2535.21,2,2,20,20,25,25,0,29,153,1501,182,-1
1286,3850.0,3210.0,2537.87,2548.9,2,2,20,20,25,25,0,36,128,1210,38,-1
1287,3850.0,3210.0,2515.33,2556.82,2,2,20,20,25,25,0,33,163,1583,52,-1
1288,3850.0,3210.0,2520.56,2541.89,2,2,20,20,25,25,0,32,243,1629,58,-1
1289,3850.0,3210.0,2525.84,2524.57,2,2,20,20,25,25,0,33,122,1503,318,-1
1290,3850.0,3210.0,2528.68,2510.05,2,2,20,25,25,25,5,38,129,1248,62,-1
1291,3870.5,4180.5,2524.49,2508.45,3,3,25,23,25,2,8,36,113,1057,52,-1
1292,3870.5,4180.5,2549.73,2527.03,2,2,23,20,25,2,3,39,126,1434,12,-1
1293,4127.6,4180.5,2540.54,2526.32,3,3,20,50,5,1,30,60,125,1080,42,-1
1294,4127.6,4180.5,2552.29,2524.52,2,2,20,22,4,1,2,37,201,1096,53,-1
1295,4127.6,4180.5,2564.55,2509.98,2,2,20,20,5,1,0,36,201,1536,128,-1
1296,4127.6,4180.5,2572.76,2538.47,2,2,21,20,4,1,1,32,119,1773,122,-1
1297,4127.6,4180.5,2546.86,2515.18,2,2,20,20,4,1,0,27,134,1588,186,-1
1298,4127.6,4180.5,2548.5,2521.47,2,2,20,20,4,1,0,33,133,1511,37,-1
1299,4127.6,4180.5,2531.5,2526.22,2,2,20,20,3,2,0,29,135,1647,50,-1
1300,4127.6,4180.5,2550.44,2516.84,2,2,20,20,4,2,0,31,120,2031,132,-1
1301,4127.6,4180.5,2564.99,2519.66,2,2,20,20,4,2,0,36,123,1526,74,-1
1302,4127.6,4180.5,2537.19,2510.01,2,2,20,20,6,2,0,27,128,1766,387,-1
1303,4127.6,4180.5,2560.59,2516.1,2,2,20,20,6,2,0,31,125,1924,58,-1
1304,4127.6,4180.5,2576.57,2528.25,2,2,20,20,6,2,0,32,126,1771,114,-1
1305,4127.6,4180.5,2561.96,2508.2,2,2,20,20,6,2,0,23,134,1886,254,-1
1306,4127.6,4920.5,2572.39,2523.39,3,3,20,50,6,4,30,55,227,2753,326,-1
1307,4127.6,4920.5,2571.51,2524.97,2,2,20,50,6,4,30,44,254,2501,130,-1
1308,4127.6,4920.5,2567.88,2523.21,2,2,20,20,6,4,0,25,124,1908,112,-1
1309,4127.6,4920.5,2565.53,2537.58,2,2,20,20,6,4,0,35,123,1673,149,-1
1310,4127.6,4920.5,2570.86,2544.78,2,2,20,20,6,3,0,28,122,1961,31,-1
1311,4127.6,4920.5,2572.61,2566.19,2,2,20,20,6,3,0,33,122,1782,70,-1
1312,3550.5,4920.5,2556.16,2564.24,2,2,20,20,25,2,0,30,159,1754,38,-1
1313,3550.5,4920.5,2544.54,2531.69,2,2,20,20,25,1,0,33,188,1157,166,-1
1314,3550.5,4920.5,2540.28,2526.55,2,2,20,20,25,1,0,27,149,2085,115,-1
1315,3550.5,4920.5,2552.91,2539.11,2,2,20,21,25,1,1,37,136,1613,27,-1
1316,3550.5,4920.5,2578.84,2566.12,2,2,20,20,25,1,0,31,118,2081,58,-1
1317,3550.5,4920.5,2571.56,2583.89,2,2,20,20,25,1,0,37,124,1603,80,-1
1318,3550.5,3770.5,2540.55,2553.49,2,2,20,21,25,25,1,24,126,1828,182,-1
1319,3550.5,3770.5,2557.03,2556.1,2,2,20,22,25,25,2,37,131,1755,93,-1
1320,3550.5,3770.5,2560.09,2549.01,2,2,21,20,25,25,1,32,129,1765,24,-1
1321,3550.5,3770.5,2563.75,2553.83,2,2,22,20,25,25,2,32,126,2117,47,-1
1322,3550.5,3770.5,2525.0,2525.48,2,2,20,21,25,25,1,27,168,1711,300,-1
1323,4210.0,4730.0,2561.13,2522.11,3,3,20,20,2,3,0,33,124,1706,122,-1
1324,4210.0,4730.0,2568.29,2523.27,2,2,20,20,2,3,0,34,117,1798,106,-1
1325,4210.0,4730.0,2573.17,2527.04,2,2,20,21,2,2,1,35,122,1656,28,-1
1326,4210.0,4730.0,2556.87,2511.05,2,2,20,20,2,2,0,33,129,1597,52,-1
1327,4210.0,4730.0,2561.04,2492.57,2,2,20,20,2,2,0,22,174,1929,14,-1
1328,4210.0,4730.0,2579.53,2499.92,2,2,20,20,2,2,0,29,132,1996,11,-1
1329,4210.0,4730.0,2585.61,2507.1,2,2,20,20,2,2,0,34,137,1835,55,-1
1330,4210.0,4730.0,2599.2,2531.45,3,3,23,20,3,3,3,40,255,1805,110,-1
1331,4210.0,4730.0,2599.33,2519.53,2,2,21,20,3,3,1,38,258,1230,88,-1
1332,4210.0,4730.0,2595.81,2528.09,2,2,22,20,3,3,2,34,228,1869,55,-1
1333,4210.0,4730.0,2600.12,2550.29,2,2,20,20,3,3,0,37,236,1667,86,-1
1334,4210.0,4730.0,2603.28,2541.89,2,2,20,20,3,3,0,38,195,1297,65,-1
1335,4210.0,4730.0,2597.48,2522.62,2,2,20,50,3,3,30,48,671,2060,158,-1
1336,4210.0,4730.0,2592.6,2482.79,2,2,20,20,2,2,0,27,178,1958,110,-1
1337,4210.0,3800.0,2585.21,2503.41,2,2,20,20,2,25,0,36,155,1805,23,-1
1338,4210.0,3240.0,2594.5,2519.77,2,2,20,20,2,25,0,38,134,1608,51,-1
1339,4210.0,3240.0,2576.05,2526.09,2,2,20,20,2,25,0,34,156,1479,43,-1
1340,4210.0,3240.0,2565.81,2508.28,2,2,20,20,2,25,0,37,164,1338,49,-1
1341,4210.0,3200.0,2576.38,2510.34,2,2,20,20,2,25,0,36,144,1726,37,-1
1342,4210.0,3200.0,2573.98,2510.26,2,2,50,21,2,25,31,52,296,2109,121,-1
1343,4210.0,3200.0,2587.28,2523.9,2,2,20,21,2,25,1,35,171,1735,72,-1
1344,4210.0,3200.0,2595.98,2521.33,2,2,50,20,2,25,30,55,285,2334,117,-1
1345,4210.0,3200.0,2589.72,2544.73,2,2,20,20,2,25,0,34,138,1704,13,-1
1346,4210.0,3200.0,2609.23,2556.88,2,2,20,20,2,25,0,37,125,1715,25,-1
1347,5070.0,5540.0,2596.05,2581.81,3,3,20,20,2,1,0,35,253,1885,49,-1
1348,5070.0,5540.0,2598.65,2583.71,2,2,20,20,2,1,0,39,192,1675,34,-1
1349,5070.0,5540.0,2590.72,2583.68,2,2,20,21,2,1,1,37,194,1579,38,-1
1350,5070.0,5540.0,2594.01,2588.54,2,2,21,20,2,1,1,41,244,1450,34,-1
1351,5070.0,5540.0,2604.94,2594.62,2,2,20,21,2,1,1,36,163,1570,19,-1
1352,5070.0,5540.0,2609.28,2600.92,2,2,23,20,2,1,3,40,152,1652,90,-1
1353,5070.0,5540.0,2608.72,2608.11,2,2,20,21,1,1,1,38,138,1743,32,-1
1354,5070.0,5540.0,2619.0,2610.62,2,2,24,37,1,1,21,55,332,1784,68,-1
1355,5070.0,5540.0,2604.84,2615.22,2,3,50,28,1,1,38,59,456,2109,87,-1
1356,5070.0,5540.0,2616.5,2616.34,2,2,20,20,1,1,0,37,237,1417,21,-1
1357,5070.0,5540.0,2617.18,2621.36,3,3,21,20,2,1,1,40,272,1472,60,-1
1358,5070.0,5540.0,2588.59,2618.94,2,2,20,20,2,1,0,37,310,1620,92,-1
1359,5070.0,5540.0,2574.95,2621.9,2,3,50,24,2,1,34,58,438,1811,130,-1
1360,5070.0,5540.0,2540.43,2602.82,2,2,20,50,2,1,30,48,1460,2075,123,-1
1361,5070.0,5540.0,2534.15,2560.7,2,2,25,22,2,1,7,40,487,1744,92,-1
1362,5070.0,5540.0,2543.44,2573.12,3,2,20,20,3,1,0,38,259,1668,76,-1
1363,5070.0,5540.0,2533.75,2561.0,2,2,20,20,3,1,0,36,338,1471,81,-1
1364,5070.0,3582.7,2516.25,2542.19,2,2,20,23,3,25,3,41,430,1783,130,-1
1365,5070.0,3582.7,2503.43,2537.64,2,2,29,22,2,25,11,49,321,1866,116,-1
1366,5070.0,4027.7,2516.39,2551.97,3,3,23,22,2,13,5,41,381,1555,113,-1
1367,5070.0,4027.7,2519.4,2547.35,3,3,25,21,3,12,6,43,287,1794,143,-1
1368,5070.0,4027.7,2499.87,2546.83,2,2,23,20,3,12,3,39,422,1511,85,-1
1369,5070.0,4027.7,2497.25,2546.66,2,2,24,50,3,12,34,59,604,2298,125,-1
1370,5070.0,4027.7,2492.88,2536.62,2,2,31,31,3,10,22,57,621,1859,141,-1
1371,5070.0,4027.7,2489.38,2497.34,2,2,20,21,3,11,1,34,626,1829,87,-1
1372,5070.0,4027.7,2517.69,2507.65,3,2,29,25,3,11,14,50,440,1841,123,-1
1373,5070.0,4027.7,2523.05,2525.85,2,2,24,20,3,10,4,41,239,1423,57,-1
1374,5070.0,4027.7,2522.3,2535.64,2,2,21,20,2,10,1,36,319,1671,91,-1
1375,5070.0,4027.7,2477.97,2507.49,2,2,21,20,2,10,1,36,1006,1421,178,-1
1376,5070.0,4027.7,2473.99,2500.1,2,2,21,21,2,10,2,39,404,1067,100,-1
1377,5070.0,4027.7,2462.05,2512.98,2,2,20,24,2,10,4,41,473,1527,85,-1
1378,5070.0,4027.7,2484.32,2505.89,2,2,20,20,2,11,0,35,282,1714,33,-1
1379,5070.0,4027.7,2476.52,2510.39,2,2,20,20,2,11,0,38,431,1273,88,-1
1380,5070.0,4027.7,2468.54,2527.82,2,2,20,20,2,10,0,35,326,1260,88,-1
1381,5070.0,4027.7,2462.16,2522.68,2,2,20,20,2,9,0,35,279,1248,76,-1
1382,5070.0,4027.7,2446.26,2512.95,2,2,20,21,1,8,1,41,377,1023,92,-1
1383,5070.0,4027.7,2487.95,2539.07,3,3,20,20,1,9,0,40,210,945,52,-1
1384,3870.0,4100.0,2475.53,2537.57,3,3,20,20,25,4,0,39,225,1147,72,-1
1385,3870.0,4100.0,2484.29,2559.6,2,2,20,20,25,4,0,36,235,1683,65,-1
1386,3870.0,4100.0,2510.19,2549.43,3,2,21,20,25,3,1,41,283,1223,78,-1
1387,3870.0,4100.0,2520.47,2568.49,2,2,20,20,25,3,0,35,212,1287,56,-1
1388,3870.0,4100.0,2520.74,2557.41,2,2,20,20,25,3,0,35,176,1382,55,-1
1389,3870.0,4440.0,2525.51,2563.78,2,3,20,20,25,4,0,41,163,956,36,-1
1390,3870.0,4440.0,2538.24,2562.86,2,2,23,20,25,4,3,40,162,1031,33,-1
1391,3870.0,4440.0,2523.44,2564.36,2,2,20,20,25,4,0,35,153,735,13,-1
1392,3870.0,4440.0,2536.62,2564.45,2,3,21,20,25,6,1,40,178,1116,66,-1
1393,3870.0,4440.0,2529.7,2561.38,2,2,20,20,24,6,0,33,170,1198,25,-1
1394,3870.0,4100.0,2530.44,2559.55,2,2,20,20,22,6,0,38,191,1016,50,-1
1395,3870.0,4100.0,2543.57,2559.28,2,2,20,20,24,4,0,38,189,1245,30,-1
1396,3870.0,4100.0,2537.83,2565.67,2,3,21,20,23,6,1,39,234,1112,41,-1
1397,3870.0,4100.0,2537.97,2561.83,2,3,20,20,19,7,0,40,182,895,40,-1
1398,3870.0,4100.0,2546.17,2555.93,2,2,20,20,19,5,0,39,171,1210,30,-1
1399,3870.0,4100.0,2540.76,2564.52,2,2,20,20,18,4,0,37,156,870,37,-1
1400,3870.0,4100.0,2552.85,2558.45,2,2,20,21,20,4,1,37,120,1008,72,-1
1401,3870.0,4100.0,2553.61,2568.85,2,2,20,20,20,4,0,37,82,1068,59,-1
1402,3870.0,3868.1,2556.96,2559.58,3,3,22,20,21,21,2,40,141,951,40,-1
1403,3870.0,3868.1,2556.34,2559.36,2,2,20,20,20,20,0,38,122,981,74,-1
1404,3870.0,3890.0,2555.4,2554.19,3,3,20,20,19,18,0,36,138,639,41,-1
1405,3870.0,3890.0,2545.49,2516.95,2,2,20,20,25,25,0,31,444,1662,110,-1
1406,3870.0,3890.0,2547.47,2513.72,2,2,20,20,22,25,0,38,135,624,34,-1
1407,3870.0,3890.0,2546.53,2503.87,2,2,20,20,25,22,0,36,137,1172,29,-1
1408,3870.0,3890.0,2540.83,2507.82,2,2,20,20,25,20,0,38,156,917,42,-1
1409,3788.2,3890.0,2545.08,2508.71,2,2,20,20,25,16,0,39,183,1067,42,-1
1410,3788.2,3868.1,2531.94,2523.95,2,2,20,20,25,16,0,35,188,786,39,-1
1411,4050.0,3868.1,2530.07,2525.45,3,2,20,20,7,16,0,36,171,846,31,-1
1412,4050.0,3868.1,2518.47,2523.69,3,3,20,20,8,18,0,39,170,433,37,-1
1413,4050.0,3450.0,2517.01,2507.62,2,2,21,20,8,25,1,38,202,614,21,-1
1414,4050.0,3450.0,2525.47,2509.04,3,2,20,20,10,25,0,39,210,660,36,-1
1415,4050.0,3450.0,2517.13,2512.28,2,2,24,20,10,25,4,37,309,972,59,-1
1416,4050.0,3450.0,2507.55,2524.93,2,2,20,20,8,25,0,37,156,1206,21,-1
1417,4050.0,3570.0,2506.27,2528.2,3,3,20,20,8,25,0,39,182,856,24,-1
1418,4050.0,3570.0,2507.47,2525.61,2,2,20,20,7,25,0,37,141,877,15,-1
1419,4050.0,3570.0,2506.91,2517.57,2,2,20,20,7,25,0,36,200,740,27,-1
1420,4050.0,4310.0,2499.33,2531.04,2,3,20,20,7,4,0,37,211,767,30,-1
1421,4050.0,4310.0,2505.88,2529.72,2,3,20,20,7,4,0,40,195,858,30,-1
1422,4050.0,3910.0,2507.77,2498.43,2,2,20,20,7,6,0,35,230,917,36,-1
1423,4050.0,3910.0,2486.66,2501.41,2,2,20,20,5,6,0,34,262,717,23,-1
1424,4050.0,3910.0,2466.91,2482.62,2,2,20,20,5,5,0,33,272,407,18,-1
1425,4050.0,3910.0,2442.16,2470.45,2,2,21,20,4,5,1,36,298,350,12,-1
1426,4050.0,3910.0,2438.55,2450.4,2,2,20,20,3,4,0,30,371,1352,12,-1
1427,4050.0,3910.0,2460.02,2458.62,2,2,20,20,3,4,0,35,187,1330,10,-1
1428,4050.0,3910.0,2435.31,2449.76,2,2,20,20,4,8,0,23,258,1740,6,-1
1429,4050.0,3910.0,2415.76,2459.2,2,2,20,20,3,8,0,34,337,1186,21,-1
1430,4050.0,3910.0,2417.25,2431.76,2,2,20,22,3,9,2,26,320,1258,4,-1
1431,4050.0,3910.0,2419.27,2428.63,2,2,20,20,3,11,0,32,254,1287,12,-1
1432,4050.0,3910.0,2411.02,2437.94,2,2,20,20,3,13,0,30,276,1427,5,-1
1433,3788.2,3910.0,2405.86,2443.67,2,2,22,20,25,12,2,35,192,976,6,-1
1434,3788.2,3910.0,2411.14,2431.76,2,2,20,20,25,13,0,30,187,1167,14,-1
1435,3788.2,3910.0,2397.78,2430.84,2,2,20,20,25,16,0,29,144,1408,8,-1
1436,3788.2,3910.0,2393.53,2429.44,2,2,20,20,25,13,0,35,229,1138,11,-1
1437,3788.2,3910.0,2400.22,2419.3,2,2,20,20,25,13,0,33,242,1048,5,-1
1438,3788.2,3910.0,2408.99,2396.36,2,2,20,20,25,13,0,27,234,1552,24,-1
1439,3788.2,3910.0,2416.23,2417.79,2,2,20,20,25,14,0,33,191,1176,6,-1
1440,3788.2,3910.0,2425.27,2429.7,2,2,20,20,25,12,0,33,209,881,11,-1
1441,3788.2,3910.0,2434.74,2425.19,2,2,20,20,25,13,0,33,147,1255,4,-1
1442,3788.2,3630.0,2448.85,2411.83,2,2,20,20,25,25,0,37,198,1178,14,-1
1443,3788.2,3630.0,2448.94,2428.31,2,2,20,21,25,25,1,32,177,1558,16,-1
1444,3050.0,3630.0,2460.25,2436.1,2,2,20,20,25,25,0,35,142,1248,14,-1
1445,3050.0,4050.0,2453.3,2464.02,2,3,20,20,25,3,0,34,178,1501,27,-1
1446,3068.3,4050.0,2446.57,2457.78,2,2,21,20,25,2,1,31,172,1368,5,-1
1447,3068.3,4050.0,2438.25,2457.74,2,2,22,20,25,2,2,30,148,1526,15,-1
1448,3050.0,4050.0,2446.89,2461.85,2,2,20,20,25,2,0,32,153,1344,13,-1
1449,3050.0,4050.0,2442.06,2466.44,2,2,20,20,25,2,0,32,178,1101,7,-1
1450,3050.0,4050.0,2444.35,2478.25,2,2,20,20,25,2,0,31,203,1746,9,-1
1451,3068.9,4050.0,2460.59,2466.9,2,2,21,20,25,2,1,27,216,1966,3,-1
1452,3068.9,4050.0,2479.35,2480.34,2,2,22,20,25,3,2,33,149,1898,1,-1
1453,3170.0,4050.0,2499.92,2466.48,2,2,20,20,25,2,0,33,230,1666,87,-1
1454,3170.0,4050.0,2501.18,2468.45,2,2,20,20,25,3,0,31,218,1695,51,-1
1455,5730.0,3630.0,2508.82,2454.19,3,2,20,20,1,25,0,26,168,1716,2,-1
1456,5730.0,3030.0,2504.32,2453.18,2,2,20,20,1,25,0,31,397,1577,1,-1
1457,5730.0,3030.0,2508.02,2464.56,2,2,20,20,1,25,0,35,217,1482,7,-1
