gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,winner
3011,3184.1,3190.4,174.95,189.82,3,3,50,50,-1
3012,2369.0,2395.4,172.19,174.83,2,2,50,50,-1
3013,3286.3,3144.2,171.31,180.65,3,3,50,50,-1
3014,3203.4,2379.9,182.25,177.5,3,2,50,50,-1
3015,2269.9,2350.7,169.6,173.88,2,2,50,50,-1
3016,3134.9,2329.1,187.57,176.07,3,3,50,50,-1
3017,3158.2,3095.3,184.77,179.01,3,3,50,50,-1
3018,3143.7,3190.0,194.28,182.86,3,3,50,50,-1
3019,3163.7,3939.3,203.15,206.19,4,4,50,50,-1
3020,3133.6,3014.6,172.92,167.36,3,3,50,50,-1
3021,3221.2,3143.8,185.16,184.9,3,3,50,50,-1
3022,3104.9,3150.0,176.49,177.15,3,3,50,50,-1
3023,3086.6,3851.4,185.09,185.85,3,4,50,50,-1
3024,3285.7,3148.4,212.77,199.85,3,3,50,50,-1
3025,3164.7,3295.4,193.61,192.38,3,3,50,50,-1
3026,2272.4,2372.6,171.59,175.61,2,2,50,50,-1
3027,3237.7,3013.3,190.51,164.13,3,3,50,50,-1
3028,3211.2,3116.6,218.3,185.07,3,3,50,50,-1
3029,3300.0,3217.6,211.28,196.13,3,3,50,50,-1
3030,3136.5,3392.1,182.07,186.45,3,3,50,50,-1
3031,2371.6,2291.9,173.19,166.99,3,2,50,50,-1
3032,4086.8,3114.1,178.51,173.5,4,4,50,50,-1
3033,3127.8,2386.9,182.39,176.45,3,2,50,50,-1
3034,3294.5,3869.2,205.03,233.79,4,4,50,50,-1
3035,3233.3,3146.1,172.9,181.15,3,3,50,50,-1
3036,3148.6,3149.1,170.81,169.88,3,3,50,50,-1
3037,2394.8,3113.0,175.39,174.25,3,3,50,50,-1
3038,3150.0,3145.1,177.22,186.63,3,3,50,50,-1
3039,2358.0,2285.6,166.7,152.88,2,2,50,50,-1
3040,3147.9,3110.6,206.17,177.72,3,3,50,50,-1
3041,3131.1,2282.5,176.51,171.16,3,2,50,50,-1
3042,2321.9,2341.0,171.1,174.15,2,2,50,50,-1
3043,3150.0,3173.5,197.43,194.76,3,3,50,50,-1
3044,3281.7,3187.9,186.73,176.65,3,3,50,50,-1
3045,3885.5,3898.2,200.02,204.26,4,4,50,50,-1
3046,3239.9,3150.0,184.64,186.15,3,3,50,50,-1
3047,2329.0,3122.2,166.66,182.14,2,3,50,50,-1
3048,3140.2,3010.8,184.49,175.78,3,3,50,50,-1
3049,3104.8,3141.0,179.89,184.03,3,3,50,50,-1
3050,3108.0,3276.3,177.34,183.4,3,3,50,50,-1
3051,3141.0,3125.5,177.98,185.76,3,3,50,50,-1
3052,3204.7,3224.7,188.07,173.03,3,3,50,50,-1
3053,3150.0,3137.7,187.54,187.4,3,3,50,50,-1
3054,3169.1,3390.0,186.32,173.59,3,3,50,50,-1
3055,3135.6,2356.0,175.08,164.21,3,3,50,50,-1
3056,2339.4,2337.4,165.5,164.66,2,2,50,50,-1
3057,3147.4,3227.1,183.4,163.26,3,3,50,50,-1
3058,2247.8,2250.0,166.31,162.28,2,2,50,50,-1
3059,3105.3,3171.7,181.48,175.26,3,3,50,50,-1
3060,3231.4,2369.0,178.86,172.92,3,3,50,50,-1
3061,3078.4,2236.9,173.89,165.24,3,3,50,50,-1
3062,3257.3,3231.5,184.4,181.34,3,3,50,50,-1
3063,3142.2,3071.9,175.92,174.75,3,3,50,50,-1
3064,3097.1,3200.0,176.97,178.13,3,3,50,50,-1
3065,3078.2,2337.3,172.75,166.85,3,3,50,50,-1
3066,2857.1,3254.9,164.93,166.32,3,3,50,50,-1
3067,3243.2,3248.2,178.45,181.81,3,3,50,50,-1
3068,3186.2,2387.5,178.4,171.71,3,2,50,50,-1
3069,3140.1,3198.7,176.76,178.23,3,3,50,50,-1
3070,3035.0,2364.3,178.41,166.59,3,3,50,50,-1
3071,2389.1,2293.3,166.91,165.39,2,2,50,50,-1
3072,3199.3,3247.9,177.32,181.44,3,3,50,50,-1
3073,3274.0,3232.7,150.06,141.91,3,3,50,50,-1
3074,2295.6,2394.5,156.55,157.31,2,2,50,50,-1
3075,2287.7,2321.6,169.52,165.2,2,3,50,50,-1
3076,2296.7,2464.4,168.81,161.78,2,2,50,50,-1
3077,3139.4,2284.5,175.66,166.05,3,2,30,50,-1
3078,3143.7,2282.2,178.44,173.02,3,2,22,50,-1
3079,2371.1,2283.7,172.69,168.56,2,2,50,22,-1
3080,2289.9,2267.2,168.17,168.24,2,2,50,50,-1
3081,2392.3,2395.9,174.88,167.56,2,2,50,50,-1
3082,3192.7,3190.9,187.83,180.35,3,3,50,50,-1
3083,3124.8,2395.9,174.48,176.55,3,2,50,50,-1
3084,2335.0,2268.1,164.81,161.71,2,3,23,50,-1
3085,3137.7,3290.7,180.77,184.85,3,3,50,50,-1
3086,2397.2,2393.5,171.69,169.62,2,2,32,38,-1
3087,3146.7,3132.6,168.71,175.66,3,3,50,40,-1
3088,3135.6,3131.7,179.62,177.9,3,3,50,45,-1
3089,3243.8,2477.6,183.28,173.46,3,2,50,42,-1
3090,2359.8,2394.2,177.03,173.42,2,2,50,50,-1
3091,2285.0,3090.8,170.93,180.1,3,3,50,50,-1
3092,2312.9,2385.0,170.94,173.38,2,2,50,50,-1
3093,2371.9,2289.9,173.84,173.27,2,2,50,50,-1
3094,2264.8,2385.9,171.34,176.83,2,2,50,48,-1
3095,2288.9,2391.1,176.1,177.52,2,2,50,50,-1
3096,2385.8,3140.8,174.4,182.97,2,3,21,50,-1
3097,2348.8,2370.3,172.79,174.67,2,2,50,50,-1
3098,2349.8,2333.4,174.51,168.46,2,2,50,50,-1
3099,2332.2,2332.1,159.98,164.57,2,2,23,20,-1
3100,2399.4,3113.9,171.51,174.5,2,3,32,39,-1
3101,3223.2,2319.1,177.06,174.31,3,3,50,50,-1
3102,2467.3,2390.6,175.63,172.25,2,2,46,50,-1
3103,3136.2,3145.2,180.88,184.71,3,3,50,50,-1
3104,3273.6,2478.4,182.51,169.1,3,2,50,50,-1
3105,2460.5,2474.6,178.63,177.25,2,2,50,50,-1
3106,4107.3,3150.0,192.93,186.61,4,4,50,50,-1
3107,2398.6,3259.4,179.29,184.49,2,3,50,50,-1
3108,3143.1,3124.8,179.35,180.53,3,3,50,50,-1
3109,3125.4,3112.9,180.83,177.55,3,3,50,50,-1
3110,2376.9,2383.9,173.68,176.68,2,2,50,50,-1
3111,3222.3,3133.9,186.61,181.28,3,3,50,50,-1
3112,3146.7,3282.0,180.79,181.74,3,3,50,50,-1
3113,3140.1,3245.5,183.85,180.28,3,3,50,50,-1
3114,3319.3,3133.9,177.24,175.84,3,3,50,50,-1
3115,2296.0,3280.9,172.29,193.8,3,3,50,50,-1
3116,2381.3,2388.7,173.65,173.13,3,3,50,50,-1
3117,3192.8,3201.3,199.88,191.03,3,3,50,50,-1
3118,3147.7,3221.9,178.47,177.27,3,3,50,50,-1
3119,4120.8,3146.7,197.89,180.13,4,3,50,50,-1
3120,3039.0,3335.4,178.33,199.83,3,3,50,50,-1
3121,4014.3,3961.1,202.1,196.24,4,4,50,50,-1
3122,3194.6,3181.3,185.68,182.81,3,3,50,50,-1
3123,3286.0,3144.2,195.26,173.86,3,3,50,50,-1
3124,3259.1,4108.6,196.78,203.86,4,4,50,50,-1
3125,2291.8,2263.7,174.08,172.73,2,2,50,50,-1
3126,3127.6,3260.7,182.39,193.56,3,3,50,50,-1
3127,3143.9,3237.2,199.81,192.91,3,3,50,50,-1
3128,3250.0,3104.0,174.13,171.19,3,3,50,50,-1
3129,4062.9,4099.7,207.24,191.16,4,4,50,50,-1
3130,3217.8,3384.0,212.95,190.83,3,3,50,50,-1
3131,3113.8,3231.7,177.96,186.29,3,3,50,50,-1
3132,3137.3,2907.4,185.73,169.09,3,3,50,50,-1
3133,3139.5,3356.4,176.76,184.8,4,4,50,50,-1
3134,3195.7,4200.1,180.89,207.48,4,4,50,50,-1
3135,3385.7,3187.7,190.2,188.4,3,3,50,50,-1
3136,3148.7,3108.1,177.87,179.49,3,3,50,50,-1
3137,3322.4,3198.4,197.52,196.85,3,3,50,50,-1
3138,3136.9,3287.0,193.96,185.66,3,3,50,50,-1
3139,3272.8,3209.0,193.22,190.42,3,3,50,50,-1
3140,3111.0,3197.6,176.4,189.57,3,3,50,50,-1
3141,3143.2,3110.0,179.85,174.72,3,3,50,50,-1
3142,3273.9,3162.3,183.47,196.61,3,3,50,50,-1
3143,3125.9,3116.6,178.27,193.78,3,3,50,50,-1
3144,3128.3,3126.9,188.27,174.09,3,3,50,50,-1
3145,3129.6,3224.0,175.44,190.79,3,3,50,50,-1
3146,3123.8,3135.8,186.58,183.11,3,3,50,50,-1
3147,3284.9,3131.3,189.31,178.25,3,3,50,50,-1
3148,3186.0,3277.1,201.08,225.97,3,3,50,50,-1
3149,4061.1,4126.1,211.61,204.56,4,4,50,50,-1
3150,3286.6,3180.1,183.68,199.15,3,3,50,50,-1
3151,4059.9,4111.4,208.23,186.0,4,4,50,50,-1
3152,3096.5,3258.2,177.39,187.3,3,3,50,50,-1
3153,4035.2,3972.8,199.73,205.01,4,4,50,50,-1
3154,3266.4,3120.4,188.43,198.07,3,3,50,50,-1
3155,3107.6,2993.4,178.21,180.61,3,3,50,50,-1
3156,4159.4,4039.6,216.12,199.17,4,4,50,50,-1
3157,3286.9,3136.2,180.17,176.69,3,3,50,50,-1
3158,3248.1,3158.0,182.55,193.76,3,3,50,50,-1
3159,3181.3,3135.9,180.63,180.23,3,3,50,50,-1
3160,3287.0,3273.9,202.34,192.09,4,4,50,50,-1
3161,3189.0,3127.6,179.94,201.75,3,3,50,50,-1
3162,3217.3,3195.6,182.69,187.25,3,3,50,50,-1
3163,3245.8,3156.8,188.32,176.79,3,3,50,50,-1
3164,3187.9,3195.6,179.27,179.67,3,3,50,50,-1
3165,3145.2,3239.6,192.03,207.79,3,3,50,50,-1
3166,3158.4,3149.6,192.72,184.73,3,3,50,50,-1
3167,3105.2,3299.2,173.64,195.78,3,3,50,50,-1
3168,3150.0,3950.4,184.37,195.84,3,4,50,50,-1
3169,3271.8,3129.7,202.43,192.33,4,3,50,50,-1
3170,4002.2,4033.2,191.94,204.48,4,4,50,50,-1
3171,3237.7,3102.6,184.43,184.92,3,3,50,50,-1
3172,4075.0,3282.3,210.27,196.38,4,3,50,50,-1
3173,3228.7,2383.6,178.86,175.41,3,3,50,50,-1
3174,3094.0,3109.9,176.52,175.12,3,3,50,50,-1
3175,3166.7,3137.4,189.09,193.81,3,3,50,50,-1
3176,3003.6,3118.3,172.49,177.76,3,3,50,50,-1
3177,3063.4,3115.0,174.04,174.89,3,3,50,50,-1
3178,3137.8,3082.5,177.12,174.88,4,4,50,50,-1
3179,3185.0,4194.3,194.97,188.77,4,4,50,50,-1
3180,3118.1,3160.2,171.9,174.21,3,3,50,50,-1
3181,3153.9,3192.9,191.92,169.95,4,3,50,50,-1
3182,2291.4,2280.0,174.38,172.94,2,2,50,50,-1
3183,3247.1,3176.9,194.42,178.79,3,3,50,50,-1
3184,3240.3,3014.4,180.4,175.61,3,3,50,50,-1
3185,3087.9,3124.0,178.99,184.74,3,3,50,50,-1
3186,3340.0,3107.2,196.32,186.03,4,3,50,50,-1
3187,4059.9,4097.1,190.75,173.48,4,4,50,50,-1
3188,3101.6,3135.3,183.31,168.82,3,3,50,50,-1
3189,4037.8,4069.4,184.16,177.81,4,4,50,50,-1
3190,4077.8,4095.6,183.74,168.51,4,4,50,50,-1
3191,3244.8,3148.6,176.49,176.78,3,3,50,50,-1
3192,3999.7,3843.7,186.07,173.47,4,4,50,50,-1
3193,3169.4,3207.4,190.61,162.6,4,4,50,50,-1
3194,3213.5,3219.5,183.03,170.9,3,3,50,50,-1
3195,4162.0,4204.0,245.04,197.23,4,4,50,50,-1
3196,4123.5,4128.2,251.11,185.37,4,4,50,50,-1
3197,4086.4,4111.5,189.33,188.45,4,4,50,50,-1
3198,3173.1,3283.3,181.79,177.64,3,3,50,50,-1
3199,3240.9,4146.8,173.99,196.92,4,4,50,50,-1
3200,3173.1,3140.7,178.32,177.01,3,3,50,50,-1
3201,3154.9,3221.3,198.56,177.15,4,4,50,50,-1
3202,4072.1,3079.0,224.43,179.03,4,4,50,50,-1
3203,4059.8,4010.4,189.75,217.54,4,4,50,50,-1
3204,3197.6,4075.0,180.68,176.09,4,4,50,50,-1
3205,3264.6,3247.0,203.64,189.38,4,3,50,50,-1
3206,4021.9,3327.2,189.87,157.73,4,4,50,50,-1
3207,4160.4,4107.0,202.81,205.53,4,4,50,50,-1
3208,3122.1,3136.0,192.24,183.75,3,3,50,50,-1
3209,3218.0,3080.5,180.2,178.87,3,3,50,50,-1
3210,2382.4,3385.7,172.04,194.76,3,3,50,50,-1
3211,3238.8,3234.4,186.69,194.07,3,3,50,50,-1
3212,3797.6,3772.3,195.04,179.33,4,4,50,50,-1
3213,4060.4,4060.8,220.75,206.0,4,4,50,50,-1
3214,3249.2,3369.4,228.19,196.11,3,3,50,50,-1
3215,3128.0,3156.8,178.11,174.19,3,3,50,50,-1
3216,3248.1,4057.1,171.55,189.98,4,4,50,50,-1
3217,3341.8,3106.6,194.01,190.04,3,3,50,50,-1
3218,4067.3,3835.0,225.3,158.57,4,4,50,50,-1
3219,3154.6,3143.6,169.36,169.93,3,3,50,50,-1
3220,4092.5,3134.3,181.06,166.12,4,3,50,50,-1
3221,3182.4,4076.5,179.12,184.51,3,4,50,50,-1
3222,3942.0,3835.0,183.28,176.21,4,4,50,50,-1
3223,3148.5,2290.6,173.01,160.09,3,3,50,50,-1
3224,4018.7,4112.4,191.85,176.81,4,4,50,50,-1
3225,4112.3,3984.8,175.74,173.38,4,4,50,50,-1
3226,4061.4,2834.5,170.05,147.04,4,3,50,50,-1
3227,4068.6,4281.1,181.21,176.13,4,4,50,50,-1
3228,4031.2,3162.0,198.36,198.21,4,3,50,50,-1
3229,3300.0,3111.3,191.41,180.53,3,3,50,50,-1
3230,3231.8,3221.4,195.64,196.8,3,3,50,50,-1
3231,3179.2,3270.6,181.77,182.19,3,3,50,50,-1
3232,3908.9,4054.6,157.7,163.5,4,4,50,50,-1
3233,4105.9,3210.3,180.69,173.38,4,3,50,50,-1
3234,3292.9,3218.6,192.83,186.9,3,3,50,50,-1
3235,3387.5,3227.8,204.0,194.91,3,3,50,50,-1
3236,3289.0,3300.7,197.56,172.4,3,3,50,50,-1
3237,3137.0,3190.5,188.78,179.27,3,3,50,50,-1
3238,3130.6,3243.4,177.73,183.19,3,3,50,50,-1
3239,3235.2,3133.4,205.47,171.95,3,4,50,50,-1
3240,3137.1,3238.4,199.74,185.42,3,3,50,50,-1
3241,3147.5,3136.3,174.01,184.12,3,3,50,50,-1
3242,3133.2,3199.0,185.81,165.8,4,4,50,50,-1
3243,4028.8,3140.5,198.14,187.05,4,3,50,50,-1
3244,2779.8,3110.9,166.51,160.95,3,3,50,50,-1
3245,3977.4,3743.9,181.97,172.0,4,4,50,50,-1
3246,4041.1,3996.1,215.82,218.82,4,4,50,50,-1
3247,4011.7,4042.3,204.29,184.63,4,4,50,50,-1
3248,3143.7,3148.1,185.59,176.33,3,3,50,50,-1
3249,4158.4,3989.9,216.94,182.39,4,4,50,50,-1
3250,2337.5,2386.0,174.85,171.74,2,3,50,50,-1
3251,3148.0,3139.7,164.32,178.12,3,3,50,50,-1
3252,3018.7,3288.3,179.47,176.86,3,3,50,50,-1
3253,3137.5,3146.1,184.66,184.39,3,3,50,50,-1
3254,3177.0,2470.8,168.78,168.63,3,2,50,50,-1
3255,3147.5,3234.6,191.65,174.25,3,3,50,50,-1
3256,3147.0,3130.3,183.53,190.12,3,3,50,50,-1
3257,4086.1,3233.5,190.3,186.29,4,4,50,50,-1
3258,3148.0,3201.1,168.09,170.82,3,3,50,50,-1
3259,4069.9,3131.5,191.89,175.26,4,3,50,50,-1
3260,3187.9,3215.9,181.89,188.28,3,3,50,50,-1
3261,3194.1,3074.1,180.18,174.08,4,4,50,50,-1
3262,3298.0,3120.9,182.66,174.2,3,3,50,50,-1
3263,3131.6,3120.7,169.8,176.48,3,3,50,50,-1
3264,4073.0,3872.2,201.52,162.64,4,4,50,50,-1
3265,3246.8,3341.7,182.14,179.46,3,3,50,50,-1
3266,3261.8,3241.8,171.03,165.72,4,3,50,50,-1
3267,3185.4,3147.8,191.31,173.47,3,3,50,50,-1
3268,3277.8,3110.0,192.69,183.26,3,3,50,50,-1
3269,3361.7,3311.4,216.61,172.89,4,3,50,50,-1
3270,3717.8,3312.2,174.44,181.18,4,4,50,50,-1
3271,4086.5,3162.6,191.69,176.43,4,4,50,50,-1
3272,3293.7,4087.6,180.89,197.48,4,4,50,50,-1
3273,3949.5,3997.6,229.6,187.46,4,4,50,50,-1
3274,3683.3,3992.2,221.61,205.89,4,4,50,50,-1
3275,3296.5,3296.8,186.04,173.63,3,4,50,50,-1
3276,3249.2,3219.8,169.62,177.64,3,3,50,50,-1
3277,4051.8,3141.0,187.9,152.66,4,4,50,50,-1
3278,3135.3,3026.9,191.93,182.2,3,3,50,50,-1
3279,3407.7,3262.5,206.72,166.22,4,4,50,50,-1
3280,3308.8,3301.3,205.82,208.74,3,3,50,50,-1
3281,4025.0,4138.3,210.46,165.78,4,4,50,50,-1
3282,4160.9,4086.7,240.82,185.52,4,4,50,50,-1
3283,3312.5,4161.5,237.42,186.36,4,4,50,50,-1
3284,4154.8,4086.0,242.39,223.91,4,4,50,50,-1
3285,4161.7,4086.5,236.05,211.37,4,4,50,50,-1
3286,3312.5,4082.2,198.21,200.95,4,4,50,50,-1
3287,4112.0,4064.7,223.25,171.45,4,4,50,50,-1
3288,3412.6,4026.8,212.72,195.49,4,4,50,50,-1
3289,3283.8,3241.3,200.65,163.34,3,3,50,50,-1
3290,4087.6,4086.2,234.68,191.27,4,4,50,50,-1
3291,4087.2,4087.0,237.76,183.85,4,4,50,50,-1
3292,4161.1,4198.8,229.07,194.96,4,4,50,50,-1
3293,4161.4,3758.1,217.85,158.97,4,4,50,50,-1
3294,4075.4,3212.7,208.36,186.27,4,4,50,50,-1
3295,4161.5,3882.0,242.07,216.04,4,4,50,50,-1
3296,4216.2,3310.8,218.59,197.77,4,4,50,50,-1
3297,3278.6,3291.0,183.04,185.87,3,3,50,50,-1
3298,3221.4,4007.0,177.87,174.92,4,4,50,50,-1
3299,3330.8,3293.3,183.87,199.34,3,4,50,50,-1
3300,4007.2,3323.4,204.74,203.86,4,4,50,50,-1
3301,4025.9,3129.2,199.31,167.11,4,4,50,50,-1
3302,3938.1,4132.1,177.12,176.54,4,4,50,50,-1
3303,4157.9,4158.9,222.84,214.71,4,4,50,50,-1
3304,3214.4,3820.3,211.27,204.32,4,4,50,50,-1
3305,4132.7,3932.3,197.4,186.66,4,4,50,50,-1
3306,4101.7,3954.3,224.21,231.06,4,4,50,50,-1
3307,3295.7,4057.3,218.43,209.09,4,4,50,50,-1
3308,4074.7,4212.4,218.73,212.28,4,4,50,50,-1
3309,4074.3,3175.8,199.99,194.47,4,3,50,50,-1
3310,4129.7,4043.6,206.5,177.04,4,4,50,50,-1
3311,4142.5,4048.3,213.88,194.54,4,4,50,50,-1
3312,4054.0,3886.1,224.05,199.56,4,4,50,50,-1
3313,4019.9,4162.5,215.67,200.28,4,4,50,50,-1
3314,3349.5,4037.1,211.05,208.89,3,4,50,50,-1
3315,3386.6,3120.3,211.53,196.88,3,3,50,50,-1
3316,4134.7,3194.2,203.07,176.81,4,4,50,50,-1
3317,3918.7,3154.7,176.33,179.88,4,3,50,50,-1
3318,4144.4,4058.4,222.45,179.38,4,4,50,50,-1
3319,3150.0,3181.0,208.66,193.68,3,3,50,50,-1
3320,3181.8,3396.4,198.62,193.72,3,3,50,50,-1
3321,4011.2,4044.8,238.67,215.72,4,4,50,50,-1
3322,4064.1,3239.4,201.28,178.43,4,4,50,50,-1
3323,3217.2,3664.0,190.33,211.22,4,4,50,50,-1
3324,4186.6,3951.6,188.05,140.54,4,4,50,50,-1
3325,3318.1,4003.1,210.81,193.43,3,4,50,50,-1
3326,4029.0,3382.4,239.59,219.53,4,3,50,50,-1
3327,3975.0,4022.6,208.64,205.12,4,4,50,50,-1
3328,3123.7,3261.2,187.07,194.86,3,3,50,50,-1
3329,3150.0,3219.9,194.31,175.52,3,4,50,50,-1
3330,3211.4,4050.5,195.8,184.9,4,4,50,50,-1
3331,3955.8,3985.1,194.77,206.08,4,4,50,50,-1
3332,4087.4,4087.1,206.32,188.13,4,4,50,50,-1
3333,3540.6,3746.8,187.41,179.49,4,4,50,50,-1
3334,4099.2,3537.7,208.06,155.88,4,4,50,50,-1
3335,3191.1,3250.7,209.55,195.84,3,3,50,50,-1
3336,3258.3,3258.0,195.53,184.07,3,3,50,50,-1
3337,3140.3,3150.0,165.14,141.06,3,3,50,50,-1
3338,4143.2,3232.5,181.2,189.46,4,3,50,50,-1
3339,3319.7,3124.2,182.72,180.31,3,3,50,50,-1
3340,4050.7,4122.5,225.06,210.35,4,4,50,50,-1
3341,4051.2,3128.5,223.55,192.71,4,3,50,50,-1
3342,4051.2,3645.2,206.76,182.03,4,4,50,50,-1
3343,3322.4,3097.9,183.44,177.97,3,3,50,50,-1
3344,3143.2,4123.4,186.81,188.24,4,4,50,50,-1
3345,3150.3,2998.9,188.67,169.51,3,3,50,50,-1
3346,3285.0,3137.3,200.33,152.31,4,3,50,50,-1
3347,3278.5,3144.2,176.7,188.4,3,3,50,50,-1
3348,3299.5,3189.7,197.93,182.76,3,3,50,50,-1
3349,3149.6,3156.2,185.93,183.56,3,3,50,50,-1
3350,3835.0,3293.3,211.15,198.89,4,4,50,50,-1
3351,3250.0,3157.5,190.77,185.38,3,3,50,50,-1
3352,3300.0,3163.6,174.01,184.75,3,3,50,50,-1
3353,3178.1,3297.6,202.6,184.51,3,3,50,50,-1
3354,3250.0,3164.9,192.79,184.71,3,3,50,50,-1
3355,3951.9,3837.4,221.99,178.37,4,4,50,50,-1
3356,3147.2,3149.4,162.43,182.55,3,3,50,50,-1
3357,3245.2,4063.0,198.7,196.86,4,4,50,50,-1
3358,3234.7,3227.0,195.49,178.03,4,4,50,50,-1
3359,3113.2,3122.1,185.57,176.47,3,3,50,50,-1
3360,3296.0,3295.0,197.74,163.09,4,4,50,50,-1
3361,3162.4,3312.5,156.4,184.22,4,4,50,50,-1
3362,3388.1,3134.9,172.04,178.22,4,4,50,50,-1
3363,3131.9,3178.1,177.26,175.47,3,3,50,50,-1
3364,3335.4,3205.1,199.43,183.85,3,3,50,50,-1
3365,3148.1,3250.0,184.53,160.46,3,3,50,50,-1
3366,4235.8,4156.8,208.58,210.27,4,4,50,50,-1
3367,3269.5,3229.5,202.99,193.63,3,3,50,50,-1
3368,3742.8,3307.4,211.53,193.87,4,4,50,50,-1
3369,4045.4,3870.9,215.72,190.76,4,4,50,50,-1
3370,4048.8,3242.8,222.77,191.51,4,3,50,50,-1
3371,3398.9,3236.7,198.13,171.22,3,3,50,50,-1
3372,4271.9,4162.4,236.96,230.76,4,4,50,50,-1
3373,3170.0,3101.5,213.82,171.42,3,3,50,50,-1
3374,4141.8,3338.0,215.1,194.08,4,4,50,50,-1
3375,3221.8,3933.9,208.22,195.6,3,4,50,50,-1
3376,4087.6,4201.8,221.24,206.03,4,4,50,50,-1
3377,4205.8,4084.0,207.63,210.5,4,4,50,50,-1
3378,3510.6,3312.1,206.59,200.47,3,4,50,50,-1
3379,4040.0,4000.1,204.16,202.26,4,4,50,50,-1
3380,3261.6,3211.3,182.78,162.07,3,4,50,50,-1
3381,3373.0,3276.7,219.3,185.35,3,3,50,50,-1
3382,4162.6,3309.6,222.27,207.9,4,3,50,50,-1
3383,3266.4,3714.9,216.85,218.28,3,4,50,50,-1
3384,4074.8,4160.7,223.7,195.89,4,4,50,50,-1
3385,4086.9,3707.8,223.14,181.3,4,4,50,50,-1
3386,4123.7,4087.2,252.48,216.58,4,4,50,50,-1
3387,3361.9,4086.7,218.04,196.3,4,4,50,50,-1
3388,4085.8,3644.8,233.86,224.35,4,4,50,50,-1
3389,3385.2,4031.9,204.74,215.28,4,4,50,50,-1
3390,4087.0,3411.7,232.35,213.18,4,4,50,50,-1
3391,4087.5,3303.8,210.34,208.29,4,4,50,50,-1
3392,3411.9,3262.6,208.74,213.02,3,3,50,50,-1
3393,4080.0,4159.6,244.47,210.03,4,4,50,50,-1
3394,4024.9,4095.3,213.36,222.93,4,4,50,50,-1
3395,4162.3,4162.6,231.26,225.12,4,4,50,50,-1
3396,4232.5,4086.1,229.16,178.65,4,4,50,50,-1
3397,4161.5,4085.8,231.32,200.49,4,4,50,50,-1
3398,4235.8,3416.1,230.2,204.87,4,4,50,50,-1
3399,4086.5,4086.8,229.6,230.13,4,4,50,50,-1
3400,4083.8,3212.1,216.87,174.31,4,3,50,50,-1
3401,4087.0,4086.8,239.22,201.43,4,4,50,50,-1
3402,4087.6,4086.7,216.31,206.89,4,4,50,50,-1
3403,4087.3,4159.7,209.81,190.8,4,4,50,50,-1
3404,4086.9,4086.5,246.09,212.75,4,4,50,50,-1
3405,4086.1,4162.3,230.99,212.32,4,4,50,50,-1
3406,4087.2,4086.7,217.55,235.43,4,4,50,50,-1
3407,3732.5,4160.8,219.41,218.54,4,4,50,50,-1
3408,3362.5,4086.2,209.34,201.38,4,4,50,50,-1
3409,4043.1,4065.9,229.81,231.86,4,4,50,50,-1
3410,3459.3,3357.7,209.45,212.42,3,3,50,50,-1
3411,3232.0,4011.7,210.45,210.46,4,4,50,50,-1
3412,3312.6,3262.5,206.79,194.26,4,4,50,50,-1
3413,3566.9,4038.0,225.12,209.73,4,4,50,50,-1
3414,3921.5,3776.7,224.38,211.91,4,4,50,50,-1
3415,4235.8,4161.5,223.79,201.4,4,4,50,50,-1
3416,3361.5,3543.8,193.1,201.51,4,4,50,50,-1
3417,4161.6,4084.2,225.11,199.18,4,4,50,50,-1
3418,4234.8,4085.2,223.41,216.28,4,4,50,50,-1
3419,4059.5,3270.5,212.44,196.81,4,3,50,50,-1
3420,3504.9,3902.0,211.15,211.49,4,4,50,50,-1
3421,4086.3,4161.4,221.61,185.67,4,4,50,50,-1
3422,4160.0,4066.7,216.53,231.47,4,4,50,50,-1
3423,4143.4,3262.4,201.21,198.0,4,4,50,50,-1
3424,4086.6,3262.4,195.86,183.91,4,4,50,50,-1
3425,3310.3,4086.0,219.2,195.79,4,4,50,50,-1
3426,3980.2,3989.4,202.09,235.31,4,4,50,50,-1
3427,3260.5,3259.1,211.89,181.82,4,4,50,50,-1
3428,3733.0,3736.1,220.44,197.57,4,4,50,50,-1
3429,3287.3,4086.0,207.86,166.41,3,4,50,50,-1
3430,4019.8,4019.3,220.73,205.19,4,4,50,50,-1
3431,4024.2,3305.0,220.05,184.89,4,4,50,50,-1
3432,4039.8,3273.0,236.16,176.57,4,4,50,50,-1
3433,4086.1,3819.8,210.96,213.36,4,4,50,50,-1
3434,3267.6,3273.6,187.41,185.47,3,3,50,50,-1
3435,4086.6,3319.5,220.45,202.7,4,3,50,50,-1
3436,3206.3,3209.7,191.25,197.89,3,3,50,50,-1
3437,3752.0,3357.2,208.45,218.7,4,4,50,50,-1
3438,3982.6,3286.6,215.68,186.03,4,4,50,50,-1
3439,3287.8,3272.7,211.43,204.93,3,3,50,50,-1
3440,3180.6,3755.8,201.02,206.71,3,4,50,50,-1
3441,4086.3,4087.1,235.19,194.91,4,4,50,50,-1
3442,4087.1,3310.9,229.74,188.01,4,4,50,50,-1
3443,3212.4,3411.5,171.13,145.55,3,3,50,50,-1
3444,3392.4,3256.9,207.77,178.17,3,3,50,50,-1
3445,3783.8,4083.8,221.15,214.23,4,4,50,50,-1
3446,3241.7,3288.4,202.46,168.71,4,3,50,50,-1
