gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
2469,4251.3,3860.7,619.44,580.22,3,3,50,50,10,10,-1
2470,4212.3,4298.9,634.44,537.74,3,3,50,50,10,5,-1
2471,3879.8,3680.4,589.49,534.16,3,3,50,50,10,10,-1
2472,4034.7,4085.0,634.96,635.54,3,3,50,50,10,10,-1
2473,3930.4,4136.7,614.32,521.67,3,3,50,50,10,6,-1
2474,4101.3,3931.4,613.31,571.33,3,3,50,50,10,10,-1
2475,4066.5,4040.6,548.79,566.11,3,3,50,50,8,10,-1
2476,4925.0,4719.8,708.58,589.51,3,3,50,50,9,4,-1
2477,3968.8,4067.5,572.38,627.7,3,3,50,50,10,10,-1
2478,4497.4,4434.4,686.69,663.37,3,3,50,50,10,10,-1
2479,4186.4,4585.4,612.65,643.26,4,4,50,50,10,8,-1
2480,4068.6,4834.9,592.93,627.49,3,3,50,50,10,5,-1
2481,4243.1,4412.4,636.68,645.59,3,3,50,50,10,9,-1
2482,4979.6,4987.6,692.1,599.58,3,3,50,50,5,1,-1
2483,4651.5,4845.0,608.7,669.31,3,3,50,50,9,8,-1
2484,5010.2,4429.8,691.5,607.62,3,3,50,50,5,6,-1
2485,4622.3,4838.9,660.19,630.03,3,3,50,50,9,4,-1
2486,4448.1,5510.2,627.98,552.22,3,3,50,50,9,1,-1
2487,4600.0,5276.6,660.08,694.08,3,3,50,50,9,4,-1
2488,4149.8,4324.5,580.27,620.39,3,3,50,50,10,10,-1
2489,5276.3,4874.7,692.92,637.4,3,3,50,50,3,4,-1
2490,4685.0,4221.8,666.78,689.04,3,3,50,50,8,10,-1
2491,4647.3,4862.4,568.85,642.88,3,3,50,50,5,6,-1
2492,4450.0,4413.8,628.38,616.39,3,3,50,50,9,10,-1
2493,4973.7,5083.2,678.42,677.68,4,4,50,50,7,6,-1
2494,4576.3,4119.0,638.48,652.82,3,3,50,50,10,10,-1
2495,4516.8,4408.3,631.27,582.5,3,3,50,50,8,7,-1
2496,6457.7,5334.9,721.33,665.84,3,3,50,50,1,4,-1
2497,4367.5,4256.4,654.68,625.55,3,3,50,50,10,9,-1
2498,4730.7,4517.9,590.12,628.5,4,3,50,50,5,8,-1
2499,4674.9,4388.4,633.24,634.34,3,4,50,50,8,10,-1
2500,5549.6,5576.6,678.47,731.52,3,3,50,50,3,4,-1
2501,5771.3,4623.8,636.73,588.08,3,3,50,50,4,6,-1
2502,5129.4,5865.9,717.36,714.26,4,4,50,50,8,2,-1
2503,5373.3,6161.0,741.72,715.46,3,3,50,50,9,3,-1
2504,6878.3,5802.2,794.81,660.16,3,4,50,50,1,4,-1
2505,5978.1,5385.8,838.06,807.66,3,3,50,50,6,10,-1
2506,6383.6,6840.1,794.12,810.61,3,3,50,50,7,3,-1
2507,5737.1,5535.8,713.26,703.34,3,3,50,50,7,5,-1
2508,5830.0,5700.0,632.92,757.09,3,3,50,50,5,6,-1
2509,4953.5,5170.5,805.3,684.33,3,3,50,50,10,7,-1
2510,6241.2,5777.5,738.12,823.67,3,3,50,50,7,8,-1
2511,4890.3,5254.5,762.07,617.05,3,3,50,50,10,5,-1
2512,5659.7,5708.2,771.75,651.0,3,3,50,50,7,5,-1
2513,5705.1,6066.2,778.75,721.27,3,3,50,50,6,6,-1
2514,5615.3,5818.2,743.44,683.4,3,3,50,50,5,5,-1
2515,6810.5,5925.2,764.92,686.0,4,4,50,50,4,3,-1
2516,6056.2,5450.0,766.24,574.1,3,3,50,50,5,5,-1
2517,6151.2,6141.7,747.42,779.3,3,3,50,50,4,6,-1
2518,6970.2,8005.0,912.8,833.94,3,3,50,50,3,1,-1
2519,7177.2,6574.0,824.33,822.83,3,4,50,50,2,4,-1
2520,5803.1,6652.3,751.59,790.43,3,3,50,50,6,3,-1
2521,5820.3,5928.8,707.2,698.85,3,4,50,50,7,7,-1
2522,6491.7,6234.2,787.16,685.09,3,3,50,50,6,3,-1
2523,7350.2,7032.9,854.85,692.81,3,3,50,50,5,4,-1
2524,5984.6,5969.1,769.67,692.41,3,3,50,50,7,5,-1
2525,7568.0,7452.0,942.26,707.74,3,3,50,50,3,2,-1
2526,6635.0,6587.4,808.0,765.23,4,3,50,50,4,1,-1
2527,8041.0,7016.7,865.67,689.27,3,3,50,50,5,2,-1
2528,5942.4,6387.3,714.76,721.34,3,4,50,50,6,2,-1
2529,6911.9,7254.1,782.14,864.59,3,3,50,50,4,4,-1
2530,7544.5,6944.1,766.27,678.41,3,4,50,50,1,2,-1
2531,5692.9,5843.5,773.83,712.52,3,3,50,50,7,4,-1
2532,5728.2,5772.4,616.27,680.43,3,3,50,50,4,6,-1
2533,6426.6,7196.4,797.46,772.34,3,3,50,50,4,2,-1
2534,5013.3,4774.8,649.99,610.07,3,3,50,50,9,9,-1
2535,5127.0,5192.3,553.08,649.9,4,4,50,50,4,6,-1
2536,4321.3,4790.0,627.86,545.61,3,3,50,50,10,3,-1
2537,5360.8,5269.8,711.07,643.21,4,4,50,50,4,3,-1
2538,6294.1,6289.5,826.99,760.74,3,3,50,50,6,3,-1
2539,5748.5,5666.7,779.9,712.19,3,3,50,50,9,4,-1
2540,6273.3,5023.1,732.43,660.11,3,3,50,50,4,8,-1
2541,5672.3,5601.0,789.96,746.37,3,3,50,50,6,4,-1
2542,6804.5,6314.6,845.36,746.94,3,3,50,50,3,4,-1
2543,5264.7,5845.6,657.03,733.54,3,3,50,50,8,2,-1
2544,6065.3,5933.8,807.86,850.86,3,3,50,50,5,7,-1
2545,6355.5,5512.0,804.82,709.09,3,3,50,50,5,6,-1
2546,5643.8,5760.5,732.51,658.37,3,3,50,50,6,3,-1
2547,5171.9,5486.9,699.69,691.01,3,3,50,50,6,3,-1
2548,6099.7,6433.6,819.88,714.45,4,4,50,50,7,2,-1
2549,5463.0,5372.4,712.1,592.98,3,3,50,50,8,1,-1
2550,5214.9,5170.0,661.14,736.56,4,4,50,50,6,10,-1
2551,4892.0,4950.1,663.9,631.89,3,3,50,50,7,5,-1
2552,5965.9,4520.8,804.46,588.05,3,3,50,50,5,7,-1
2553,5447.1,5516.8,690.34,769.76,3,3,50,50,4,8,-1
2554,5835.0,4713.9,716.5,618.57,3,3,50,50,6,6,-1
2555,5295.0,5536.6,647.65,635.33,3,4,50,50,5,2,-1
2556,5674.0,5552.5,710.87,666.87,3,3,50,50,6,5,-1
2557,5125.9,5660.0,705.7,859.01,3,4,50,50,7,8,-1
2558,5945.3,5817.4,814.28,709.58,3,3,50,50,6,5,-1
2559,5176.7,5755.3,615.0,689.5,3,4,50,50,4,4,-1
2560,5507.5,5852.6,696.05,734.88,4,3,50,50,7,4,-1
2561,5565.4,5657.6,736.06,710.35,3,3,50,50,7,6,-1
2562,5515.4,5513.4,736.17,653.13,3,3,50,50,7,3,-1
2563,6253.7,5831.2,782.63,662.38,4,3,50,50,2,2,-1
2564,5479.8,5402.2,638.1,701.75,3,3,50,50,3,8,-1
2565,4809.9,5116.9,662.75,657.22,4,3,50,50,9,6,-1
2566,5192.4,5408.0,643.11,673.75,3,3,50,50,4,6,-1
2567,4467.1,4381.4,598.44,653.72,3,3,50,50,6,10,-1
2568,5958.1,5913.0,842.08,648.05,4,3,50,50,6,4,-1
2569,5482.3,5279.2,673.43,607.56,3,3,50,50,2,3,-1
2570,5760.0,4436.1,616.52,569.8,3,3,50,50,2,5,-1
2571,4662.9,5027.8,607.38,680.9,3,3,50,50,7,8,-1
2572,5402.3,4988.3,610.77,637.3,3,3,50,50,2,5,-1
2573,4976.0,4841.5,628.26,583.66,3,3,50,50,5,3,-1
2574,5777.9,6176.5,716.41,734.41,3,3,50,50,4,4,-1
2575,6209.3,5495.5,773.88,715.57,3,3,50,50,2,6,-1
2576,5322.9,5244.8,800.32,650.1,4,4,50,50,9,7,-1
2577,4822.6,5444.6,646.33,653.1,3,3,50,50,6,3,-1
2578,5142.1,5047.5,656.15,707.61,3,3,50,50,6,8,-1
2579,5441.8,5412.6,727.22,639.21,3,3,50,50,8,4,-1
2580,5654.3,6085.6,764.29,749.84,3,3,50,50,5,1,-1
2581,5450.0,5322.3,630.97,567.29,3,3,50,50,4,3,-1
2582,5561.2,5445.0,663.62,672.48,3,3,50,50,4,2,-1
2583,5883.8,5129.1,765.69,581.66,3,3,50,50,5,4,-1
2584,4942.6,4758.5,698.04,696.93,3,3,50,50,8,9,-1
2585,5554.7,5387.6,774.04,577.77,3,3,50,50,6,2,-1
2586,4685.4,5361.1,610.37,594.23,3,3,50,50,9,2,-1
2587,7163.1,5846.8,646.75,648.48,3,3,50,50,1,5,-1
2588,5486.5,5973.4,732.36,706.08,3,3,50,50,8,4,-1
2589,5395.7,5595.8,701.48,647.69,3,3,50,50,9,6,-1
2590,5273.6,5697.7,748.36,728.34,4,4,50,50,10,4,-1
2591,5915.0,4932.2,830.73,677.93,3,3,50,50,6,5,-1
2592,5867.9,5821.5,717.99,752.82,3,3,50,50,6,5,-1
2593,6337.3,5108.6,745.29,693.24,3,3,50,50,4,8,-1
2594,5307.0,4909.0,701.63,577.74,3,3,50,50,7,4,-1
2595,5581.6,5306.5,638.38,655.71,3,3,50,50,5,4,-1
2596,5186.1,5927.5,592.72,729.39,3,3,50,50,4,5,-1
2597,6428.6,5938.9,796.11,728.54,3,3,50,50,4,6,-1
2598,6030.9,5502.8,779.45,649.5,3,3,50,50,6,7,-1
2599,5612.5,5635.4,728.26,747.82,3,3,50,50,6,5,-1
2600,6281.2,6189.5,775.52,780.2,3,3,50,50,6,7,-1
2601,8542.9,6689.2,836.57,826.46,3,3,50,50,1,5,-1
2602,4695.7,5066.4,597.38,683.65,3,3,50,50,6,8,-1
2603,5000.0,5021.0,681.59,666.78,3,3,50,50,8,6,-1
2604,3651.2,3734.9,529.12,525.37,3,3,50,50,5,6,-1
2605,5353.6,5415.0,639.95,741.06,4,4,50,50,4,7,-1
2606,4460.8,4369.8,583.14,597.95,3,3,50,50,7,8,-1
2607,4136.3,4377.5,577.28,568.79,3,3,50,50,8,6,-1
2608,5520.0,4741.0,648.9,615.81,3,3,50,50,3,7,-1
2609,5728.0,5932.8,718.67,745.52,3,3,50,50,5,3,-1
2610,5219.8,5041.9,628.34,650.22,3,3,50,50,2,6,-1
2611,5250.0,5581.0,738.34,631.16,3,3,50,50,7,2,-1
2612,4585.4,4522.5,601.84,546.2,3,3,50,50,8,5,-1
2613,4709.8,5391.4,659.53,591.53,3,3,50,50,9,2,-1
2614,5058.4,4332.0,561.86,600.92,3,3,50,50,3,8,-1
2615,3974.1,4437.5,530.91,491.51,3,3,50,50,5,2,-1
2616,4571.7,4451.6,647.02,627.21,3,3,50,50,9,9,-1
2617,4499.9,4115.0,610.58,583.36,3,3,50,50,7,9,-1
2618,4480.0,5589.2,630.38,647.23,3,3,50,50,9,3,-1
2619,4605.5,4712.7,578.16,575.91,3,3,50,50,6,5,-1
2620,4322.3,4595.6,582.37,590.35,3,3,50,50,7,5,-1
2621,4677.4,4875.4,645.86,604.1,3,3,50,50,9,4,-1
2622,4364.1,4040.2,572.87,549.03,3,3,50,50,6,7,-1
2623,5086.9,5153.8,664.89,559.19,3,3,50,50,7,3,-1
2624,4524.4,4445.8,533.49,493.72,3,3,50,50,3,2,-1
2625,4338.4,4389.6,537.09,607.97,3,3,50,50,5,9,-1
2626,5300.9,4985.0,601.06,580.57,3,3,50,50,4,4,-1
2627,4737.6,4205.7,588.29,575.55,3,3,50,50,6,8,-1
2628,4695.7,4596.9,603.15,596.56,3,3,50,50,5,7,-1
2629,4554.9,4723.7,677.46,547.56,3,3,50,50,10,5,-1
2630,4988.3,4692.2,593.61,616.34,3,3,50,50,4,8,-1
2631,4133.4,4706.0,542.99,631.48,3,3,50,50,5,9,-1
2632,4442.3,4135.5,565.93,658.05,3,3,50,50,6,10,-1
2633,4371.6,4324.9,571.53,606.14,3,3,50,50,7,9,-1
2634,4580.9,4357.6,591.72,551.89,3,3,50,50,6,6,-1
2635,4141.0,3914.3,535.23,498.87,3,3,50,50,6,3,-1
2636,4743.1,4636.3,586.95,603.52,3,3,50,50,5,5,-1
2637,4212.5,4236.8,620.16,522.76,3,3,50,50,10,3,-1
2638,5068.5,4699.2,697.0,588.12,3,3,50,50,8,4,-1
2639,4577.4,4128.5,619.31,592.14,3,3,50,50,9,9,-1
2640,4733.9,4170.0,516.72,581.49,3,3,50,50,2,8,-1
2641,4660.1,4482.5,675.78,572.99,3,3,50,50,8,6,-1
2642,4100.0,3957.4,498.35,530.02,3,3,50,50,3,5,-1
2643,4262.7,3716.2,519.71,510.34,3,3,50,50,4,3,-1
2644,4544.0,4261.4,543.85,507.62,3,3,50,50,4,3,-1
2645,4299.4,3464.3,546.55,493.28,3,3,50,50,5,3,-1
2646,4005.3,4211.1,538.31,525.8,3,3,50,50,6,5,-1
2647,4338.2,3845.6,551.72,547.0,3,3,50,50,6,7,-1
2648,4467.8,3951.8,541.45,533.74,3,3,50,50,5,6,-1
2649,4050.1,4012.5,562.31,479.04,3,3,50,50,7,1,-1
2650,4742.6,3614.4,527.8,489.96,3,3,50,50,2,3,-1
2651,4338.1,4554.7,535.27,595.71,3,3,50,50,5,7,-1
2652,4042.9,4090.3,504.93,534.07,3,3,50,50,4,6,-1
2653,4254.0,4814.3,485.15,589.92,3,3,50,50,2,5,-1
2654,4501.1,3761.5,532.1,507.3,3,3,50,50,4,4,-1
2655,4360.0,4357.6,641.08,606.89,3,3,50,50,10,9,-1
2656,4153.9,4451.3,484.62,548.93,3,3,50,50,2,5,-1
2657,4145.2,4054.4,542.09,481.35,3,3,50,50,6,2,-1
2658,3887.2,4405.7,511.94,560.54,3,3,50,50,4,7,-1
2659,3821.1,4155.8,515.04,590.19,3,3,50,50,5,9,-1
2660,3876.8,3887.8,563.94,531.26,3,3,50,50,8,6,-1
2661,4025.8,3974.1,542.48,546.54,3,3,50,50,6,7,-1
2662,4049.1,4528.1,524.69,601.19,3,3,50,50,5,7,-1
2663,4796.5,4815.9,574.27,524.66,3,3,50,50,2,3,-1
2664,3733.0,4224.8,490.02,608.79,3,3,50,50,2,10,-1
2665,3819.0,3520.6,564.69,487.71,3,3,50,50,8,3,-1
2666,3944.4,4220.0,514.42,568.78,3,3,50,50,4,7,-1
2667,4351.1,4292.1,563.82,527.34,3,3,50,50,6,4,-1
2668,3362.4,3799.3,468.21,481.56,3,3,50,50,4,2,-1
2669,3770.5,4207.1,508.12,536.78,3,3,50,50,4,5,-1
2670,4267.0,3863.1,533.46,489.5,3,3,50,50,4,3,-1
2671,3759.9,3921.4,521.63,588.57,3,3,50,50,4,10,-1
2672,3255.7,2482.2,471.86,458.41,3,3,50,50,10,10,-1
2673,4207.0,4435.4,525.0,548.18,3,3,50,50,5,3,-1
2674,3413.8,3698.7,476.31,475.06,3,3,50,50,3,1,-1
2675,3740.7,3889.1,545.18,486.86,3,3,50,50,7,2,-1
2676,3933.0,4300.7,469.2,609.49,3,3,50,50,1,10,-1
2677,3333.4,3970.5,479.5,498.41,3,3,50,50,9,3,-1
2678,4647.1,4193.5,547.33,571.99,3,3,50,50,4,9,-1
2679,3717.3,4277.1,475.64,505.57,3,3,50,50,2,3,-1
2680,4762.3,4442.7,598.74,608.95,3,3,50,50,5,8,-1
2681,4071.2,4130.2,537.76,545.18,3,3,50,50,6,6,-1
2682,4271.9,3948.5,570.05,515.77,3,3,50,50,8,4,-1
2683,4298.5,4129.0,580.68,534.19,3,3,50,50,7,5,-1
2684,4213.6,4140.0,553.65,515.53,3,3,50,50,7,4,-1
2685,3724.3,3843.2,543.84,505.61,3,3,50,50,7,4,-1
2686,4189.0,3973.8,518.07,550.02,3,3,50,50,4,7,-1
2687,3626.4,4105.9,487.69,509.19,3,3,50,50,3,4,-1
2688,4185.7,4392.1,545.1,501.29,3,3,50,50,6,3,-1
2689,3630.8,4414.6,515.24,554.33,3,3,50,50,5,6,-1
2690,4140.0,4675.5,553.32,546.21,3,3,50,50,7,3,-1
2691,3647.4,3469.1,516.31,491.16,3,3,50,50,5,3,-1
2692,3963.4,3532.5,536.86,493.17,3,3,50,50,5,3,-1
2693,4420.0,4083.0,573.6,511.61,3,3,50,50,8,4,-1
2694,3857.7,3693.2,525.84,474.76,3,3,50,50,5,1,-1
2695,3651.3,3424.6,487.16,482.48,3,3,50,50,2,3,-1
2696,4030.0,4705.9,561.72,531.3,3,3,50,50,8,3,-1
2697,4262.3,4001.9,508.97,564.6,3,3,50,50,3,8,-1
2698,2438.3,3616.2,458.06,474.62,3,3,50,50,10,1,-1
2699,4121.1,3797.0,514.46,523.28,3,3,50,50,4,5,-1
2700,4048.9,3841.8,528.05,509.91,3,3,50,50,5,3,-1
2701,4276.1,4012.0,544.39,564.66,3,3,50,50,5,8,-1
2702,4104.1,4178.0,554.6,521.82,3,3,50,50,7,4,-1
2703,3607.1,4101.1,517.99,529.83,3,3,50,50,5,6,-1
2704,4110.0,4271.4,560.53,545.26,3,3,50,50,7,6,-1
2705,4504.0,3868.1,613.13,540.67,3,3,50,50,7,6,-1
2706,3989.9,4130.4,520.92,529.56,3,3,50,50,5,6,-1
2707,4366.0,4375.0,583.18,671.72,3,3,50,50,6,10,-1
2708,3678.2,4171.6,526.42,531.73,3,3,50,50,6,6,-1
2709,3976.7,4155.9,532.58,558.3,3,3,50,50,6,7,-1
2710,3765.9,4289.6,579.2,565.43,3,3,50,50,10,7,-1
2711,3735.9,4024.6,496.31,575.29,3,3,50,50,4,9,-1
2712,3747.3,3945.7,528.31,506.4,3,3,50,50,6,4,-1
2713,3756.5,3873.6,525.74,525.48,3,3,50,50,5,5,-1
2714,4518.5,4596.2,688.31,630.41,3,3,50,50,10,6,-1
2715,4040.9,4207.5,493.55,555.62,3,3,50,50,3,7,-1
2716,4093.4,3872.5,512.14,511.97,3,3,50,50,4,4,-1
2717,4448.7,3666.6,508.86,528.92,3,3,50,50,3,6,-1
2718,4578.0,4529.9,657.25,684.17,3,3,50,50,10,10,-1
2719,3906.2,4037.1,550.68,550.24,3,3,50,50,8,7,-1
2720,4097.8,4526.2,573.37,589.24,3,3,50,50,8,7,-1
2721,3603.0,3966.4,544.93,593.41,3,3,50,50,8,10,-1
2722,3806.0,3910.6,500.9,500.99,3,3,50,50,3,4,-1
2723,4206.4,4255.0,563.6,511.84,3,3,50,50,7,3,-1
2724,3502.5,3609.8,472.5,509.43,3,3,50,50,2,4,-1
2725,3573.4,3705.0,484.25,521.37,3,3,50,50,3,6,-1
2726,3878.0,4001.1,556.64,555.81,3,3,50,50,8,8,-1
2727,4011.2,4103.2,523.63,612.69,3,3,50,50,5,10,-1
2728,4535.1,3705.6,534.15,588.95,3,3,50,50,2,10,-1
2729,3659.9,3889.3,521.83,503.46,3,3,50,50,5,3,-1
2730,3630.7,3611.6,567.03,536.53,3,3,50,50,9,7,-1
2731,3851.8,3537.9,511.77,474.55,3,3,50,50,4,2,-1
2732,3710.8,3815.1,576.01,545.34,3,3,50,50,10,7,-1
2733,3445.5,3470.0,472.62,486.84,3,3,50,50,3,3,-1
2734,3785.0,4166.5,567.79,516.01,3,3,50,50,9,4,-1
2735,3479.6,3475.4,506.13,532.14,3,3,50,50,5,7,-1
2736,3664.5,3768.9,467.57,541.4,3,3,50,50,1,7,-1
2737,3981.2,4275.4,521.67,610.86,3,3,50,50,5,8,-1
2738,3618.8,3539.7,501.39,508.08,3,3,50,50,4,5,-1
2739,3838.5,3260.5,502.6,466.83,3,3,50,50,4,10,-1
2740,3970.4,3350.2,562.46,497.96,3,3,50,50,9,8,-1
2741,3670.0,3548.7,525.12,508.28,3,3,50,50,6,7,-1
2742,3718.6,3758.9,577.15,528.94,3,3,50,50,10,6,-1
2743,4056.7,4122.0,589.64,508.88,3,3,50,50,10,4,-1
2744,3820.8,3304.2,540.14,474.21,3,3,50,50,7,7,-1
2745,3478.7,3692.7,497.51,521.14,3,3,50,50,4,6,-1
2746,3988.1,3474.8,529.0,505.68,3,3,50,50,6,5,-1
2747,3801.1,3706.7,487.12,506.32,3,3,50,50,2,4,-1
2748,3841.4,3906.0,494.87,530.74,3,3,50,50,3,6,-1
2749,3738.4,3652.6,530.78,505.59,3,3,50,50,6,4,-1
2750,3675.7,3352.8,510.22,475.32,3,3,50,50,5,3,-1
2751,3511.1,3781.3,488.82,522.46,3,3,50,50,3,5,-1
2752,3471.7,3708.5,520.22,495.21,3,3,50,50,6,3,-1
2753,3507.1,3440.0,494.72,517.78,3,3,50,50,3,6,-1
2754,3648.6,3388.7,536.24,494.65,3,3,50,50,8,7,-1
2755,3503.1,3827.1,494.08,494.78,3,3,50,50,3,2,-1
2756,3550.9,3424.9,505.22,464.57,3,3,50,50,4,2,-1
2757,3442.6,3399.3,489.17,463.12,3,3,50,50,3,1,-1
2758,3558.6,3350.4,517.16,477.14,3,3,50,50,5,6,-1
2759,3437.8,3664.2,520.82,518.38,3,3,50,50,7,6,-1
2760,3496.8,3659.4,500.7,535.44,3,3,50,50,5,8,-1
2761,3554.5,3825.0,522.91,530.47,3,3,50,50,6,7,-1
2762,3614.3,3490.9,507.1,507.59,3,3,50,50,5,5,-1
2763,3513.5,3343.1,517.08,491.12,3,3,50,50,6,9,-1
2764,3404.3,3374.9,500.45,504.91,3,3,50,50,9,9,-1
2765,3520.5,3645.8,512.5,491.2,3,3,50,50,5,3,-1
2766,3169.1,3466.2,452.62,506.12,3,3,50,50,10,6,-1
2767,3444.0,3589.5,492.13,480.87,3,3,50,50,5,3,-1
2768,3236.9,2425.5,470.39,454.13,3,3,50,50,10,10,-1
2769,3492.0,3258.3,484.52,483.08,3,3,50,50,3,10,-1
2770,3471.8,3473.5,517.74,496.32,3,3,50,50,6,4,-1
2771,3497.7,3437.3,484.79,500.66,3,3,50,50,2,7,-1
2772,3718.6,3356.8,533.48,497.63,3,3,50,50,7,8,-1
2773,3501.8,3636.1,518.72,509.18,3,3,50,50,6,5,-1
2774,3375.6,3465.3,502.26,480.64,3,3,50,50,5,2,-1
2775,3565.8,3715.0,510.91,517.91,3,3,50,50,5,5,-1
2776,3563.3,3439.3,503.4,491.48,3,3,50,50,4,3,-1
2777,3808.7,3314.0,491.5,485.18,3,3,50,50,4,10,-1
2778,3585.5,3609.3,486.82,522.48,3,3,50,50,3,6,-1
2779,3395.4,3563.2,504.49,500.72,3,3,50,50,9,4,-1
2780,4080.0,3512.3,528.79,524.27,3,3,50,50,7,6,-1
2781,3397.4,3429.4,492.32,474.17,3,3,50,50,5,4,-1
2782,3451.5,3539.7,505.75,505.74,3,3,50,50,6,5,-1
2783,3268.7,2467.4,469.88,458.69,3,3,50,50,10,10,-1
2784,3427.3,3510.2,474.25,494.19,3,3,50,50,4,4,-1
2785,3410.4,3419.2,500.98,546.42,3,3,50,50,4,10,-1
2786,3629.4,3282.0,500.83,495.28,3,3,50,50,4,10,-1
2787,3835.5,3436.2,532.05,477.6,3,3,50,50,6,3,-1
2788,3569.6,3875.4,553.35,505.43,3,3,50,50,10,5,-1
2789,3303.5,3340.7,483.49,479.69,3,3,50,50,10,7,-1
2790,3709.7,3499.2,547.64,481.19,3,3,50,50,8,2,-1
2791,3567.6,3439.2,526.72,491.8,3,3,50,50,6,4,-1
2792,3668.8,3474.2,522.61,482.84,3,3,50,50,6,3,-1
2793,3497.8,3366.7,510.68,506.52,3,3,50,50,4,6,-1
2794,3347.1,3465.4,489.49,489.88,3,3,50,50,6,3,-1
2795,3396.3,3547.4,529.97,501.68,3,3,50,50,9,4,-1
2796,3645.8,3474.5,494.05,481.25,3,3,50,50,4,3,-1
2797,4093.8,3920.0,577.5,529.88,3,3,50,50,10,6,-1
2798,3410.0,3402.6,499.02,530.58,3,3,50,50,5,8,-1
2799,3487.6,3360.4,519.5,494.48,3,3,50,50,6,7,-1
2800,3454.1,3409.7,522.07,479.62,3,3,50,50,6,6,-1
2801,3356.5,3635.2,469.34,498.77,3,3,50,50,6,4,-1
2802,3405.6,3554.4,520.04,516.66,3,3,50,50,6,6,-1
2803,3932.4,3593.7,512.19,506.77,3,3,50,50,4,4,-1
2804,3506.8,3636.9,498.55,533.3,3,3,50,50,4,7,-1
2805,3782.8,3479.4,543.23,561.62,3,3,50,50,8,10,-1
2806,3702.9,3596.7,567.6,526.39,3,3,50,50,9,8,-1
2807,3468.5,3503.7,486.3,518.11,3,3,50,50,4,6,-1
2808,3617.6,3507.2,524.53,490.75,3,3,50,50,6,5,-1
2809,3723.7,3942.4,561.06,502.2,3,3,50,50,10,5,-1
2810,3543.3,3628.5,545.89,518.06,3,3,50,50,7,6,-1
2811,3413.4,3525.7,489.81,512.24,3,3,50,50,4,5,-1
2812,3489.4,3520.3,569.43,515.86,3,3,50,50,10,6,-1
2813,3530.1,3515.8,528.8,512.58,3,3,50,50,7,6,-1
2814,3416.6,3744.3,494.77,557.46,3,3,50,50,5,9,-1
2815,3523.4,3442.9,573.71,500.02,3,3,50,50,10,6,-1
2816,3535.6,3450.5,540.21,545.44,3,3,50,50,8,9,-1
2817,3587.8,3754.8,531.94,511.5,3,3,50,50,8,7,-1
2818,3740.1,3553.9,531.57,530.69,3,3,50,50,7,7,-1
2819,3825.0,3513.3,568.73,524.38,3,3,50,50,10,7,-1
2820,3762.5,3899.1,539.87,527.75,3,3,50,50,7,7,-1
2821,3899.6,3552.0,568.49,551.93,3,3,50,50,10,9,-1
2822,3530.0,4035.0,516.99,610.03,3,3,50,50,6,10,-1
2823,3754.6,3500.4,493.57,576.25,3,3,50,50,3,10,-1
2824,4014.9,3435.4,500.04,537.29,3,3,50,50,4,7,-1
2825,3680.0,3315.3,516.69,500.21,3,3,50,50,5,10,-1
2826,3516.7,3366.4,506.07,521.62,3,3,50,50,5,9,-1
2827,3616.7,3742.7,575.01,508.86,3,3,50,50,10,5,-1
2828,3658.7,3514.2,528.37,515.56,3,3,50,50,6,5,-1
2829,3911.6,3578.0,482.67,521.15,3,3,50,50,3,7,-1
2830,3829.6,4015.9,594.63,542.2,3,3,50,50,10,8,-1
2831,3541.1,3674.0,506.21,559.2,3,3,50,50,5,8,-1
2832,3605.3,3404.6,526.38,532.66,3,3,50,50,6,10,-1
2833,3580.3,3701.5,551.49,571.08,3,3,50,50,9,10,-1
2834,4224.4,3519.1,605.98,520.57,3,3,50,50,10,7,-1
2835,3708.6,4093.8,540.51,518.89,3,3,50,50,7,5,-1
2836,3852.9,3738.2,577.13,519.1,3,3,50,50,10,6,-1
2837,3593.4,3600.6,515.49,526.91,3,3,50,50,5,7,-1
2838,3620.9,3729.3,535.16,556.67,3,3,50,50,8,9,-1
2839,3867.0,3613.9,539.2,553.42,3,3,50,50,7,9,-1
2840,3677.8,3777.7,539.5,568.44,3,3,50,50,7,9,-1
2841,3751.9,4146.5,601.05,587.87,3,4,50,50,10,10,-1
2842,3762.8,3767.2,584.64,572.71,3,3,50,50,10,10,-1
2843,3625.0,3733.2,577.79,587.94,3,3,50,50,10,10,-1
2844,3777.3,3789.2,536.34,557.59,3,3,50,50,7,10,-1
2845,3697.5,3401.0,572.89,533.97,3,3,50,50,10,10,-1
2846,3481.8,3520.9,494.99,509.67,3,3,50,50,4,5,-1
2847,3765.6,3760.3,577.44,542.25,3,3,50,50,9,7,-1
2848,3874.6,3657.9,589.45,546.48,3,3,50,50,10,10,-1
2849,3708.7,3439.4,552.99,507.32,3,3,50,50,8,5,-1
2850,3456.8,3643.0,530.07,568.12,3,3,50,50,8,10,-1
2851,3638.2,3615.6,566.47,596.08,3,3,50,50,10,10,-1
2852,3641.4,4056.6,534.53,546.53,3,3,50,50,7,7,-1
2853,3442.2,3653.2,551.51,570.81,3,3,50,50,10,10,-1
2854,3545.0,3708.0,534.29,520.13,3,3,50,50,8,5,-1
2855,3521.0,3908.6,516.88,541.68,3,3,50,50,7,7,-1
