gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
480,6733.8,8811.3,4318.27,5376.56,3,4,-1
481,3739.1,3852.9,2771.11,3114.46,3,3,-1
482,4688.7,4253.7,3290.65,3189.08,3,3,-1
483,5577.6,6640.7,3601.55,4504.66,3,4,-1
484,6681.8,8052.0,4626.97,6100.28,4,4,-1
485,6370.5,7346.3,4265.0,4884.9,3,4,-1
486,6982.5,7881.3,4704.44,5709.56,4,4,-1
487,7416.9,8532.5,4111.99,4729.69,3,4,-1
488,4344.9,5463.0,3343.54,3880.25,3,4,-1
489,6837.6,6422.4,4663.78,4404.74,3,4,-1
490,5663.9,5178.4,3086.97,3995.95,4,3,-1
491,4270.0,4662.6,3154.55,3647.07,3,4,-1
492,3581.8,3802.4,2766.1,2930.09,3,3,-1
493,5970.6,6931.0,3803.76,5101.37,4,4,-1
494,3987.6,4570.9,3022.41,3296.76,3,4,-1
495,6022.2,6330.7,3765.3,4455.5,3,4,-1
496,5310.0,4743.2,3225.62,3505.55,4,4,-1
497,6700.7,6192.0,4432.35,4517.91,3,4,-1
498,6483.4,7348.1,4153.38,4951.03,3,4,-1
499,5548.4,5299.5,3264.34,3740.64,3,3,-1
