gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
2488,2595.9,3350.0,1949.53,1933.95,2,3,10,10,25,25,-1
2489,2595.9,3350.0,1948.73,1929.36,2,2,10,10,25,25,-1
2490,2595.9,3350.0,1971.13,1939.05,2,2,10,10,25,25,-1
2491,2595.9,3350.0,1965.35,1931.48,2,2,10,10,25,25,-1
2492,2595.9,3350.0,1956.96,1933.13,2,2,10,10,25,25,-1
2493,2595.9,3350.0,1950.57,1939.97,2,2,10,10,25,25,-1
2494,2595.9,3350.0,1956.19,1946.44,2,2,10,10,25,25,-1
2495,2595.9,3350.0,1966.87,1947.28,2,2,10,10,25,25,-1
2496,2595.9,3350.0,1969.53,1944.53,2,2,10,10,25,25,-1
2497,2595.9,3350.0,1952.97,1942.81,2,2,10,10,25,25,-1
2498,2595.9,3350.0,1947.79,1934.81,2,2,10,10,25,25,-1
2499,2595.9,3350.0,1940.19,1943.21,2,2,10,10,25,25,-1
2500,2595.9,3350.0,1944.79,1938.22,2,2,10,10,25,25,-1
2501,2595.9,3350.0,1940.66,1926.48,2,2,10,10,25,25,-1
2502,2595.9,3350.0,1940.29,1939.08,2,2,10,10,25,25,-1
2503,2595.9,3350.0,1949.49,1930.28,2,2,10,10,25,25,-1
2504,2595.9,3350.0,1931.49,1935.28,2,2,10,10,25,25,-1
2505,2595.9,3350.0,1924.29,1935.7,2,2,10,10,25,25,-1
2506,2595.9,3350.0,1926.92,1936.9,2,2,10,10,25,25,-1
2507,2595.9,3350.0,1929.97,1938.5,2,2,10,10,25,25,-1
2508,2595.9,3350.0,1926.57,1946.3,2,2,10,10,25,25,-1
2509,2542.4,3350.0,1936.65,1939.1,2,2,10,10,25,25,-1
2510,2450.0,3350.0,1915.59,1937.0,2,2,11,10,25,25,-1
2511,2450.0,3350.0,1908.0,1965.61,2,2,10,10,25,25,-1
2512,2450.0,3350.0,1911.41,1969.82,2,2,10,10,25,25,-1
2513,2450.0,3350.0,1911.88,1964.03,2,2,10,10,25,25,-1
2514,2450.0,3350.0,1911.12,1961.03,2,2,10,10,25,25,-1
2515,2450.0,3350.0,1903.73,1971.64,2,2,10,10,25,25,-1
2516,2450.0,3350.0,1902.13,1962.84,2,2,10,10,25,25,-1
2517,2450.0,3350.0,1897.53,1957.49,2,2,10,10,25,25,-1
2518,2450.0,3350.0,1896.75,1952.52,2,2,10,10,25,25,-1
2519,2450.0,3350.0,1881.55,1962.75,2,2,10,10,25,25,-1
2520,2450.0,3350.0,1865.56,1971.15,2,2,10,10,25,25,-1
2521,2450.0,3350.0,1853.76,1964.35,2,2,10,10,25,25,-1
2522,2450.0,3350.0,1850.76,1962.55,2,2,10,10,25,25,-1
2523,2450.0,3350.0,1861.79,1959.16,2,2,10,10,25,25,-1
2524,2450.0,3350.0,1847.4,1960.96,2,2,10,10,25,25,-1
2525,2500.0,3350.0,1834.4,1965.56,2,2,10,10,25,25,-1
2526,2500.0,3350.0,1831.81,1961.76,2,2,10,10,25,25,-1
2527,2500.0,3250.0,1825.01,1966.16,2,2,10,10,25,25,-1
2528,2500.0,3250.0,1828.41,1954.0,2,2,10,10,25,25,-1
2529,2500.0,3250.0,1848.61,1929.61,2,2,10,10,25,25,-1
2530,2500.0,3250.0,1858.21,1936.01,2,2,10,10,25,25,-1
2531,2500.0,3250.0,1883.41,1930.21,2,2,10,10,25,25,-1
2532,2550.0,3250.0,1881.22,1912.41,2,2,10,10,25,25,-1
2533,2550.0,3250.0,1877.82,1918.01,2,2,10,10,25,25,-1
2534,2550.0,3250.0,1877.82,1916.63,2,2,10,10,25,25,-1
2535,2550.0,3250.0,1868.42,1910.63,2,2,10,10,25,25,-1
2536,2550.0,3250.0,1859.43,1893.44,2,2,10,10,25,25,-1
2537,2550.0,3250.0,1843.43,1882.48,2,2,10,10,25,25,-1
2538,2550.0,3250.0,1839.68,1886.28,2,2,10,10,25,25,-1
2539,2550.0,3250.0,1835.48,1858.08,2,2,10,10,25,25,-1
2540,2550.0,3250.0,1824.48,1860.68,2,2,10,10,25,25,-1
2541,2550.0,3250.0,1816.68,1866.49,2,2,10,10,25,25,-1
2542,2550.0,3250.0,1819.28,1859.34,2,2,10,10,25,25,-1
2543,2550.0,3250.0,1840.68,1857.74,2,2,10,10,25,25,-1
2544,2550.0,3250.0,1841.08,1862.74,2,2,10,10,25,25,-1
2545,2550.0,3250.0,1854.68,1860.34,2,2,10,10,25,25,-1
2546,2550.0,3250.0,1855.08,1855.54,2,2,10,10,25,25,-1
2547,2550.0,3250.0,1866.49,1857.74,2,2,10,10,25,25,-1
2548,2550.0,2500.0,1856.29,1850.34,2,2,10,10,25,25,-1
2549,2550.0,2500.0,1874.33,1829.74,2,2,10,10,25,25,-1
2550,2550.0,2500.0,1865.98,1833.54,2,2,10,10,25,25,-1
2551,2500.0,2500.0,1870.98,1837.34,2,2,10,10,25,25,-1
2552,2500.0,2500.0,1871.38,1831.34,2,2,10,10,25,25,-1
2553,2500.0,2500.0,1882.78,1829.74,2,2,10,10,25,25,-1
2554,2500.0,2500.0,1884.58,1833.95,2,2,10,10,25,25,-1
2555,2500.0,2500.0,1880.38,1831.55,2,2,10,10,25,25,-1
2556,2500.0,2500.0,1877.38,1839.15,2,2,10,10,25,25,-1
2557,2500.0,2450.0,1877.78,1835.55,2,2,10,10,25,25,-1
2558,2500.0,2550.0,1869.58,1844.35,2,2,10,10,25,25,-1
2559,2500.0,2550.0,1865.78,1852.75,2,2,10,10,25,25,-1
2560,2500.0,2550.0,1847.58,1857.35,2,2,10,10,25,25,-1
2561,2500.0,2550.0,1834.58,1861.15,2,2,10,10,25,25,-1
2562,2500.0,2550.0,1831.58,1849.75,2,2,10,10,25,25,-1
2563,2500.0,2550.0,1845.34,1853.51,2,2,10,11,25,25,-1
2564,2500.0,2550.0,1847.54,1857.72,2,2,10,10,25,25,-1
2565,2500.0,2550.0,1851.75,1848.92,2,2,10,10,25,25,-1
2566,2500.0,2550.0,1851.35,1845.12,2,2,10,10,25,25,-1
2567,2500.0,2550.0,1854.15,1854.32,2,2,10,10,25,25,-1
2568,2500.0,2550.0,1846.95,1856.72,2,2,10,10,25,25,-1
2569,2500.0,2550.0,1849.95,1851.76,2,2,10,10,25,25,-1
2570,2500.0,2550.0,1839.95,1846.56,2,2,10,10,25,25,-1
2571,2500.0,2550.0,1828.95,1869.76,2,2,10,10,25,25,-1
2572,2500.0,3350.0,1825.95,1871.36,2,3,10,10,25,25,-1
2573,2500.0,3350.0,1824.15,1885.16,2,2,10,10,25,25,-1
2574,2500.0,3250.0,1826.95,1878.37,2,2,10,10,25,25,-1
2575,2500.0,3250.0,1829.16,1879.97,2,2,10,10,25,25,-1
2576,2500.0,3250.0,1833.76,1867.17,2,2,10,10,25,25,-1
2577,2500.0,3250.0,1825.77,1860.77,2,2,10,10,25,25,-1
2578,2500.0,3250.0,1831.17,1868.77,2,2,10,10,25,25,-1
2579,2500.0,3250.0,1830.77,1877.57,2,2,10,10,25,25,-1
2580,2500.0,3250.0,1839.57,1873.37,2,2,10,10,25,25,-1
2581,2500.0,3250.0,1844.17,1875.17,2,2,10,10,25,25,-1
2582,2450.0,3250.0,1859.17,1877.17,2,2,10,10,25,25,-1
2583,2550.0,3250.0,1849.97,1870.37,2,2,10,10,25,25,-1
2584,2550.0,3250.0,1850.77,1873.77,2,2,10,10,25,25,-1
2585,2550.0,3250.0,1844.57,1860.37,2,2,10,10,25,25,-1
2586,2550.0,3250.0,1827.17,1861.57,2,2,10,10,25,25,-1
2587,2550.0,3250.0,1827.17,1853.57,2,2,10,10,25,25,-1
2588,2550.0,3250.0,1827.58,1870.37,2,2,10,10,25,25,-1
2589,2550.0,3250.0,1831.38,1863.97,2,2,10,10,25,25,-1
2590,2550.0,3250.0,1827.98,1869.97,2,2,10,10,25,25,-1
2591,2550.0,3250.0,1838.18,1881.37,2,2,10,10,25,25,-1
2592,2550.0,3250.0,1841.98,1880.97,2,2,10,10,25,25,-1
2593,2550.0,3250.0,1841.58,1881.57,2,2,10,10,25,25,-1
2594,2550.0,3250.0,1863.58,1875.97,2,2,10,10,25,25,-1
2595,2550.0,3250.0,1862.19,1876.18,2,2,10,10,25,25,-1
2596,2550.0,3250.0,1834.99,1875.38,2,2,10,10,25,25,-1
2597,2550.0,3250.0,1840.39,1887.98,2,2,10,10,25,25,-1
2598,2550.0,3250.0,1842.99,1900.38,2,2,10,10,25,25,-1
2599,2550.0,3250.0,1854.79,1900.78,2,2,10,10,25,25,-1
2600,2550.0,3250.0,1863.99,1915.99,2,2,10,10,25,25,-1
2601,2550.0,3250.0,1855.99,1903.99,2,2,10,10,25,25,-1
2602,2550.0,3250.0,1851.79,1924.59,2,2,10,10,25,25,-1
2603,2550.0,3250.0,1867.39,1911.6,2,2,10,10,25,25,-1
2604,2550.0,3250.0,1872.79,1899.4,2,2,10,10,25,25,-1
2605,2550.0,3250.0,1896.39,1910.8,2,2,10,10,25,25,-1
2606,2550.0,3250.0,1901.39,1903.6,2,2,10,10,25,25,-1
2607,2550.0,3250.0,1897.39,1907.8,2,2,10,10,25,25,-1
2608,2550.0,3250.0,1878.59,1907.6,2,2,10,10,25,25,-1
2609,2550.0,3250.0,1881.59,1906.8,2,2,10,10,25,25,-1
2610,2550.0,3250.0,1886.19,1910.6,2,2,10,10,25,25,-1
2611,2550.0,3250.0,1906.79,1906.4,2,2,10,10,25,25,-1
2612,2550.0,3250.0,1890.79,1896.0,2,2,10,10,25,25,-1
2613,2550.0,3250.0,1893.39,1886.0,2,2,10,10,25,25,-1
2614,2550.0,3250.0,1891.19,1872.2,2,2,10,10,25,25,-1
2615,2550.0,3250.0,1903.39,1863.8,2,2,10,10,25,25,-1
2616,3400.0,3250.0,1911.59,1865.6,3,2,10,10,22,25,-1
2617,3400.0,3250.0,1900.2,1868.2,2,2,10,10,20,25,-1
2618,3400.0,3250.0,1906.2,1873.2,2,2,10,10,19,25,-1
2619,3400.0,2550.0,1913.8,1864.6,2,2,10,10,18,25,-1
2620,3400.0,2550.0,1907.0,1867.0,2,2,10,10,18,25,-1
2621,3400.0,2550.0,1904.8,1857.2,2,2,10,10,18,25,-1
2622,3400.0,2550.0,1904.4,1847.6,2,2,10,10,17,25,-1
2623,3400.0,2550.0,1903.6,1851.0,2,2,10,10,16,25,-1
2624,3450.0,3450.0,1908.8,1858.6,3,3,10,10,16,16,-1
2625,3450.0,3450.0,1917.8,1846.4,2,2,10,10,14,16,-1
2626,3450.0,3450.0,1922.4,1859.4,2,2,10,10,14,16,-1
2627,3450.0,3450.0,1923.6,1865.2,2,2,10,10,16,14,-1
2628,3450.0,3450.0,1924.8,1869.8,2,2,10,10,15,16,-1
2629,3450.0,3450.0,1920.9,1884.5,2,2,10,11,15,15,-1
2630,3450.0,3450.0,1922.1,1881.11,2,2,10,10,15,15,-1
2631,3450.0,3450.0,1913.7,1868.91,2,2,10,10,14,14,-1
2632,3450.0,3450.0,1904.5,1855.32,2,2,10,10,13,12,-1
2633,3450.0,3450.0,1905.91,1861.73,2,2,10,10,12,12,-1
2634,3450.0,2450.0,1900.71,1857.53,2,2,10,10,14,25,-1
2635,3450.0,2450.0,1897.31,1854.93,2,2,10,10,14,25,-1
2636,3450.0,2450.0,1893.91,1854.93,2,2,10,10,14,25,-1
2637,3450.0,2450.0,1904.31,1850.13,2,2,10,10,15,25,-1
2638,3450.0,2450.0,1900.3,1853.11,2,2,10,25,14,25,-1
2639,3450.0,2450.0,1898.92,1855.52,2,2,11,11,13,25,-1
2640,3450.0,2450.0,1902.93,1865.58,2,2,10,13,12,25,-1
2641,3450.0,2450.0,1890.74,1863.99,2,2,10,10,12,25,-1
2642,3450.0,2450.0,1897.61,1856.41,2,2,10,10,12,25,-1
2643,3450.0,2450.0,1885.21,1847.67,2,2,10,10,13,25,-1
2644,3450.0,2450.0,1886.57,1851.7,2,2,12,10,13,25,-1
2645,3450.0,2450.0,1885.16,1853.28,2,2,10,21,12,25,-1
2646,3450.0,2450.0,1879.68,1857.49,2,2,11,10,11,25,-1
2647,3450.0,2450.0,1855.35,1861.28,2,2,25,10,10,25,-1
2648,3450.0,2450.0,1859.29,1852.64,2,2,10,11,11,25,-1
2649,3450.0,2537.7,1861.62,1842.01,2,2,11,10,9,25,-1
2650,3450.0,2537.7,1848.67,1840.47,2,2,10,10,9,25,-1
2651,3450.0,2537.7,1847.75,1828.32,2,2,10,10,9,25,-1
2652,3450.0,2537.7,1824.96,1851.65,2,2,10,15,8,25,-1
2653,3450.0,2537.7,1835.94,1847.28,2,2,12,10,8,25,-1
2654,3450.0,2537.7,1816.68,1849.89,2,2,10,10,8,25,-1
2655,3450.0,2537.7,1816.71,1833.83,2,2,10,10,8,25,-1
2656,3450.0,2537.7,1819.25,1845.44,2,2,10,10,9,25,-1
2657,3400.0,2537.7,1821.72,1845.46,2,2,10,10,13,25,-1
2658,3400.0,2550.0,1802.01,1841.86,2,2,10,10,12,25,-1
2659,3400.0,2550.0,1811.13,1848.77,2,2,10,10,10,25,-1
2660,3400.0,2550.0,1810.85,1855.04,2,2,10,10,9,25,-1
2661,3400.0,2550.0,1817.68,1857.06,2,2,10,10,9,25,-1
2662,3400.0,2550.0,1831.57,1877.85,2,2,10,10,10,25,-1
2663,2450.0,2550.0,1822.01,1892.33,2,2,10,10,25,25,-1
2664,2450.0,2550.0,1833.22,1900.57,2,2,10,10,25,25,-1
2665,2450.0,2550.0,1829.96,1903.59,2,2,10,10,25,25,-1
2666,2450.0,2550.0,1830.77,1909.04,2,2,10,10,25,25,-1
2667,2450.0,2550.0,1838.37,1920.53,2,2,10,10,25,25,-1
2668,2450.0,2550.0,1852.89,1927.99,2,2,10,10,25,25,-1
2669,2450.0,2550.0,1865.7,1939.07,2,2,10,10,25,25,-1
2670,2450.0,2550.0,1878.75,1934.67,2,2,10,10,25,25,-1
2671,2450.0,2550.0,1874.55,1922.38,2,2,10,10,25,25,-1
2672,2450.0,2550.0,1867.0,1918.3,2,2,10,10,25,25,-1
2673,2450.0,2550.0,1864.2,1936.75,2,2,10,10,25,25,-1
2674,2450.0,2550.0,1868.61,1941.8,2,2,10,10,25,25,-1
2675,2450.0,2600.0,1868.42,1954.04,2,2,10,10,25,25,-1
2676,2450.0,2600.0,1885.34,1965.41,2,2,10,10,25,25,-1
2677,2450.0,2600.0,1896.1,1963.41,2,2,10,10,25,25,-1
2678,2450.0,2600.0,1882.3,1964.81,2,2,10,10,25,25,-1
2679,2450.0,2600.0,1877.1,1977.81,2,2,10,10,25,25,-1
2680,2450.0,2550.0,1880.17,1979.03,2,2,10,10,25,25,-1
2681,2450.0,2550.0,1873.53,1991.23,2,2,10,10,25,25,-1
2682,2450.0,2550.0,1878.53,1982.03,2,2,10,10,25,25,-1
2683,2450.0,2550.0,1875.13,1972.83,2,2,10,10,25,25,-1
2684,2450.0,2550.0,1872.15,1969.83,2,2,10,10,25,25,-1
2685,2450.0,2550.0,1880.23,1963.47,2,2,10,10,25,25,-1
2686,2600.0,2550.0,1886.83,1964.0,2,2,10,10,25,25,-1
2687,2600.0,2550.0,1889.03,1978.0,2,2,10,10,25,25,-1
2688,2600.0,2550.0,1880.83,1978.82,2,2,10,10,25,25,-1
2689,2600.0,2550.0,1893.43,1971.23,2,2,10,10,25,25,-1
2690,2600.0,2550.0,1888.03,1984.68,2,2,10,10,25,25,-1
2691,2600.0,2550.0,1884.63,1980.88,2,2,10,10,25,25,-1
2692,2600.0,2550.0,1886.43,1980.68,2,2,10,10,25,25,-1
2693,2600.0,2550.0,1881.63,2001.28,2,2,10,10,25,25,-1
2694,2600.0,2550.0,1886.05,2013.48,2,2,10,10,25,25,-1
2695,2600.0,2550.0,1887.85,2001.84,2,2,10,10,25,25,-1
2696,2600.0,2550.0,1900.45,2018.64,2,2,10,10,25,25,-1
2697,3350.0,3250.0,1931.2,2032.84,3,3,10,10,25,25,-1
2698,3350.0,3250.0,1929.0,2030.64,2,2,10,10,25,25,-1
2699,3350.0,3250.0,1934.0,2021.44,2,2,10,10,25,25,-1
2700,3350.0,3250.0,1950.4,2035.36,2,2,10,10,25,25,-1
2701,3350.0,3250.0,1957.36,2030.36,2,2,10,10,25,25,-1
2702,3350.0,3250.0,1959.36,2032.63,2,2,10,10,25,25,-1
2703,3350.0,3250.0,1944.16,2023.83,2,2,10,10,25,25,-1
2704,3350.0,3250.0,1951.38,2033.43,2,2,10,10,25,25,-1
2705,3350.0,3250.0,1943.98,2031.83,2,2,10,10,25,25,-1
2706,3350.0,3250.0,1952.39,2040.31,2,2,10,10,25,25,-1
2707,3350.0,3250.0,1951.19,2039.51,2,2,10,10,25,25,-1
2708,3350.0,3250.0,1951.62,2043.31,2,2,10,10,25,25,-1
2709,3350.0,3250.0,1961.22,2037.71,2,2,10,10,25,25,-1
2710,3350.0,3250.0,1969.22,2030.97,2,2,10,10,25,25,-1
2711,3350.0,3250.0,1965.82,2025.17,2,2,10,10,25,25,-1
2712,3350.0,3250.0,1980.88,2029.23,2,2,11,10,25,25,-1
2713,3350.0,3250.0,1976.3,2021.63,2,2,10,10,25,25,-1
2714,3350.0,3250.0,1979.54,2014.85,2,2,10,10,25,25,-1
2715,3350.0,3250.0,1979.54,2016.05,2,2,10,10,25,25,-1
2716,3350.0,3250.0,1999.74,2015.65,2,2,10,10,25,25,-1
2717,3350.0,3250.0,2005.45,2012.36,2,2,10,12,25,25,-1
2718,3350.0,3250.0,2004.45,2004.78,2,2,10,10,25,25,-1
2719,3350.0,3250.0,2025.86,2021.98,2,2,10,10,25,25,-1
2720,3350.0,3250.0,2027.07,2015.78,2,2,10,10,25,25,-1
2721,3350.0,3400.0,2038.33,2019.59,3,3,10,10,25,25,-1
2722,3350.0,3400.0,2031.55,2018.8,2,2,10,10,25,25,-1
2723,3350.0,3400.0,2033.17,2034.6,2,2,10,10,25,25,-1
2724,3350.0,3400.0,2057.26,2032.6,2,2,10,10,25,25,-1
2725,3450.0,3400.0,2061.46,2038.8,3,3,10,10,21,25,-1
2726,3450.0,3400.0,2065.26,2039.6,2,2,10,10,22,25,-1
2727,3450.0,3400.0,2072.46,2047.2,2,2,10,10,22,25,-1
2728,3450.0,3400.0,2079.47,2045.61,2,2,10,10,25,25,-1
2729,3450.0,3350.0,2098.27,2046.63,2,2,10,10,25,25,-1
2730,3450.0,3350.0,2089.87,2050.83,2,2,10,10,25,25,-1
2731,3450.0,3350.0,2081.87,2050.64,2,2,10,10,25,25,-1
2732,3450.0,3350.0,2098.69,2057.45,2,2,10,10,25,25,-1
2733,3450.0,3350.0,2111.69,2047.26,2,2,10,10,25,25,-1
2734,3450.0,3350.0,2122.29,2069.32,2,2,10,10,25,25,-1
2735,3450.0,3350.0,2118.89,2052.52,3,3,10,10,25,25,-1
2736,3450.0,3350.0,2116.69,2071.93,2,2,10,10,25,25,-1
2737,3450.0,3350.0,2121.29,2053.73,2,2,10,10,25,25,-1
2738,3450.0,3250.0,2132.3,2044.13,3,3,10,10,25,25,-1
2739,3450.0,3250.0,2120.31,2034.93,2,2,10,10,25,25,-1
2740,3450.0,3250.0,2111.71,2029.54,2,2,10,10,25,25,-1
2741,3450.0,3250.0,2126.91,2033.35,2,2,10,10,25,25,-1
2742,3450.0,3250.0,2112.11,2022.35,2,2,10,10,25,25,-1
2743,3450.0,3250.0,2102.71,2036.75,2,2,10,10,25,25,-1
2744,3450.0,3400.0,2089.71,2041.36,2,3,10,10,25,25,-1
2745,3450.0,3400.0,2081.31,2056.37,2,2,10,10,25,25,-1
2746,3450.0,3400.0,2079.51,2050.17,2,2,10,10,25,25,-1
2747,3450.0,3400.0,2088.51,2039.97,2,2,10,10,25,23,-1
2748,3450.0,3400.0,2103.31,2043.57,2,2,10,10,25,24,-1
2749,3450.0,3400.0,2102.52,2032.97,2,2,10,10,25,24,-1
2750,3450.0,3400.0,2108.53,2039.58,2,2,10,10,25,25,-1
2751,3450.0,3400.0,2100.13,2033.58,2,2,10,10,25,25,-1
2752,3450.0,3400.0,2100.13,2025.78,2,2,10,10,25,25,-1
2753,3450.0,3400.0,2100.93,2030.58,2,2,10,10,25,25,-1
2754,3450.0,3400.0,2100.33,2034.4,2,2,10,10,25,25,-1
2755,3450.0,2600.0,2104.33,2035.2,2,2,10,10,25,25,-1
2756,3450.0,2600.0,2096.96,2039.6,2,2,10,10,25,25,-1
2757,3450.0,2600.0,2095.36,2052.2,2,2,10,10,25,25,-1
2758,3450.0,2600.0,2098.36,2053.0,2,2,10,10,25,25,-1
2759,3450.0,2600.0,2102.22,2052.6,3,2,10,10,25,25,-1
2760,3450.0,2600.0,2122.96,2056.4,2,2,10,10,25,25,-1
2761,3450.0,2600.0,2090.77,2055.8,2,2,10,10,25,25,-1
2762,3450.0,2600.0,2095.37,2067.6,2,2,10,10,25,25,-1
2763,3450.0,3400.0,2097.57,2082.8,3,3,10,10,25,25,-1
2764,3450.0,3400.0,2097.17,2082.4,2,2,10,10,25,25,-1
2765,3450.0,3400.0,2088.77,2092.2,2,2,10,10,25,25,-1
2766,3450.0,3400.0,2089.57,2087.22,2,2,10,10,25,25,-1
2767,3350.0,3400.0,2088.17,2090.62,2,2,10,10,25,25,-1
2768,3350.0,3400.0,2086.37,2066.78,2,2,10,10,25,25,-1
2769,3350.0,3437.9,2090.9,2072.3,3,3,12,14,25,25,-1
2770,3350.0,3437.9,2099.7,2079.9,2,2,10,10,25,25,-1
2771,3350.0,3437.9,2111.1,2085.3,2,2,10,10,25,25,-1
2772,3350.0,3437.9,2107.35,2097.56,2,2,10,10,25,25,-1
2773,3350.0,3437.9,2107.8,2100.16,2,2,10,10,25,25,-1
2774,3350.0,3437.9,2092.69,2099.36,2,2,10,10,25,25,-1
2775,3350.0,3437.9,2088.49,2083.96,2,2,10,10,25,25,-1
2776,3350.0,3437.9,2082.34,2084.41,2,2,10,10,25,25,-1
2777,3350.0,3437.9,2097.0,2075.51,2,2,12,10,25,25,-1
2778,3350.0,3437.9,2093.44,2068.01,2,2,10,10,25,25,-1
2779,3350.0,3437.9,2094.64,2068.81,2,2,10,10,25,25,-1
2780,3350.0,3437.9,2093.09,2064.81,2,2,10,10,25,25,-1
2781,3350.0,3437.9,2095.89,2053.27,2,2,10,10,25,25,-1
2782,3350.0,3437.9,2094.5,2054.47,2,2,10,10,25,25,-1
2783,3350.0,3437.9,2098.25,2052.44,2,2,25,11,25,25,-1
2784,3350.0,3437.9,2105.05,2065.04,2,2,10,10,25,25,-1
2785,3350.0,3437.9,2111.91,2063.29,2,2,10,10,25,25,-1
2786,3350.0,3437.9,2124.51,2055.89,2,2,10,10,25,25,-1
2787,3350.0,3437.9,2132.22,2046.96,2,2,12,10,25,25,-1
2788,3350.0,3437.9,2141.1,2040.36,2,2,10,10,25,25,-1
2789,3400.0,3437.9,2128.5,2026.62,3,2,10,10,25,25,-1
2790,3400.0,3437.9,2111.7,2020.02,2,2,10,10,25,25,-1
2791,3400.0,3437.9,2103.7,2023.42,2,2,10,10,25,25,-1
2792,3400.0,3437.9,2101.9,2018.67,2,2,10,10,25,25,-1
2793,3400.0,3437.9,2110.3,2017.9,2,2,10,10,25,25,-1
2794,3400.0,3437.9,2105.9,2023.98,2,2,10,10,25,25,-1
2795,3400.0,3437.9,2104.3,2015.41,2,2,10,10,25,25,-1
2796,3400.0,3437.9,2100.7,2029.81,2,2,10,10,25,25,-1
2797,3400.0,2600.0,2110.9,2024.26,2,2,10,10,25,25,-1
2798,3400.0,2600.0,2107.54,2020.06,2,2,10,10,25,25,-1
2799,3400.0,2600.0,2101.79,2020.46,2,2,10,10,25,25,-1
2800,3250.0,2600.0,2090.79,2022.28,2,2,10,10,25,25,-1
2801,3250.0,2600.0,2087.79,2019.68,2,2,10,10,25,25,-1
2802,3250.0,2600.0,2091.6,2012.08,2,2,10,10,25,25,-1
2803,3250.0,2600.0,2090.0,2012.12,2,2,10,10,25,25,-1
2804,3250.0,2600.0,2089.68,2002.16,2,2,10,10,25,25,-1
2805,3250.0,2600.0,2088.28,2018.56,2,2,10,10,25,25,-1
2806,3250.0,2600.0,2078.93,2022.16,2,2,10,10,25,25,-1
2807,3250.0,2600.0,2073.56,2012.16,2,2,10,10,25,25,-1
2808,3250.0,2600.0,2063.79,2025.56,2,2,10,10,25,25,-1
2809,3250.0,2600.0,2055.39,2013.02,2,2,10,10,25,25,-1
2810,3250.0,2600.0,2060.79,2020.06,2,2,10,10,25,25,-1
2811,3250.0,2600.0,2051.19,2023.86,2,2,10,10,25,25,-1
2812,3250.0,2600.0,2059.64,2009.46,2,2,10,10,25,25,-1
2813,3250.0,2600.0,2043.61,2022.43,2,2,11,10,25,25,-1
2814,3250.0,2600.0,2040.29,2013.91,2,2,10,10,25,25,-1
2815,3250.0,2600.0,2046.57,2004.16,2,2,10,10,25,25,-1
2816,3250.0,2600.0,2052.39,2001.56,2,2,10,10,25,25,-1
2817,3250.0,2600.0,2050.43,2004.23,2,2,10,10,25,25,-1
2818,3250.0,2600.0,2046.89,2005.03,2,2,10,10,25,25,-1
2819,3250.0,2600.0,2056.49,2014.27,2,2,10,10,25,25,-1
2820,3250.0,2600.0,2048.5,2017.72,2,2,10,10,25,25,-1
2821,3250.0,2600.0,2041.7,2014.37,2,2,10,10,25,25,-1
2822,3250.0,2600.0,2031.5,2006.37,2,2,10,10,25,25,-1
2823,3250.0,2600.0,2034.57,1998.77,2,2,10,10,25,25,-1
2824,3250.0,2600.0,2021.57,1989.57,2,2,10,10,25,25,-1
2825,3250.0,2600.0,2014.0,1986.17,2,2,10,10,25,25,-1
2826,3250.0,2600.0,2022.4,1995.77,2,2,10,10,25,25,-1
2827,3250.0,3500.0,2028.2,2008.37,2,3,10,10,25,5,-1
2828,3250.0,3500.0,2034.6,2016.97,2,2,10,10,25,4,-1
2829,3250.0,3500.0,2035.0,2031.57,2,2,10,10,25,3,-1
2830,3250.0,3500.0,2037.05,2027.77,2,2,10,10,25,3,-1
2831,3250.0,3500.0,2036.67,2027.77,2,2,10,10,25,3,-1
2832,3250.0,3500.0,2045.67,2023.97,2,2,10,10,25,4,-1
2833,3347.1,3500.0,2053.76,2037.46,3,3,11,10,25,5,-1
2834,3347.1,3500.0,2050.16,2040.06,2,2,10,10,25,5,-1
2835,3347.1,3500.0,2041.58,2023.06,2,2,10,10,25,4,-1
2836,3347.1,3500.0,2038.78,2026.68,2,2,10,10,25,5,-1
2837,3347.1,3500.0,2038.0,2034.68,2,3,10,10,25,6,-1
2838,3347.1,3500.0,2026.61,2028.68,2,2,10,10,25,6,-1
2839,3347.1,3500.0,2020.02,2019.16,2,2,10,10,25,6,-1
2840,3347.1,3500.0,2035.26,2014.57,2,2,10,10,25,4,-1
2841,3347.1,3500.0,2034.88,2019.78,2,2,10,10,25,3,-1
2842,3347.1,3500.0,2026.5,2026.58,2,2,10,10,25,3,-1
2843,3347.1,3500.0,2022.1,2023.23,2,2,10,10,25,3,-1
2844,3347.1,3500.0,2019.51,2016.04,2,2,10,10,25,3,-1
2845,3347.1,3500.0,2033.11,2024.85,2,2,10,10,25,3,-1
2846,3347.1,3500.0,2047.91,2017.66,2,2,10,10,25,3,-1
2847,3347.1,3500.0,2047.14,2017.86,2,2,10,10,25,3,-1
2848,3347.1,3500.0,2052.14,2022.51,2,2,10,10,25,4,-1
2849,3347.1,3500.0,2052.94,2014.31,2,2,10,10,25,4,-1
2850,3347.1,3500.0,2055.15,2021.93,2,2,10,10,25,4,-1
2851,3347.1,3500.0,2057.95,2019.93,2,2,10,10,25,4,-1
2852,3347.1,3500.0,2056.55,2028.75,2,2,10,10,25,4,-1
2853,3347.1,3500.0,2064.55,2031.55,2,2,10,10,25,3,-1
