gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
2041,5694.35,9097.75,550.02,602.7,2,2,50,50,4,2,60,48,12159,9271,812,397,269,505,5,3758,-1
2042,5694.35,9097.75,516.12,552.22,2,2,50,50,4,2,60,53,14676,11436,511,351,86,493,16,4201,-1
2043,5694.35,9097.75,546.11,571.04,2,2,50,50,4,2,60,47,13617,11326,374,474,137,590,21,4039,-1
2044,5694.35,7971.4,488.4,382.06,2,2,50,50,4,2,60,56,17110,13970,342,398,41,1140,5,4051,-1
2045,5694.35,7971.4,403.59,314.03,3,3,50,50,4,2,60,66,19002,14942,385,259,121,911,13,4267,-1
2046,5694.35,7971.4,374.68,271.3,2,2,50,50,4,1,60,35,13188,10334,496,159,180,610,16,3288,-1
2047,5694.35,7971.4,396.56,178.08,2,2,50,50,4,1,60,47,14489,11642,549,217,57,547,6,3267,-1
2048,5694.35,7971.4,391.45,252.09,2,2,50,50,4,1,60,41,10008,7840,407,215,211,183,3,3331,-1
2049,5694.35,7971.4,331.18,231.75,2,2,50,50,4,1,60,56,16446,13457,294,349,53,770,3,3424,-1
2050,5694.35,7971.4,220.31,178.48,3,2,50,50,3,1,60,57,15372,12171,196,273,135,552,7,2883,-1
2051,5694.35,7971.4,290.72,240.52,2,2,50,50,3,1,60,58,14695,11387,330,560,263,690,6,3627,-1
2052,5694.35,7971.4,325.69,317.48,2,2,50,50,3,1,60,45,10754,7513,600,100,9,459,6,3126,-1
2053,5694.35,7971.4,271.02,269.33,2,2,50,50,3,1,60,51,16241,11930,446,245,142,616,10,2944,-1
2054,5694.35,7971.4,324.34,216.94,2,2,50,50,3,1,60,47,11941,9040,392,76,8,200,9,2676,-1
2055,5694.35,7971.4,316.12,297.14,2,2,50,50,3,1,60,33,13010,8450,950,118,64,300,4,3934,-1
2056,5895.05,7971.4,298.84,346.41,2,2,50,50,2,1,60,45,12747,9208,537,135,86,347,7,3028,-1
2057,5694.35,7971.4,409.19,382.72,2,2,50,50,3,1,60,46,10968,7969,238,327,146,663,3,3409,-1
2058,5694.35,7971.4,500.58,447.49,2,2,50,50,2,1,60,34,11915,6847,657,301,162,314,13,3377,-1
2059,5694.35,7971.4,517.24,377.74,2,2,50,50,2,1,60,55,15185,10051,557,445,190,430,4,2146,-1
2060,5694.35,7971.4,631.21,320.38,2,2,50,50,2,1,60,44,12627,9011,572,81,127,484,3,1860,-1
2061,5694.35,7971.4,596.39,309.29,2,2,50,50,3,1,60,46,11954,8057,218,332,84,565,7,3502,-1
2062,5694.35,4937.6,703.74,226.42,2,2,50,50,3,10,60,30,10864,7176,683,105,152,103,2,2971,-1
2063,5694.35,4937.6,714.54,255.79,2,2,50,50,4,10,60,39,11236,7321,496,29,22,143,9,1768,-1
2064,5694.35,4937.6,746.85,260.28,2,2,50,50,3,9,60,31,11462,7819,621,192,26,421,1,4652,-1
2065,5694.35,4937.6,857.74,261.06,2,2,50,50,3,9,60,44,12050,8085,474,207,8,265,5,1898,-1
2066,5694.35,4937.6,831.35,227.18,2,2,50,50,4,8,60,41,11610,8710,452,203,118,250,18,3092,-1
2067,5694.35,4965.25,819.48,313.8,2,2,50,50,5,8,60,34,11160,7409,786,186,108,131,12,1649,-1
2068,5694.35,4965.25,691.28,327.38,2,2,50,50,5,8,60,37,14762,11393,528,446,92,424,5,1822,-1
2069,5694.35,4965.25,746.18,350.87,2,2,50,50,5,9,60,29,9984,6221,459,6,41,55,6,2880,-1
2070,5694.35,4965.25,850.94,368.62,2,2,50,50,5,12,60,32,12269,7208,253,55,27,216,6,1677,-1
2071,5694.35,4965.25,869.86,400.12,2,2,50,50,5,16,60,27,11504,5991,1152,93,23,55,3,900,-1
2072,5694.35,4937.6,828.33,307.01,2,2,50,50,5,15,60,36,11897,7899,248,58,92,107,6,1147,-1
2073,5694.35,4937.6,735.99,406.4,2,2,50,50,4,21,60,20,10370,5359,1135,2,119,11,5,1516,-1
2074,5694.35,4937.6,787.5,465.1,2,2,50,50,4,22,60,32,11291,7051,783,161,25,156,7,2083,-1
2075,6035.75,4937.6,814.41,531.75,2,2,50,50,2,21,60,34,11594,6965,676,7,127,93,3,1638,-1
2076,6035.75,4937.6,801.08,466.3,2,2,50,50,2,20,60,23,11819,7469,902,89,56,54,2,900,-1
2077,6035.75,4937.6,712.05,432.26,2,2,50,50,2,19,60,24,11272,7929,631,111,5,30,3,1144,-1
2078,6035.75,4937.6,651.72,369.32,2,2,50,50,2,19,60,21,11970,7335,971,67,95,26,2,585,-1
2079,6035.75,4937.6,532.28,318.12,2,2,50,50,2,17,60,30,11357,7364,947,77,52,97,4,1638,-1
2080,6035.75,4988.1,533.98,376.47,2,2,50,50,2,17,60,25,11302,7420,755,31,255,47,3,946,-1
2081,6035.75,4988.1,524.55,302.2,2,2,50,50,2,16,60,28,11783,7125,592,24,94,70,9,1936,-1
2082,6035.75,4988.1,681.62,348.68,2,2,50,50,2,16,60,24,11527,6546,689,14,96,91,12,1428,-1
2083,6035.75,4988.1,769.38,458.7,2,2,50,50,1,17,60,37,10750,7375,534,110,189,297,3,1347,-1
2084,6035.75,4988.1,808.75,560.16,2,2,50,50,1,20,60,37,11242,7019,291,167,384,204,11,1685,-1
2085,6035.75,4988.1,814.69,570.05,2,2,50,50,1,20,60,26,11993,6484,1000,35,120,62,2,1322,-1
2086,6035.75,4988.1,794.49,654.59,2,2,50,50,1,23,60,23,11236,6695,638,10,199,15,1,1138,-1
2087,6035.75,4687.9,780.13,703.95,2,2,50,50,1,25,60,32,11311,5674,568,5,122,108,2,1646,-1
2088,9561.8,4745.05,823.06,684.75,3,2,50,50,1,25,60,43,10887,6608,157,188,74,267,2,1773,-1
2089,9561.8,4745.05,825.34,694.44,2,2,50,50,1,25,60,22,11834,6879,988,45,130,27,22,541,-1
2090,9561.8,4745.05,765.43,614.91,2,2,50,50,1,25,60,26,10958,6491,585,4,252,50,3,1250,-1
2091,9561.8,4745.05,783.5,610.37,2,2,50,50,1,25,60,22,11821,6013,1587,13,126,74,8,585,-1
2092,9561.8,4745.05,729.11,610.81,2,2,50,50,1,25,60,21,10815,6063,813,9,368,198,1,755,-1
2093,9561.8,4745.05,756.39,678.52,2,2,50,50,1,25,60,32,10155,5811,485,57,200,129,1,2118,-1
2094,9561.8,4745.05,853.6,677.41,2,2,50,50,1,25,60,26,11763,6193,937,85,116,62,2,532,-1
2095,9561.8,4745.05,954.87,701.35,2,2,50,50,1,25,60,23,10519,4226,849,257,128,180,0,746,-1
2096,9561.8,4745.05,883.58,685.16,2,2,50,50,1,25,60,20,11343,6357,791,53,93,147,3,765,-1
2097,4701.925,5052.45,934.49,740.65,2,2,50,50,25,25,60,25,11064,5475,521,56,75,260,1,1016,-1
2098,4666.7,5052.45,976.98,704.76,2,2,50,50,25,25,60,22,11110,5514,747,52,134,192,1,552,-1
2099,4666.7,5052.45,965.84,614.8,2,2,50,50,25,25,60,22,10618,5654,529,171,197,568,4,188,-1
2100,4666.7,5052.45,965.2,615.81,2,2,50,50,25,25,60,25,10709,5722,191,70,35,196,23,1578,-1
2101,4666.7,5052.45,1110.94,650.13,2,2,50,50,25,25,60,22,9596,4348,539,174,65,373,1,1033,-1
2102,4826.55,5052.45,1149.64,630.06,2,2,50,50,25,25,60,25,10431,6068,342,98,28,480,2,458,-1
2103,4826.55,4937.7,1153.92,616.29,2,2,50,50,25,25,60,21,10062,5254,986,15,153,329,14,970,-1
2104,4826.55,4937.7,1081.68,657.09,2,2,50,50,25,25,60,28,9395,4914,397,5,242,760,4,409,-1
2105,4826.55,4937.7,1056.51,591.65,2,2,50,50,25,25,60,19,10626,5403,173,112,170,166,9,492,-1
2106,4826.55,4937.7,1081.88,642.72,2,2,50,50,25,25,60,27,8613,4327,400,10,405,667,4,405,-1
2107,4928.95,4937.7,1031.65,680.7,2,3,50,50,25,25,60,27,10922,5889,158,123,130,224,9,289,-1
2108,4928.95,4937.7,899.66,751.35,2,2,50,50,25,25,60,25,10377,6197,392,218,189,169,2,304,-1
2109,4928.95,4851.3,956.52,840.24,2,2,50,50,25,25,60,20,10096,4962,923,213,147,273,0,931,-1
2110,4928.95,4851.3,1003.03,854.93,2,2,50,50,25,25,60,24,10297,5786,409,5,186,218,1,1176,-1
2111,4928.95,4851.3,1014.88,884.35,2,2,50,50,25,25,60,22,10522,5334,216,0,122,307,2,961,-1
2112,4928.95,4851.3,1041.02,887.59,2,2,50,50,25,25,60,20,8946,5529,248,89,596,314,2,1394,-1
2113,4928.95,4851.3,970.07,844.61,2,2,50,50,25,25,60,16,10687,5497,587,1,208,185,0,632,-1
2114,4928.95,4928.85,1066.66,931.8,2,2,50,50,25,25,60,22,10495,3957,250,121,70,222,9,414,-1
2115,4928.95,4928.85,1041.12,896.81,2,2,50,50,25,25,60,28,10835,5422,229,130,70,330,2,1404,-1
2116,5104.875,4928.85,1036.41,914.63,2,2,50,50,25,25,60,28,9344,3947,367,426,181,581,1,655,-1
2117,5104.875,4928.85,1063.62,621.61,2,2,50,50,25,25,60,13,9116,4936,942,0,205,729,0,239,-1
2118,5104.875,4928.85,920.5,456.08,2,2,50,50,25,25,60,17,10698,7093,808,0,72,125,16,801,-1
2119,5104.875,4928.85,927.8,447.66,2,2,50,50,25,25,60,18,10899,5579,1250,2,242,174,1,1269,-1
2120,5104.875,4928.85,906.92,365.9,2,2,50,50,25,25,60,21,10883,6338,671,176,173,187,1,632,-1
2121,5104.875,5016.475,813.52,401.2,2,2,50,50,25,25,60,18,10532,5242,892,67,127,184,1,560,-1
2122,5104.875,5016.475,678.33,311.64,2,2,50,50,25,25,60,11,8341,4403,772,56,137,374,0,2671,-1
2123,5104.875,5016.475,605.76,541.87,2,2,50,50,25,25,60,25,10682,5766,790,95,229,202,1,411,-1
2124,5104.875,5016.475,591.53,627.84,2,2,50,50,25,25,60,15,11026,6309,1279,1,258,121,0,508,-1
2125,5104.875,5016.475,780.29,678.59,2,2,50,50,25,25,60,29,10967,5026,952,118,7,454,5,658,-1
2126,5104.875,5016.475,734.87,592.41,2,2,50,50,25,25,60,18,11503,6542,731,5,80,160,1,546,-1
2127,5104.875,5016.475,736.32,458.16,2,2,50,50,25,25,60,14,10335,5477,594,64,148,348,7,719,-1
2128,5104.875,5016.475,665.32,356.68,2,2,50,50,25,25,60,17,9522,5423,694,8,452,269,7,1546,-1
2129,5104.875,5016.475,562.74,437.08,2,2,50,50,25,25,60,20,10096,4496,537,49,127,262,1,1002,-1
2130,5104.875,5016.475,644.05,508.24,2,2,50,50,25,25,60,23,10320,5827,558,134,162,407,6,655,-1
2131,5104.875,5016.475,670.47,545.74,2,2,50,50,25,25,60,34,9420,5387,515,94,435,578,7,1027,-1
2132,4941.8,5016.475,568.54,525.45,2,2,50,50,25,25,60,17,10255,6646,860,60,258,394,1,321,-1
2133,4941.8,5016.475,536.28,468.64,2,2,50,50,25,25,60,22,10063,5883,913,9,239,622,1,1999,-1
2134,4941.8,5016.475,490.04,460.39,2,2,50,50,25,25,60,22,11218,5436,1141,12,234,164,3,645,-1
2135,4941.8,9584.3,440.81,560.35,2,3,50,50,25,2,60,23,11615,5532,1117,121,66,173,5,937,-1
2136,4975.1,9584.3,386.82,555.64,2,2,50,50,25,2,60,21,10550,6555,764,214,252,63,0,702,-1
2137,4975.1,9584.3,415.19,651.73,2,2,50,50,25,2,60,21,9174,4481,611,173,354,421,1,451,-1
2138,4975.1,9584.3,353.97,778.53,2,2,50,50,25,2,60,16,10003,5270,784,81,267,277,1,1248,-1
2139,4975.1,9584.3,508.18,735.91,2,2,50,50,25,2,60,26,9160,4770,268,68,236,409,1,1317,-1
2140,4975.1,9584.3,464.16,857.47,2,2,50,50,25,2,60,19,10890,3881,1102,1,127,515,2,245,-1
2141,4975.1,9584.3,446.25,813.08,2,2,50,50,25,2,60,19,10888,5912,876,36,265,162,6,594,-1
2142,4975.1,9584.3,375.51,790.54,2,2,50,50,25,2,60,11,10484,5816,1166,1,184,235,0,415,-1
2143,4975.1,9584.3,465.38,706.37,2,2,50,50,25,2,60,17,10049,4964,956,2,363,484,4,343,-1
2144,4975.1,9584.3,370.62,815.21,2,2,50,50,25,2,60,14,11728,5856,741,8,177,100,14,156,-1
2145,4975.1,9584.3,418.04,889.93,2,2,50,50,25,2,60,14,10998,5766,1316,0,228,288,2,198,-1
2146,4975.1,9584.3,476.53,957.61,2,2,50,50,25,2,60,20,10069,3857,1454,71,513,363,0,590,-1
2147,4975.1,9584.3,422.31,867.34,2,2,50,50,25,2,60,18,11153,5797,1205,0,180,109,3,396,-1
2148,4832.475,9584.3,446.96,836.75,2,2,50,50,25,2,60,18,11080,5269,1322,114,120,333,2,148,-1
2149,4832.475,9584.3,506.18,673.3,2,2,50,50,25,2,60,17,9965,4349,817,16,175,399,3,569,-1
2150,4832.475,9584.3,451.97,576.81,2,2,50,50,25,2,60,10,11713,6753,1618,1,71,329,2,139,-1
2151,4832.475,9584.3,470.7,626.4,2,2,50,50,25,2,60,16,9974,3771,1341,1,425,396,2,256,-1
2152,4832.475,9584.3,527.8,525.4,2,2,50,50,25,2,60,13,10835,6324,1252,50,133,259,6,346,-1
2153,4832.475,9584.3,618.91,566.02,2,2,50,50,25,2,60,14,10298,5037,703,46,248,273,0,1359,-1
2154,4832.475,9584.3,509.92,575.56,2,2,50,50,25,2,60,15,9726,4985,667,65,281,568,5,568,-1
2155,4832.475,9584.3,579.62,572.56,2,2,50,50,25,2,60,9,11074,5307,779,51,210,285,1,327,-1
2156,4832.475,9584.3,540.46,520.32,2,2,50,50,25,2,60,12,10351,5151,1301,46,141,234,0,196,-1
2157,4832.475,9583.6,516.13,594.77,2,2,50,50,25,1,60,12,10558,4801,1755,0,263,131,6,826,-1
2158,4832.475,9583.6,424.07,657.72,2,2,50,50,25,1,60,15,8756,4765,488,4,552,305,5,1420,-1
2159,4832.475,9583.6,279.64,676.17,2,2,50,50,25,1,60,9,9537,5214,1029,3,449,222,3,1457,-1
2160,4832.475,9583.6,369.61,615.45,2,2,50,50,25,1,60,17,9545,5723,379,3,361,333,4,1277,-1
2161,4832.475,9583.6,285.06,610.5,2,2,50,50,25,1,60,9,10485,5576,1384,0,358,227,5,1160,-1
2162,4832.475,9583.6,245.41,505.19,3,2,50,50,25,1,60,18,9001,4706,1054,42,493,591,2,1509,-1
2163,4832.475,9583.6,291.08,564.52,2,2,50,50,25,1,60,23,9772,5896,697,3,452,502,4,508,-1
2164,4832.475,9583.6,387.65,726.16,2,2,50,50,25,1,60,16,10152,5254,838,119,264,322,7,458,-1
2165,4832.475,9583.6,615.13,818.76,2,2,50,50,25,1,60,13,9412,5235,817,14,417,538,2,1358,-1
2166,4832.475,9583.6,738.46,841.31,2,2,50,50,25,1,60,21,9043,4996,221,68,429,723,7,1105,-1
2167,4832.475,9583.6,815.37,890.48,2,2,50,50,25,1,60,21,10408,5161,460,45,246,626,20,1439,-1
2168,4832.475,9583.6,906.71,953.87,2,2,50,50,25,1,60,16,8239,3881,290,55,607,339,1,2178,-1
2169,4832.475,9583.6,911.73,972.1,2,2,50,50,25,1,60,15,9850,6237,536,7,405,161,1,1263,-1
2170,4832.475,9583.6,884.45,1040.5,2,2,50,50,25,1,60,18,10275,5128,804,2,372,508,3,1341,-1
2171,4832.475,9583.6,867.24,965.14,2,2,50,50,25,1,60,19,9031,4775,479,97,509,478,11,1826,-1
2172,4832.475,9583.6,860.55,1132.85,2,2,50,50,25,1,60,17,9753,5198,756,51,377,175,2,1355,-1
2173,4832.475,9583.6,934.08,987.56,2,2,50,50,25,1,60,22,8892,3505,265,55,288,548,3,1191,-1
2174,4832.475,9583.6,1048.21,860.3,2,2,50,50,25,1,60,19,9302,4392,1256,29,267,616,1,1296,-1
2175,4832.475,9583.6,1071.89,916.7,2,2,50,50,25,1,60,26,8259,4315,243,33,684,838,21,1456,-1
2176,4832.475,9583.6,1041.24,920.1,2,2,50,50,25,1,60,19,9538,5788,411,56,334,653,2,1438,-1
2177,4832.475,9583.6,1149.63,928.49,2,2,50,50,25,1,60,21,7451,3405,411,95,389,587,1,2626,-1
2178,4832.475,9583.6,1167.47,973.5,2,2,50,50,25,1,60,14,5854,3000,134,19,518,777,0,3651,-1
2179,4795.3,9583.6,1215.56,978.72,2,2,50,50,25,1,60,21,6425,3677,65,85,632,1068,5,2025,-1
2180,4795.3,9583.6,1313.14,920.35,2,2,50,50,25,1,60,18,5054,2372,284,187,831,751,6,3893,-1
2181,4756.7,9583.6,1309.57,989.8,2,2,50,50,25,1,60,21,6243,3409,260,155,652,953,4,4468,-1
2182,4756.7,9583.6,1417.71,1167.7,2,2,50,50,25,1,60,28,6541,2977,95,19,662,1449,3,3001,-1
2183,4756.7,9583.6,1348.84,1154.38,2,2,50,50,25,1,60,22,5667,2936,35,70,960,977,3,2970,-1
2184,4756.7,9583.6,1261.89,1145.64,2,2,50,50,25,1,60,16,6057,3732,187,64,715,1435,3,2816,-1
2185,4756.7,4716.45,1359.88,1205.42,2,2,50,50,25,25,60,26,6203,3212,28,28,790,1809,8,3175,-1
2186,4756.7,4716.45,1362.11,1228.49,2,2,50,50,25,25,60,24,6106,2698,180,108,683,1138,5,1846,-1
2187,4756.7,4716.45,1367.24,1356.31,2,2,50,50,25,25,60,25,7100,3777,368,35,808,955,1,1852,-1
2188,4756.7,4716.45,1368.04,1412.33,2,2,50,50,25,25,60,28,5595,2171,419,27,991,1133,5,3263,-1
2189,4756.7,4716.45,1397.73,1383.57,2,2,50,50,25,25,60,19,4695,2346,266,48,794,1014,4,4095,-1
2190,4756.7,4716.45,1440.56,1361.74,2,2,50,50,25,25,60,23,5733,2564,22,27,682,797,3,4102,-1
2191,4740.3,4716.45,1433.93,1438.23,2,2,50,50,25,25,60,25,5743,2521,198,58,753,1001,1,3830,-1
2192,4878.325,5052.525,1415.08,1461.39,2,2,50,50,25,25,60,21,5726,2740,157,118,780,1242,1,2358,-1
2193,4878.325,5052.525,1291.66,1669.81,2,2,50,50,25,25,60,27,6807,3322,307,149,650,1615,5,2386,-1
2194,4878.325,4884.775,1363.85,1638.96,3,2,50,50,25,25,60,20,5115,2657,376,14,434,1296,3,4281,-1
2195,4878.325,4716.45,1376.21,1529.87,2,2,50,50,25,25,60,18,5271,3013,316,94,844,934,4,3046,-1
2196,4878.325,4716.45,1496.63,1637.58,2,2,50,50,25,25,60,20,4746,2833,311,33,442,1241,3,4101,-1
2197,4878.325,4716.45,1559.52,1648.55,2,2,50,50,25,25,60,30,6685,3636,244,108,617,1372,7,3100,-1
2198,4878.325,4726.8,1427.66,1540.32,2,2,50,50,25,25,60,18,5904,3452,201,31,831,820,3,3468,-1
2199,4878.325,4726.8,1372.95,1589.45,2,2,50,50,25,25,60,31,5879,2648,306,112,584,1339,6,3401,-1
2200,4878.325,4800.5,1296.28,1533.88,2,2,50,50,25,25,60,21,5491,2708,229,10,496,1423,3,3541,-1
2201,4878.325,4800.5,1355.84,1552.06,2,2,50,50,25,25,60,29,5581,3031,201,30,617,1206,6,3651,-1
2202,4878.325,4800.5,1436.05,1507.3,2,2,50,50,25,25,60,38,5927,3008,115,92,653,2444,4,2753,-1
2203,4878.325,4800.5,1586.89,1545.86,2,2,50,50,25,25,60,38,6167,1962,132,179,661,1774,2,2176,-1
2204,4878.325,4902.05,1651.14,1500.91,2,2,50,50,25,25,60,38,5533,2324,190,100,738,2017,8,2780,-1
2205,4878.325,4902.05,1742.63,1645.42,2,2,50,50,25,25,60,36,6904,3823,114,88,954,1454,3,635,-1
2206,4878.325,4902.05,1666.24,1628.21,2,2,50,50,25,25,60,31,8074,3812,253,112,650,894,9,826,-1
2207,4878.325,4980.1,1800.06,1715.54,2,2,50,50,25,25,60,40,5433,2327,171,197,511,2324,5,1152,-1
2208,4878.325,4980.1,1830.11,1752.18,2,2,50,50,25,25,60,28,6466,3486,347,78,415,1854,3,1592,-1
2209,4878.325,4980.1,1872.7,1868.86,2,2,50,50,25,25,60,37,5381,1988,50,227,952,2216,7,1791,-1
2210,4878.325,4980.1,1937.79,2038.91,3,2,50,50,25,25,60,44,5728,2127,98,164,529,1535,8,1309,-1
2211,4878.325,4980.1,1928.54,2019.07,2,2,50,50,25,25,60,39,7122,2690,29,225,916,1001,3,1408,-1
2212,8596.6,4980.1,1977.43,2062.93,3,3,50,50,1,25,60,45,5733,2272,18,359,823,1612,3,1532,-1
2213,8596.6,9432.85,2077.45,2013.45,2,3,50,50,1,1,60,38,5400,1946,292,48,1200,1805,9,2122,-1
2214,8596.6,9432.85,2145.3,1813.6,2,2,50,50,1,1,60,33,6933,3736,385,157,527,1211,9,1141,-1
2215,8596.6,9654.7,2267.23,1953.1,2,3,50,50,1,2,60,44,6874,1721,7,294,491,1285,4,1746,-1
2216,8596.6,9654.7,2298.32,2025.03,2,2,50,50,1,2,60,52,6086,2508,158,53,663,2353,7,1369,-1
2217,8596.6,9654.7,2438.53,2073.22,2,2,50,50,1,1,60,47,5885,2271,38,257,809,1633,5,1420,-1
2218,8596.6,9654.7,2460.66,2011.01,2,3,50,50,1,1,60,44,7775,3054,196,15,456,1798,6,1305,-1
2219,8596.6,9654.7,2465.1,2124.18,2,2,50,50,1,1,60,46,6302,2373,251,235,599,1949,6,1732,-1
2220,8596.6,9654.7,2492.7,2205.18,2,2,50,50,1,1,60,46,6896,2195,47,121,543,1080,4,1968,-1
2221,8596.6,9654.7,2562.63,2297.55,2,2,50,50,1,1,60,50,8028,2513,0,129,756,1310,4,767,-1
2222,4933.075,9654.7,2501.05,2322.99,2,2,50,50,25,1,60,37,6664,2588,281,235,739,1201,2,293,-1
2223,4933.075,9654.7,2464.83,2386.93,2,2,50,50,25,1,60,42,6027,2476,187,246,581,1624,5,2031,-1
2224,4938.6,9654.7,2479.09,2404.58,2,2,50,50,25,1,60,41,5579,1624,61,355,693,1361,6,1399,-1
2225,5608.05,9654.7,2568.11,2472.33,2,2,50,50,17,1,60,48,6648,1912,238,166,647,1599,6,1258,-1
2226,5608.05,9654.7,2560.61,2325.81,2,2,50,50,19,1,60,26,7422,2898,624,299,496,928,2,1098,-1
2227,5608.05,9654.7,2580.16,2400.78,3,2,50,50,19,1,60,48,7305,1884,231,91,664,783,2,1829,-1
2228,4938.6,9654.7,2593.79,2422.01,2,2,50,50,25,1,60,47,6607,2223,237,442,686,1423,1,662,-1
2229,4938.6,4940.5,2530.37,2332.64,3,2,50,50,25,25,60,41,6941,2421,102,292,614,1322,9,900,-1
2230,4938.6,4940.5,2556.12,2379.48,2,2,50,50,25,25,60,45,6906,2354,144,252,578,1862,1,1488,-1
2231,4938.6,4940.5,2525.08,2436.22,2,2,50,50,25,25,60,45,6008,2681,149,235,843,1320,4,1792,-1
2232,4940.95,4940.5,2569.78,2399.17,2,2,50,50,25,25,60,36,6742,2246,444,276,516,1240,1,1008,-1
2233,4940.95,4940.5,2670.02,2510.75,2,2,50,50,25,25,60,46,6794,1745,405,252,530,1850,4,1238,-1
2234,4940.95,4940.5,2656.25,2586.13,2,2,50,50,25,25,60,36,4361,1710,167,216,535,1134,5,1979,-1
2235,4940.95,4940.5,2698.48,2662.39,2,2,50,50,25,25,60,54,5912,2014,134,466,804,1761,4,1409,-1
2236,4940.95,4940.5,2653.6,2649.53,2,2,50,50,25,25,60,46,6858,2086,281,164,595,1263,7,1131,-1
2237,5101.55,4937.0,2609.36,2685.67,2,2,50,50,25,25,60,40,6608,1982,31,98,575,1020,7,2366,-1
2238,5101.55,4916.675,2571.94,2707.12,2,2,50,50,25,25,60,53,6178,2972,299,347,592,2344,1,1430,-1
2239,5101.55,5064.7,2575.72,2744.87,2,2,50,50,25,25,60,39,7481,2878,136,89,598,1006,10,939,-1
2240,5101.55,5064.7,2525.88,2727.9,2,2,50,50,25,25,60,30,7496,2561,741,104,399,1316,3,941,-1
2241,5101.55,5064.7,2577.21,2733.09,2,2,50,50,25,25,60,46,6211,2584,108,410,656,1506,2,988,-1
2242,5101.55,5126.675,2527.65,2841.64,2,2,50,50,25,25,60,40,5616,1616,600,159,650,2201,10,2030,-1
2243,5286.05,5126.675,2569.03,2928.68,2,2,50,50,25,25,60,45,6523,1752,206,139,760,1672,3,965,-1
2244,5286.05,5126.675,2548.54,2887.65,2,2,50,50,25,25,60,34,7134,2050,307,11,422,838,2,1099,-1
2245,5286.05,5126.675,2584.06,2933.75,2,2,50,50,25,25,60,54,6242,2007,62,316,824,2481,1,1584,-1
2246,5286.05,5595.825,2574.89,2993.87,2,2,50,50,25,21,60,50,6065,1503,145,184,653,1538,22,1129,-1
2247,5286.05,5595.825,2608.57,3012.9,2,2,50,50,25,23,60,39,5470,2173,86,234,811,2565,5,2117,-1
2248,5286.05,5595.825,2608.09,2930.51,2,2,50,50,25,20,60,51,5109,1973,304,156,712,2822,7,2371,-1
2249,5101.55,5595.825,2576.8,2902.9,2,2,50,50,25,18,60,43,5002,2114,84,295,973,1934,9,1845,-1
2250,5101.55,5595.825,2622.67,2895.22,3,2,50,50,25,16,60,47,5706,2228,118,274,1016,2107,8,1950,-1
2251,5101.55,5126.675,2601.64,2875.68,2,2,50,50,25,25,60,40,4840,1920,254,172,1131,1686,4,2493,-1
2252,9930.375,5126.675,2739.09,2852.98,3,3,50,50,1,25,60,47,5811,1872,74,255,577,1686,2,1900,-1
2253,9930.375,5126.675,2660.13,2905.68,2,2,50,50,1,25,60,49,3967,1950,3,42,911,2811,6,4132,-1
2254,9930.375,5126.675,2750.97,2945.05,2,2,50,50,1,25,60,46,2728,789,51,287,1013,2890,3,2864,-1
2255,9930.375,5126.675,2867.14,2945.63,3,3,50,50,1,25,60,47,2760,1101,1,138,905,2289,3,3132,-1
2256,9930.375,5126.675,2863.64,2926.31,2,3,50,50,1,25,60,45,3088,1298,17,48,821,3155,4,2407,-1
2257,9930.375,9475.425,2832.11,2978.26,2,3,50,50,1,1,60,33,3293,1933,5,24,771,1979,5,4569,-1
2258,9930.375,9475.425,2829.54,2971.83,2,2,50,50,1,1,60,36,3058,897,3,13,974,1549,4,3208,-1
2259,9930.375,9475.425,2797.81,3050.47,3,3,50,50,1,2,60,45,3302,1271,35,150,965,2984,5,2285,-1
2260,9930.375,9475.425,2899.77,3159.34,2,2,50,50,1,2,60,38,3830,725,18,48,580,2416,6,1508,-1
2261,9930.375,9475.425,2938.52,3156.55,2,2,50,50,1,2,60,46,2953,1213,0,30,635,2667,4,3766,-1
2262,9930.375,9475.425,2907.45,3180.25,2,2,50,50,1,2,60,39,2293,1265,38,72,742,2375,9,2959,-1
2263,9930.375,9475.425,2965.08,3228.51,3,2,50,50,1,2,60,51,3625,1622,12,118,1046,3133,11,3458,-1
2264,9930.375,9475.425,3065.06,3222.74,2,2,50,50,1,2,60,48,2600,1316,19,222,1006,4149,2,4460,-1
2265,9930.375,9475.425,3065.76,3162.54,2,2,50,50,1,2,60,34,2681,1020,32,154,1220,2790,5,5058,-1
2266,9930.375,9475.425,3075.35,3104.93,2,2,50,50,1,2,60,32,2685,1266,18,49,833,2502,6,4871,-1
2267,9930.375,9475.425,3060.77,2994.88,2,2,50,50,1,2,60,25,5032,2001,155,161,446,1135,2,3255,-1
2268,9930.375,9475.425,3177.73,2947.08,3,2,50,50,2,2,60,36,3482,1111,101,181,887,1941,3,2648,-1
2269,9930.375,9475.425,3208.2,2939.16,3,2,50,50,3,1,60,46,3178,1054,2,81,1030,3554,10,3234,-1
2270,9930.375,9475.425,3308.11,2992.38,2,2,50,50,2,1,60,46,2329,1054,80,188,845,3601,1,5953,-1
