gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
2717,4983.2,4948.0,3209.68,3224.04,2,2,50,50,25,25,60,28,0,57,0,-1
2718,4983.2,4948.0,3276.79,3266.09,2,2,50,50,25,25,60,52,0,270,0,-1
2719,5046.7,4948.0,3307.28,3244.64,2,2,50,50,25,25,60,35,0,183,0,-1
2720,4983.2,4948.0,3226.87,3171.64,2,2,50,24,25,25,34,15,0,54,0,-1
2721,4983.2,4948.0,3218.62,3212.14,2,2,50,50,25,25,60,40,0,69,0,-1
2722,4945.3,4885.5,3170.07,3168.11,2,2,50,50,25,25,60,39,0,100,0,-1
2723,4945.3,5084.1,3235.15,3214.65,2,2,47,38,25,25,45,44,0,202,0,-1
2724,4946.5,5084.1,3199.98,3199.27,2,2,50,50,25,25,60,39,0,52,0,-1
2725,4946.5,5084.1,3204.93,3241.08,2,2,50,50,25,25,60,36,0,159,0,-1
2726,4948.5,5084.1,3282.63,3292.55,2,2,50,50,25,25,60,39,0,271,0,-1
2727,4948.5,5084.1,3332.74,3268.62,2,2,50,50,25,25,60,23,0,62,0,-1
2728,4948.5,5084.1,3344.72,3257.51,2,2,25,50,25,25,35,30,0,11,0,-1
2729,4948.5,5084.1,3342.33,3230.61,2,2,50,50,25,25,60,26,0,25,0,-1
2730,4948.5,5084.1,3359.57,3201.74,2,2,26,50,25,25,36,24,0,166,0,-1
2731,4948.5,5084.1,3335.19,3201.6,2,2,50,50,25,25,60,33,0,79,0,-1
2732,4948.5,5084.1,3312.29,3169.1,2,2,50,50,25,25,60,30,0,82,0,-1
2733,4948.5,4948.0,3198.64,3257.95,2,2,24,23,25,25,7,22,0,130,0,-1
2734,4948.5,4948.0,3182.35,3242.07,2,2,50,50,25,25,60,39,0,76,0,-1
2735,4948.5,4948.0,3154.27,3213.13,2,2,28,24,25,25,12,20,0,62,0,-1
2736,4948.5,4948.0,3184.02,3213.95,2,2,50,50,25,25,60,32,0,33,0,-1
2737,4948.5,4948.0,3222.14,3216.26,2,2,50,50,25,25,60,34,0,87,0,-1
2738,4948.5,4948.0,3262.52,3253.3,2,2,50,30,25,25,40,31,0,63,0,-1
2739,4948.5,4940.3,3353.3,3267.12,2,2,21,24,25,25,5,27,0,50,0,-1
2740,5097.7,4940.3,3359.29,3280.55,2,2,50,50,25,25,60,48,0,148,0,-1
2741,5097.7,4940.3,3398.38,3309.14,2,2,50,50,25,25,60,42,0,86,0,-1
2742,5097.7,4940.3,3462.61,3343.52,2,2,50,50,25,25,60,42,0,164,0,-1
2743,5097.7,4940.3,3470.8,3319.52,2,2,50,50,25,25,60,39,0,82,0,-1
2744,5097.7,5098.7,3500.05,3350.86,2,2,50,50,25,25,60,44,0,125,0,-1
2745,5097.7,5098.7,3488.51,3390.67,2,2,50,50,25,25,60,38,0,201,0,-1
2746,5097.7,5098.7,3563.03,3405.87,2,2,50,50,25,25,60,36,0,133,0,-1
2747,4948.5,5098.7,3603.01,3458.01,2,2,50,50,25,25,60,37,0,194,0,-1
2748,4948.5,5098.7,3591.3,3441.75,2,2,50,50,25,25,60,32,0,74,0,-1
2749,4947.4,5098.7,3511.58,3402.2,2,2,50,50,25,25,60,32,0,175,0,-1
2750,4947.4,5098.7,3643.63,3462.57,2,2,50,50,25,25,60,61,0,204,0,-1
2751,4998.2,5098.7,3689.17,3478.55,2,2,50,50,25,25,60,49,0,298,0,-1
2752,4998.2,5098.7,3702.69,3610.15,2,2,50,50,25,25,60,55,0,281,0,-1
2753,4998.2,5098.7,3717.0,3624.17,2,2,50,50,25,25,60,48,0,215,0,-1
2754,4999.0,5099.0,3744.82,3706.89,2,2,50,50,25,25,60,54,0,308,0,-1
2755,5038.1,5099.0,3698.0,3750.1,2,2,50,50,25,25,60,43,0,308,0,-1
2756,5038.1,5099.0,3675.06,3751.32,2,2,50,50,25,25,60,52,0,114,0,-1
2757,5038.1,5099.0,3719.28,3770.65,2,2,50,50,25,25,60,40,0,243,0,-1
2758,5038.1,5099.0,3687.59,3753.64,2,2,50,50,25,25,60,47,0,104,0,-1
2759,4998.2,5099.0,3697.17,3787.5,2,2,50,50,25,25,60,46,0,217,0,-1
2760,4998.2,5099.0,3686.76,3803.7,2,2,50,50,25,25,60,43,0,267,0,-1
2761,4998.2,5099.0,3725.1,3775.43,2,2,50,50,25,25,60,48,0,258,0,-1
2762,4998.2,5099.0,3750.12,3796.61,2,2,50,50,25,25,60,47,0,217,0,-1
2763,4948.2,5099.0,3774.29,3808.99,2,2,50,50,25,25,60,44,0,288,0,-1
2764,4948.2,5039.0,3826.64,3861.51,2,2,50,50,25,25,60,62,0,307,0,-1
2765,4997.3,5097.3,3895.46,3903.11,2,2,50,50,25,25,60,59,0,494,0,-1
2766,4997.3,5097.3,3929.71,3932.37,2,2,50,50,25,25,60,49,0,361,0,-1
2767,5099.0,5097.3,3993.1,3919.08,2,2,50,50,25,25,60,46,0,333,0,-1
2768,5099.0,5039.0,4028.41,3921.51,2,2,50,50,25,25,60,48,0,425,0,-1
2769,5098.7,5049.1,4015.6,4000.59,2,2,50,50,25,25,60,55,0,480,0,-1
2770,5098.7,5049.1,4058.56,4058.5,2,2,50,50,25,25,60,52,0,497,0,-1
2771,5098.7,5049.1,4075.85,4118.48,2,2,50,50,25,25,60,63,0,342,0,-1
2772,5098.7,5099.2,4103.56,4114.06,2,2,50,50,25,25,60,54,0,444,0,-1
2773,5098.7,5099.2,4090.34,4098.85,2,2,50,50,25,25,60,49,0,329,0,-1
2774,5098.7,5099.2,4104.56,4101.48,2,2,50,50,25,25,60,60,0,376,0,-1
2775,5098.7,5099.2,4123.66,4117.61,2,2,50,50,25,25,60,46,0,311,0,-1
2776,5098.7,5098.7,4110.23,4156.48,2,2,50,50,25,25,60,64,0,602,0,-1
2777,5098.7,5098.7,4096.63,4154.08,2,2,50,50,25,25,60,58,0,447,0,-1
2778,5098.7,5049.1,4134.89,4141.02,2,2,50,50,25,25,60,66,0,632,0,-1
2779,5098.7,5049.1,4158.33,4103.54,2,2,50,50,25,25,60,57,0,470,0,-1
2780,5098.7,5049.1,4146.59,4054.58,2,2,50,50,25,25,60,59,0,560,0,-1
2781,5098.7,5049.1,4084.38,4093.64,2,2,50,50,25,25,60,53,0,334,0,-1
2782,5098.7,5049.1,4043.48,4066.01,2,2,50,50,25,25,60,49,0,455,0,-1
2783,5098.7,5049.1,4097.36,4066.44,2,2,50,50,25,25,60,67,0,414,3,-1
2784,5098.7,5049.1,4134.2,4095.77,2,2,50,50,25,25,60,61,0,399,0,-1
2785,5098.7,5049.1,4121.81,4150.41,2,2,50,50,25,25,60,56,0,358,0,-1
2786,5098.7,5049.1,4127.62,4162.45,2,2,50,50,25,25,60,54,0,445,0,-1
2787,9938.9,5078.9,4188.44,4199.91,3,2,50,50,1,25,60,53,8,388,0,-1
2788,9938.9,5078.9,4183.62,4209.34,2,2,50,50,1,25,60,51,0,191,0,-1
2789,5098.7,5078.9,4198.69,4222.77,2,2,50,50,25,25,60,49,3,219,0,-1
2790,5098.7,5078.9,4137.47,4174.49,2,2,50,50,25,25,60,44,0,489,0,-1
2791,5098.7,5048.4,4097.91,4136.08,2,2,50,50,25,25,60,48,0,480,0,-1
2792,5098.7,5048.4,4115.77,4157.96,2,2,50,50,25,25,60,48,0,414,0,-1
2793,5098.7,5048.4,4156.5,4155.1,2,2,50,50,25,25,60,67,6,407,0,-1
2794,5098.7,5098.9,4165.68,4158.81,2,2,50,50,25,25,60,43,0,334,0,-1
2795,5098.8,5098.9,4150.47,4164.42,2,2,50,50,25,25,60,58,0,439,0,-1
2796,5098.8,5098.9,4141.06,4140.92,2,2,50,50,25,25,60,40,0,417,0,-1
2797,5098.8,5098.9,4168.1,4136.0,2,2,50,50,25,25,60,64,0,528,0,-1
2798,5098.8,5098.9,4200.48,4180.14,2,2,50,50,25,25,60,59,0,496,0,-1
2799,5098.8,5098.9,4214.35,4202.8,2,2,50,50,25,25,60,58,0,682,0,-1
2800,5098.9,5098.9,4163.73,4168.67,2,2,50,50,25,25,60,51,0,605,0,-1
2801,5099.5,5098.9,4193.2,4146.67,2,2,50,50,25,25,60,64,0,519,0,-1
2802,5099.5,5098.9,4180.86,4107.86,2,2,50,50,25,25,60,41,1,331,0,-1
2803,5099.5,5098.9,4147.36,4081.58,2,2,50,50,25,25,60,65,0,499,0,-1
2804,5099.5,5098.9,4130.14,4084.98,2,2,50,50,25,25,60,53,0,608,0,-1
2805,5099.5,5098.9,4171.24,4112.44,2,2,50,50,25,25,60,62,0,568,0,-1
2806,5099.5,5098.9,4089.31,4065.87,2,2,50,50,25,25,60,37,0,156,1,-1
2807,5099.5,5098.9,4099.78,4051.11,2,2,50,50,25,25,60,42,0,440,0,-1
2808,5099.5,5098.9,4079.77,4013.39,2,2,50,50,25,25,60,40,1,348,0,-1
2809,5099.5,5098.9,4030.58,3945.55,2,2,50,50,25,25,60,33,0,331,0,-1
2810,5099.5,5098.9,4044.63,3858.87,2,2,50,50,25,25,60,53,0,287,0,-1
2811,5099.5,5098.9,4054.05,3817.42,2,2,50,50,25,25,60,54,0,295,1,-1
2812,5099.5,5098.9,4034.52,3877.14,2,2,50,50,25,25,60,51,0,441,0,-1
2813,5099.5,5098.9,4056.4,3943.02,2,2,50,50,25,25,60,65,3,379,0,-1
2814,5099.5,5098.9,4131.13,3992.48,2,2,50,50,25,25,60,75,8,511,0,-1
2815,5099.5,5098.9,4128.25,3967.16,2,2,50,50,25,25,60,56,0,376,0,-1
2816,5099.5,5098.9,4090.61,3975.97,2,2,50,50,25,25,60,54,0,464,0,-1
2817,5099.5,5098.9,4071.58,4005.98,2,2,50,50,25,25,60,57,2,484,0,-1
2818,5099.5,5099.3,4077.14,4053.5,2,2,50,50,25,25,60,65,0,777,0,-1
2819,5099.5,5098.9,4102.72,4056.17,2,2,50,50,25,25,60,59,0,695,0,-1
2820,5099.5,5199.3,4150.15,4089.2,2,2,50,50,25,25,60,67,0,711,0,-1
2821,5099.5,5199.3,4173.65,4106.1,2,2,50,50,25,25,60,64,4,787,0,-1
2822,5099.5,5199.3,4142.04,4120.53,2,2,50,50,25,25,60,55,0,613,0,-1
2823,5099.5,5199.3,4187.38,4204.53,2,2,50,50,25,25,60,63,1,915,0,-1
2824,5099.5,5199.3,4182.81,4192.36,2,2,50,50,25,25,60,63,0,488,0,-1
2825,5099.5,5199.3,4199.69,4207.6,2,2,50,50,25,25,60,55,2,566,0,-1
2826,5099.5,10229.2,4249.7,4269.57,2,3,50,50,25,2,60,65,14,637,0,-1
2827,5099.5,10229.2,4242.82,4272.17,2,2,50,50,25,2,60,63,3,425,0,-1
2828,5099.5,10229.2,4279.03,4279.46,3,3,50,50,25,3,60,76,3,646,1,-1
2829,5099.5,10229.2,4307.09,4284.79,2,2,50,50,25,3,60,64,0,540,0,-1
2830,5099.5,10229.2,4337.18,4271.07,2,2,50,50,25,3,60,72,0,722,0,-1
2831,5099.5,10229.2,4349.48,4278.13,2,2,50,50,25,3,60,58,4,590,0,-1
2832,5099.5,10229.2,4369.07,4318.92,2,2,50,50,25,2,60,76,1,934,1,-1
2833,5039.2,10229.2,4369.59,4358.12,2,2,50,50,25,2,60,75,26,732,0,-1
2834,5098.8,10229.2,4424.38,4357.77,2,2,50,50,25,2,60,65,0,576,0,-1
2835,5098.8,10229.2,4408.16,4360.78,2,2,50,50,25,2,60,66,0,365,0,-1
2836,5098.8,10229.2,4353.05,4346.01,2,2,50,50,25,2,60,56,0,466,0,-1
2837,5098.8,10229.2,4311.81,4325.41,2,2,50,50,25,2,60,49,0,462,0,-1
2838,5098.8,10229.2,4325.57,4341.37,2,2,50,50,25,2,60,63,1,630,0,-1
2839,5098.8,10229.2,4329.91,4390.96,2,2,50,50,25,2,60,76,38,829,0,-1
2840,5098.8,10229.2,4332.78,4341.07,2,2,50,50,25,2,60,64,0,342,0,-1
2841,5098.8,10229.2,4335.47,4305.19,2,2,50,50,25,2,60,58,0,679,0,-1
2842,5098.8,10229.2,4355.0,4214.95,2,2,50,50,25,2,60,60,0,1087,0,-1
2843,5098.8,10229.2,4387.65,4218.29,2,2,50,50,25,2,60,66,0,804,0,-1
2844,5049.4,10229.2,4351.69,4191.1,2,2,50,50,25,1,60,49,0,531,0,-1
2845,5149.3,10229.2,4398.33,4189.58,2,2,50,50,25,1,60,67,0,851,0,-1
2846,5149.3,10229.2,4370.48,4193.81,2,2,50,50,25,1,60,60,0,858,0,-1
2847,12348.5,10229.2,4447.69,4164.94,3,2,50,50,1,1,60,50,0,646,0,-1
2848,12348.5,10229.2,4390.87,4204.52,2,2,50,50,1,1,60,51,0,1303,0,-1
2849,12348.5,10229.2,4409.49,4207.62,2,2,50,50,1,1,60,61,1,1072,0,-1
2850,12348.5,10229.2,4403.95,4209.84,2,2,50,50,1,1,60,56,3,1342,0,-1
2851,12348.5,10229.2,4429.57,4243.45,2,2,50,50,1,1,60,58,0,1247,0,-1
2852,12348.5,10229.2,4452.81,4255.0,2,2,50,50,1,1,60,70,0,1308,0,-1
2853,12348.5,10229.2,4459.08,4243.56,2,2,50,50,1,1,60,62,0,960,0,-1
2854,12348.5,10229.2,4459.52,4256.19,2,2,50,50,1,1,60,60,0,1051,0,-1
2855,12348.5,10229.2,4490.48,4301.27,2,2,50,50,1,1,60,66,0,1288,0,-1
2856,12348.5,10229.2,4461.45,4189.67,2,2,50,50,1,1,60,46,0,968,0,-1
2857,10018.5,10479.3,4459.78,4230.3,3,3,50,50,2,2,60,74,0,1788,0,-1
2858,10018.5,10479.3,4446.04,4253.1,3,2,50,50,3,2,60,63,0,1575,0,-1
2859,9469.6,10479.3,4449.18,4250.07,2,2,50,50,2,2,60,70,0,1697,0,-1
2860,9469.6,10479.3,4392.65,4284.42,2,2,50,50,2,1,60,54,0,1339,0,-1
2861,9469.6,10479.3,4380.92,4278.81,2,2,50,50,2,1,60,56,0,1548,0,-1
2862,9469.6,10479.3,4355.68,4250.94,2,2,50,50,2,1,60,70,0,1225,0,-1
2863,9469.6,10479.3,4359.18,4276.27,2,2,50,50,2,1,60,52,0,889,0,-1
2864,10749.3,10479.3,4422.05,4298.18,3,2,50,50,2,1,60,57,0,1289,0,-1
2865,12159.2,11419.2,4439.75,4315.12,3,3,50,50,1,2,60,68,0,1531,0,-1
2866,12159.2,11419.2,4440.06,4324.95,3,2,50,50,1,2,60,64,0,1409,0,-1
2867,12159.2,11419.2,4383.61,4379.89,2,3,50,50,1,2,60,66,0,1727,0,-1
2868,10189.8,11419.2,4303.63,4377.88,2,2,50,50,2,2,60,62,0,1482,0,-1
2869,10189.8,11419.2,4299.93,4393.25,2,2,50,50,2,2,60,58,0,1145,0,-1
2870,10189.8,11419.2,4280.93,4390.79,2,2,50,50,2,2,60,65,1,1991,0,-1
2871,10189.8,11419.2,4298.95,4423.44,2,2,50,50,2,2,60,76,0,1711,0,-1
2872,10189.8,11419.2,4262.62,4386.55,2,2,50,50,2,2,60,55,0,1036,0,-1
2873,10189.8,11419.2,4217.88,4374.28,2,2,50,50,2,2,60,54,0,1307,0,-1
2874,10189.8,11419.2,4232.63,4342.71,2,2,50,50,2,2,60,50,0,1166,0,-1
2875,10189.8,11419.2,4267.92,4281.84,2,2,50,50,2,2,60,60,0,1205,0,-1
2876,10189.8,11419.2,4264.1,4314.7,2,2,50,50,2,2,60,68,0,1459,0,-1
2877,10189.8,10479.3,4319.45,4300.73,2,2,50,50,2,3,60,56,0,1066,0,-1
2878,5059.3,10479.3,4307.88,4319.81,2,2,50,50,25,3,60,68,0,1748,0,-1
2879,5059.3,10479.3,4281.41,4276.23,2,2,50,50,25,2,60,57,0,1270,0,-1
2880,5099.5,10479.3,4321.25,4302.15,2,2,50,50,25,2,60,64,0,1358,1,-1
2881,5099.5,10479.3,4275.47,4310.09,2,2,50,50,25,2,60,62,0,1245,0,-1
2882,5099.5,10479.3,4311.91,4292.61,2,2,50,50,25,2,60,54,0,1163,0,-1
2883,5099.5,10479.3,4296.06,4277.63,2,2,50,50,25,2,60,61,0,874,0,-1
2884,5099.5,10479.3,4272.44,4323.26,2,2,50,50,25,2,60,58,1,1170,0,-1
2885,10339.6,10479.3,4319.87,4349.19,3,2,50,50,1,2,60,77,2,1620,0,-1
2886,10339.6,10479.3,4348.26,4299.59,3,3,50,50,3,2,60,67,0,1263,0,-1
2887,10339.6,10479.3,4340.16,4232.74,3,2,50,50,4,1,60,55,0,873,0,-1
2888,10339.6,10479.3,4366.57,4237.11,2,2,50,50,4,1,60,57,0,1143,0,-1
2889,10339.6,10479.3,4354.46,4243.07,3,3,50,50,4,2,60,55,0,955,0,-1
2890,10339.6,10479.3,4351.19,4233.65,2,2,50,50,4,1,60,61,0,1025,0,-1
2891,10339.6,10479.3,4326.31,4262.87,2,2,50,50,4,1,60,55,0,1189,0,-1
2892,9649.3,10699.6,4329.86,4277.22,3,3,50,50,3,2,60,57,0,1617,0,-1
2893,9649.3,10699.6,4358.66,4223.44,2,2,50,50,3,1,60,66,0,654,0,-1
2894,9649.3,10699.6,4341.31,4190.11,2,2,50,50,3,1,60,56,0,1181,0,-1
2895,9649.3,10699.6,4323.4,4254.89,2,2,50,50,3,1,60,70,0,1472,0,-1
2896,9649.3,10699.6,4283.83,4225.38,2,2,50,50,3,1,60,50,0,1339,0,-1
2897,9649.3,10699.6,4262.65,4279.03,2,2,50,50,2,1,60,60,0,1457,1,-1
2898,9649.3,10699.6,4231.65,4291.35,2,2,50,50,2,1,60,55,0,1429,0,-1
2899,9649.3,10699.6,4205.99,4276.51,2,2,50,50,2,1,60,55,0,1153,0,-1
2900,9649.3,10699.6,4266.09,4271.66,2,2,50,50,2,1,60,49,0,1285,1,-1
2901,9649.3,10699.6,4291.38,4262.43,2,2,50,50,2,1,60,65,0,1529,0,-1
2902,9649.3,10699.6,4293.69,4243.33,2,2,50,50,2,1,60,38,0,968,0,-1
2903,9649.3,10699.6,4272.74,4237.91,2,2,50,50,1,1,60,56,0,1467,0,-1
2904,5199.5,10699.6,4197.55,4201.27,2,2,50,50,25,1,60,42,0,514,0,-1
2905,5199.5,10699.6,4178.23,4177.35,2,2,50,50,25,1,60,43,0,959,0,-1
2906,5199.5,10699.6,4117.34,4205.85,2,2,50,50,25,1,60,45,0,1029,0,-1
2907,5199.5,10699.6,4136.17,4167.3,2,2,50,50,25,1,60,50,0,995,0,-1
2908,5099.4,10699.6,4118.65,4125.1,2,2,50,50,25,1,60,54,0,1420,0,-1
2909,5099.4,10699.6,4044.61,4158.42,2,2,50,50,25,1,60,51,0,794,0,-1
2910,5099.4,10699.6,3988.03,4147.45,2,2,50,50,25,1,60,36,0,768,0,-1
2911,5099.4,10699.6,3968.28,4066.94,2,2,50,50,25,1,60,43,0,862,0,-1
2912,5099.4,10699.6,4008.97,4033.55,2,2,50,50,25,1,60,45,0,1106,0,-1
2913,5099.4,10699.6,3986.03,3966.39,2,2,50,50,25,1,60,34,0,870,0,-1
2914,5099.4,10699.6,4029.18,3941.24,2,2,50,50,25,1,60,58,0,1207,0,-1
2915,5099.4,10699.6,4010.99,3941.0,2,2,50,50,25,1,60,51,0,1239,0,-1
2916,5099.4,10699.6,4075.58,3992.51,2,2,50,50,25,1,60,57,1,1201,0,-1
2917,5099.4,10699.6,4040.26,3994.33,2,2,50,50,25,1,60,52,0,894,0,-1
2918,5099.4,10699.6,4041.8,4023.34,2,2,50,50,25,1,60,62,0,1815,0,-1
2919,5099.4,10699.6,4015.69,4038.59,2,2,50,50,25,1,60,52,0,1363,0,-1
2920,5099.4,10699.6,3990.35,4032.05,2,2,50,50,25,1,60,57,0,1065,0,-1
2921,5099.4,10699.6,4021.02,4045.42,2,2,50,50,25,1,60,49,0,1143,0,-1
2922,5099.4,10699.6,4015.92,4055.12,2,2,50,50,25,1,60,57,0,1009,0,-1
2923,5099.4,10699.6,4044.37,4114.01,2,2,50,50,25,1,60,70,0,1624,0,-1
2924,5099.4,5099.3,4070.08,4071.28,2,2,50,50,25,25,60,64,0,1466,0,-1
2925,5099.4,5099.3,4103.07,4049.24,2,2,50,50,25,25,60,53,0,791,0,-1
2926,5099.4,5099.3,4051.88,4056.9,2,2,50,50,25,25,60,51,0,818,0,-1
2927,5099.4,5099.3,4077.32,3996.01,2,2,50,50,25,25,60,50,0,1177,0,-1
2928,5099.4,5049.1,4053.73,3986.07,2,2,50,50,25,25,60,49,0,1033,1,-1
2929,5099.3,5049.1,4030.63,3939.02,2,2,50,50,25,25,60,52,0,670,0,-1
2930,5099.3,5049.1,3986.08,3966.92,2,2,50,50,25,25,60,40,0,665,0,-1
2931,5099.3,5099.3,3970.18,4043.14,2,2,50,50,25,25,60,43,0,958,0,-1
2932,5099.3,5099.3,3945.79,4070.98,2,2,50,50,25,25,60,53,2,1072,0,-1
2933,5099.3,5099.3,3964.29,3934.72,2,2,50,50,25,25,60,30,0,744,0,-1
2934,5099.3,5099.3,3968.95,3961.01,2,2,50,50,25,25,60,49,0,676,0,-1
2935,5099.3,5099.3,3982.1,3918.36,2,2,50,50,25,25,60,44,0,612,0,-1
2936,5099.3,5099.2,3935.02,3852.04,3,2,50,50,25,25,60,41,0,841,0,-1
2937,5099.2,5099.2,3938.18,3946.81,2,2,50,50,25,25,60,40,0,693,0,-1
2938,5099.2,5099.2,3977.92,3932.42,2,2,50,50,25,25,60,45,0,733,0,-1
2939,5099.1,5099.2,3975.07,3811.77,2,2,50,50,25,25,60,33,0,513,0,-1
2940,5099.1,5099.2,3975.17,3787.91,2,2,50,50,25,25,60,43,0,889,0,-1
2941,5099.1,5099.2,3937.44,3838.18,2,2,50,50,25,25,60,47,0,609,0,-1
2942,5099.1,5099.2,3883.4,3794.97,2,2,50,50,25,25,60,32,0,531,0,-1
2943,5099.1,5099.2,3927.36,3839.83,2,2,50,50,25,25,60,48,0,647,0,-1
2944,5099.1,5099.2,3964.13,3773.17,2,2,50,50,25,25,60,44,0,979,0,-1
2945,5099.1,5099.2,3970.84,3753.38,2,2,50,50,25,25,60,40,0,717,0,-1
2946,5099.1,5099.2,3954.59,3785.15,2,2,50,50,25,25,60,35,0,773,0,-1
2947,5099.1,5099.2,3904.32,3784.91,2,2,50,50,25,25,60,40,0,776,0,-1
2948,5099.1,5099.2,3915.56,3808.96,2,2,50,50,25,25,60,31,0,745,0,-1
2949,5099.1,5099.2,3920.82,3830.54,2,2,50,50,25,25,60,51,0,734,0,-1
2950,5099.1,5099.2,3920.09,3836.01,2,2,50,50,25,25,60,39,0,747,0,-1
2951,5099.1,5049.0,3837.8,3843.91,2,2,50,50,25,25,60,35,0,508,0,-1
2952,5098.6,5049.0,3744.76,3786.31,2,2,50,50,25,25,60,38,0,428,0,-1
2953,5098.6,5049.0,3764.83,3782.02,2,2,50,50,25,25,60,49,0,784,0,-1
2954,5098.6,5049.0,3775.65,3782.33,2,2,50,50,25,25,60,51,0,1048,0,-1
2955,5098.6,9998.7,3689.25,3903.96,2,3,50,50,25,2,60,39,0,380,0,-1
2956,5098.6,9498.7,3743.88,3905.38,2,2,50,50,25,1,60,43,0,632,0,-1
2957,5098.6,9498.7,3735.78,3888.07,2,2,50,50,25,1,60,48,0,614,0,-1
2958,5098.6,9498.7,3670.28,3819.67,2,2,50,50,25,1,60,38,0,693,0,-1
2959,5098.6,5045.2,3619.66,3741.56,2,2,50,50,25,25,60,35,0,451,0,-1
2960,5098.6,5045.2,3622.87,3741.81,2,2,50,50,25,25,60,41,0,814,0,-1
2961,5147.1,5045.2,3681.93,3766.15,2,2,50,50,25,25,60,56,0,861,0,-1
2962,5147.1,5045.2,3680.55,3791.79,2,2,50,50,25,25,60,53,0,633,0,-1
2963,5147.1,5045.2,3752.8,3866.6,2,2,50,50,25,25,60,44,0,879,0,-1
2964,5147.1,5045.2,3735.61,3916.74,2,2,50,50,25,25,60,43,0,742,0,-1
2965,5147.1,5045.2,3789.2,3912.8,2,2,50,50,25,25,60,49,0,735,0,-1
2966,5147.1,5048.1,3797.5,3898.37,2,2,50,50,25,25,60,45,0,1008,0,-1
2967,5147.1,5048.1,3816.19,3944.0,2,2,50,50,25,25,60,54,0,961,0,-1
2968,5147.1,5048.1,3873.66,3912.68,2,2,50,50,25,25,60,56,0,1093,0,-1
2969,5147.1,5097.3,3871.83,4010.85,2,2,50,50,25,25,60,59,0,1402,0,-1
2970,5147.1,5097.3,3816.0,3967.03,2,2,50,50,25,25,60,54,0,1049,0,-1
2971,5147.1,5097.3,3792.03,3957.13,2,2,50,50,25,25,60,38,0,1182,0,-1
2972,5147.1,5097.3,3837.48,3948.82,2,2,50,50,25,25,60,55,0,1358,0,-1
2973,5147.1,5097.3,3833.78,3992.65,2,2,50,50,25,25,60,46,0,988,0,-1
2974,5097.5,5097.7,3841.22,4025.1,2,2,50,50,25,25,60,41,1,806,0,-1
2975,5097.5,5097.7,3864.29,4051.98,2,2,50,50,25,25,60,53,0,813,0,-1
2976,5097.5,5097.7,3834.91,4082.39,2,2,50,50,25,25,60,46,0,935,0,-1
2977,5097.5,5097.7,3888.66,4114.43,2,2,50,50,25,25,60,39,0,931,0,-1
2978,5097.5,5097.7,3890.38,4140.45,2,2,50,50,25,25,60,55,0,760,0,-1
2979,5097.5,5097.7,3875.94,4103.28,2,2,50,50,25,25,60,39,0,926,0,-1
2980,5098.6,5098.6,3848.55,4051.49,2,2,50,50,25,25,60,45,0,1054,0,-1
2981,5099.3,5098.6,3928.77,4020.0,2,2,50,50,25,25,60,47,0,791,0,-1
2982,5099.3,5097.7,3924.79,3953.5,2,2,50,50,25,25,60,37,0,690,0,-1
2983,5099.3,5093.4,3904.86,3854.37,2,2,50,50,25,25,60,43,0,1055,0,-1
2984,5198.4,5093.4,3916.19,3826.73,2,2,50,50,25,25,60,35,0,1103,0,-1
2985,5198.4,5096.3,3966.28,3898.43,2,2,50,50,25,25,60,63,0,1227,0,-1
2986,5198.4,5096.3,4000.63,3917.14,2,2,50,50,25,25,60,54,0,1330,0,-1
2987,5198.4,5096.3,3944.49,3855.25,2,2,50,50,25,25,60,38,0,538,0,-1
2988,5198.4,5099.5,3950.56,3810.8,2,2,50,50,25,25,60,35,0,1068,0,-1
2989,5197.8,5099.5,3929.01,3832.18,2,2,50,50,25,25,60,49,0,1160,0,-1
2990,5197.8,5099.5,3917.88,3780.03,2,2,50,50,25,25,60,46,0,892,0,-1
2991,5197.8,5099.5,3892.01,3836.26,2,2,50,50,25,25,60,44,0,630,0,-1
2992,5197.8,5099.5,3858.66,3890.12,2,2,50,50,25,25,60,34,0,818,1,-1
2993,5197.8,5099.5,3885.88,3885.65,2,2,50,50,25,25,60,53,0,1156,0,-1
2994,5197.8,5099.5,3948.8,3880.97,2,2,50,50,25,25,60,44,0,1094,0,-1
2995,5197.8,5099.6,4016.36,3899.61,2,2,50,50,25,25,60,46,0,1301,0,-1
2996,5197.8,5099.6,4028.45,3886.28,2,2,50,50,25,25,60,48,0,873,0,-1
2997,5197.8,5099.6,4053.69,3887.81,2,2,50,50,25,25,60,48,0,1157,0,-1
2998,5197.8,5099.6,4018.76,3852.77,2,2,50,50,25,25,60,42,0,1212,0,-1
2999,5197.8,5099.6,4099.93,3858.85,2,2,50,50,25,25,60,68,0,1145,0,-1
3000,5097.5,5099.6,4117.97,3871.33,2,2,50,50,25,25,60,47,0,1085,1,-1
3001,5048.9,5099.6,4090.66,3962.8,2,2,50,50,25,25,60,58,0,1108,0,-1
3002,5049.0,5099.5,4104.9,3990.84,2,2,50,50,25,25,60,57,0,1251,1,-1
3003,5049.1,5099.5,4163.81,3985.38,2,2,50,50,25,25,60,55,0,1401,0,-1
