gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
957,8472.6,6826.3,3836.07,3330.13,3,4,-1
958,6687.2,6032.6,4011.76,4192.79,3,3,-1
959,5482.6,4830.5,3285.68,3404.81,3,3,-1
960,7072.6,5205.2,3795.62,3482.84,3,3,-1
961,6421.9,7037.2,3759.44,3383.7,3,3,-1
962,7471.8,5540.7,4116.58,3557.65,3,3,-1
963,4977.5,5313.8,3597.11,3232.31,3,3,-1
964,6652.2,5915.4,4045.68,3741.36,4,4,-1
965,6915.3,5286.9,4175.63,3570.92,3,3,-1
966,7232.6,5421.6,3632.39,3429.43,3,3,-1
967,5449.1,4589.0,3737.56,3305.66,3,3,-1
968,6422.4,6371.8,3772.76,3484.94,3,3,-1
969,7647.1,5492.4,3634.77,3085.37,3,3,-1
970,6112.8,5965.0,3700.88,3382.66,3,3,-1
971,6667.6,7322.5,3932.88,3247.93,3,3,-1
972,5169.7,6534.3,3605.55,3089.44,3,3,-1
973,5085.8,5749.9,3808.86,3107.65,3,3,-1
974,7636.1,5307.5,3999.25,3358.43,3,3,-1
975,6137.2,5802.6,3831.45,3776.71,3,4,-1
976,5672.0,5751.2,4023.04,3948.75,3,3,-1
977,6106.1,6034.0,4148.78,3753.02,3,4,-1
978,5232.5,5260.9,3726.03,2957.7,3,3,-1
979,6056.4,5897.1,3202.9,3038.31,3,3,-1
980,5213.0,5452.2,3837.86,3511.17,3,3,-1
981,4922.0,4950.7,3296.02,2603.78,3,4,-1
982,4386.4,4848.2,2717.55,2900.02,3,4,-1
983,5866.8,5436.5,4160.47,3774.76,3,3,-1
984,6252.6,5578.5,4104.91,3793.7,3,4,-1
985,4296.5,3752.4,2739.08,2489.35,4,3,-1
986,5197.2,6851.4,3440.47,3201.69,3,3,-1
987,4577.6,4229.4,2754.34,2661.7,3,3,-1
988,6022.6,5341.1,4134.19,3395.47,3,3,-1
989,6461.8,6081.3,4192.06,4098.44,4,3,-1
990,5587.3,6072.6,3100.99,3149.38,3,3,-1
991,5150.2,4849.2,3289.08,2903.18,3,3,-1
992,6247.5,5621.9,3974.66,3360.4,3,3,-1
993,4296.1,5535.9,3185.83,2966.96,3,3,-1
994,7097.1,5957.4,4216.4,3492.7,4,3,-1
995,5858.6,6959.3,3810.88,3462.3,3,3,-1
996,5516.5,4890.5,3397.46,2846.59,3,3,-1
997,6295.7,5883.8,4111.63,3734.77,3,3,-1
998,5906.1,6346.5,4083.71,3826.54,3,3,-1
999,4007.7,4939.9,3083.1,3100.41,3,4,-1
