gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
1261,2366.6,3298.7,172.5,182.88,2,3,-1
1262,3118.4,3167.3,183.04,181.91,3,3,-1
1263,3193.7,3129.8,182.01,178.49,3,3,-1
1264,2378.6,2485.7,174.47,174.91,3,2,-1
1265,3170.8,3223.0,178.45,194.96,3,3,-1
1266,3279.9,3270.2,180.74,192.71,3,3,-1
1267,2371.0,3125.9,179.85,179.73,3,3,-1
1268,3096.5,2475.0,180.38,177.31,3,3,-1
1269,3188.7,3122.0,206.99,181.23,3,3,-1
1270,3144.0,3383.4,182.54,203.01,3,3,-1
1271,3195.1,3131.4,176.02,176.41,3,3,-1
1272,2388.6,2392.8,177.28,177.11,2,2,-1
1273,3117.5,3162.4,185.41,192.84,3,3,-1
1274,3209.0,3260.3,193.47,193.85,3,3,-1
1275,3180.2,3137.0,177.98,178.09,3,3,-1
1276,3284.8,3235.2,191.81,194.88,3,3,-1
1277,2394.5,3142.3,176.28,189.74,2,3,-1
1278,3122.9,2284.8,186.19,175.47,3,3,-1
1279,3300.0,3286.4,194.18,211.9,3,3,-1
1280,3138.7,3224.4,185.68,196.05,3,3,-1
1281,3243.5,3332.4,181.06,184.57,3,3,-1
1282,3176.6,3158.7,183.39,178.84,3,3,-1
1283,3275.1,3282.0,194.61,201.47,3,3,-1
1284,3144.1,3169.6,190.52,187.47,3,3,-1
1285,3297.4,3173.4,191.15,185.83,3,3,-1
1286,3270.1,3186.4,178.57,190.82,3,3,-1
1287,3134.9,3236.4,179.97,184.66,3,3,-1
1288,3211.8,3294.6,186.94,183.4,3,3,-1
1289,3156.0,3107.3,189.19,185.86,3,3,-1
1290,3197.5,3179.5,196.26,185.47,3,3,-1
1291,3171.6,3283.2,207.69,198.4,3,3,-1
1292,3098.4,3228.9,179.89,188.22,3,3,-1
1293,3135.7,3129.1,191.01,183.18,3,3,-1
1294,3117.3,3170.8,180.05,181.11,3,3,-1
1295,3231.6,3203.7,185.0,194.08,3,3,-1
1296,3142.4,2394.5,184.35,173.38,3,3,-1
1297,3186.8,3392.6,193.2,195.97,3,3,-1
1298,3232.9,2471.5,183.58,171.84,3,3,-1
1299,3173.2,3129.0,193.46,177.52,3,3,-1
1300,3281.1,3335.5,189.88,204.58,3,3,-1
1301,3195.6,2393.0,181.0,178.41,3,3,-1
1302,2390.8,2467.4,168.12,171.67,2,2,-1
1303,3159.6,3199.5,190.89,181.85,3,3,-1
1304,3247.5,3260.8,205.97,196.21,3,3,-1
1305,3163.4,3291.6,189.08,185.95,3,3,-1
1306,2373.9,3127.9,177.68,181.1,3,3,-1
1307,3142.5,3279.2,183.63,192.39,3,3,-1
1308,2378.1,3245.4,178.71,181.34,3,3,-1
1309,3214.4,3478.3,185.5,190.21,3,3,-1
1310,3237.8,3174.3,192.83,193.64,3,3,-1
1311,3256.4,3200.0,185.09,180.39,3,3,-1
1312,2436.7,2478.5,174.82,176.78,2,2,-1
1313,2485.2,3236.1,171.95,185.15,2,3,-1
1314,3134.6,3195.4,179.83,184.6,3,3,-1
1315,2474.3,2479.4,178.24,182.73,2,2,-1
1316,2350.0,2271.4,152.87,175.01,2,2,-1
1317,2381.6,2377.7,180.2,177.77,2,2,-1
1318,3339.8,2380.9,176.63,177.64,3,2,-1
1319,3131.8,3186.1,179.53,181.11,3,3,-1
1320,3169.2,3111.6,182.78,186.4,3,3,-1
1321,2371.5,2287.8,174.14,169.37,2,2,-1
1322,2480.8,2440.1,171.52,178.88,2,2,-1
1323,2372.4,2568.4,176.74,170.13,2,2,-1
1324,3173.4,3150.0,181.53,182.47,3,3,-1
1325,2385.6,2293.1,168.29,169.64,2,2,-1
1326,3287.5,3134.0,193.92,181.18,3,3,-1
1327,3286.0,3140.9,181.23,182.69,3,3,-1
1328,3237.4,3132.3,187.31,179.58,3,3,-1
1329,3137.0,3129.8,179.43,179.1,3,3,-1
1330,3228.0,3115.8,180.58,179.9,3,3,-1
1331,3335.3,3201.3,182.89,188.33,3,3,-1
1332,3296.4,3285.5,197.96,196.97,3,3,-1
1333,3226.6,3374.3,188.11,195.51,3,3,-1
1334,2378.8,3278.1,176.49,181.43,2,3,-1
1335,3133.1,2369.5,181.64,177.9,3,3,-1
1336,2380.6,2414.3,174.35,168.02,2,2,-1
1337,3241.3,3270.5,189.13,200.09,3,3,-1
1338,2395.1,3196.4,175.28,185.61,2,3,-1
1339,2372.5,3110.0,170.95,179.31,2,3,-1
1340,3173.0,2333.8,188.68,176.24,3,3,-1
1341,3147.7,3130.0,188.69,190.49,3,3,-1
1342,2377.0,2375.8,179.34,176.62,2,3,-1
1343,3131.7,2388.3,188.7,175.08,3,3,-1
1344,3140.4,2394.9,173.88,174.46,3,3,-1
1345,3182.4,3240.2,175.92,193.34,3,3,-1
1346,2391.0,2379.5,169.95,176.07,2,2,-1
1347,3270.4,3267.6,180.45,197.84,3,3,-1
1348,3275.2,3176.0,193.31,190.3,3,3,-1
1349,2343.8,2363.1,173.15,176.17,3,3,-1
1350,2391.6,2381.3,178.76,176.86,3,3,-1
1351,3132.0,2286.0,183.14,178.19,3,3,-1
1352,2375.4,2377.0,170.5,172.86,2,2,-1
1353,2400.0,3144.7,180.25,188.92,2,3,-1
1354,3229.5,3300.0,180.5,196.46,3,3,-1
1355,3187.1,3136.0,189.68,183.73,3,3,-1
1356,3289.8,3122.0,196.85,182.41,3,3,-1
1357,2372.6,2342.8,170.83,170.45,2,2,-1
1358,3332.5,3119.0,190.48,182.18,3,3,-1
1359,2293.7,3190.4,176.88,182.5,2,3,-1
1360,3298.8,3192.3,183.88,179.17,3,3,-1
1361,3377.5,3225.8,180.75,181.39,3,3,-1
1362,3220.4,3181.4,176.57,180.57,3,3,-1
1363,2381.8,3183.3,177.58,180.93,2,3,-1
1364,2460.5,3147.0,179.96,184.91,2,3,-1
1365,2284.6,2363.6,160.76,171.81,2,3,-1
1366,3108.5,3222.7,169.78,183.74,3,3,-1
1367,3119.5,3131.7,175.9,173.23,3,3,-1
1368,2368.7,2371.4,169.28,172.22,2,2,-1
1369,3219.6,3103.0,187.54,178.38,3,3,-1
1370,2253.5,2465.3,171.6,173.48,2,3,-1
1371,3290.9,3124.8,183.26,182.06,3,3,-1
1372,3191.4,3137.0,183.78,186.08,3,3,-1
1373,2338.1,2363.0,174.96,170.5,2,2,-1
1374,2377.4,3111.1,171.38,180.92,2,3,-1
1375,3164.6,3236.3,183.38,178.45,3,3,-1
1376,3246.2,3234.6,179.22,182.76,3,3,-1
1377,2400.0,2384.5,167.97,167.83,2,2,-1
1378,2344.6,2388.4,171.3,173.92,2,2,-1
1379,3180.1,2374.4,177.12,169.6,3,2,-1
1380,3173.0,2376.4,176.71,175.16,3,2,-1
1381,3117.5,3121.1,180.84,179.54,3,3,-1
1382,3180.8,3133.9,171.03,173.66,3,3,-1
1383,2387.7,2369.3,174.54,176.62,2,2,-1
1384,3183.6,3332.2,178.64,179.18,3,3,-1
1385,2284.4,3117.8,175.97,182.16,3,3,-1
1386,3400.0,3238.3,197.12,190.85,3,3,-1
1387,2500.0,2334.2,174.43,167.78,2,2,-1
1388,3245.0,3200.0,193.66,182.18,3,3,-1
1389,2364.5,2382.7,162.65,170.01,2,2,-1
1390,2468.1,2387.4,180.41,175.76,2,2,-1
1391,2371.8,2370.0,176.89,176.53,2,2,-1
1392,2401.6,2467.2,176.8,176.0,2,2,-1
1393,2472.1,2372.1,174.19,170.36,2,2,-1
1394,2598.5,3137.1,172.89,178.53,2,3,-1
1395,2369.2,2231.4,162.72,162.88,2,2,-1
1396,3197.1,3119.8,181.24,180.85,3,3,-1
1397,2291.9,2331.2,171.26,172.04,2,2,-1
1398,2468.7,2472.0,179.63,183.01,2,2,-1
1399,2348.3,2281.9,168.89,174.98,2,2,-1
1400,2377.9,2377.7,166.34,168.47,2,2,-1
1401,2267.4,3398.6,170.89,171.77,2,3,-1
1402,2360.3,3254.4,176.2,185.01,3,3,-1
1403,3130.1,3123.0,176.96,179.89,3,3,-1
1404,3224.6,3225.7,176.03,177.69,3,3,-1
1405,2314.2,2265.1,164.11,159.24,2,2,-1
1406,3141.2,2464.4,182.92,179.4,3,2,-1
1407,3283.5,2319.5,185.5,175.92,3,2,-1
1408,3244.2,3134.1,179.67,180.23,3,3,-1
1409,2383.3,2480.9,169.56,170.56,2,2,-1
1410,2388.0,2322.6,174.53,172.6,2,2,-1
1411,2344.0,2465.0,175.79,177.56,2,2,-1
1412,2327.3,3274.7,172.28,172.46,2,3,-1
1413,2600.0,2379.9,177.64,174.14,2,2,-1
1414,3188.8,2371.1,182.17,175.52,3,2,-1
1415,2367.3,2367.9,171.92,176.63,2,2,-1
1416,2388.2,2482.5,179.19,177.46,2,2,-1
1417,2581.0,2382.5,158.61,169.98,2,2,-1
1418,3164.5,3250.0,166.81,171.75,3,3,-1
1419,2361.7,2359.3,177.98,171.55,2,2,-1
1420,2268.6,2256.1,161.32,167.73,2,2,-1
1421,2360.9,2303.1,170.82,173.63,2,2,-1
1422,2376.1,2376.7,177.92,173.46,2,2,-1
1423,2326.0,3290.9,164.24,180.66,2,3,-1
1424,2259.0,2306.2,161.79,162.93,2,2,-1
1425,2306.5,2305.4,173.02,162.6,2,2,-1
1426,2379.6,2324.1,169.82,155.77,2,2,-1
1427,2376.2,2380.1,161.3,177.98,2,2,-1
1428,2387.4,2422.0,175.0,173.37,2,2,-1
1429,2376.4,2348.1,177.83,171.64,2,2,-1
1430,2324.2,2267.2,170.19,173.61,2,2,-1
1431,2373.1,2378.6,175.95,176.67,2,2,-1
1432,2369.7,2338.3,178.02,172.05,2,2,-1
1433,2468.2,2471.4,176.89,181.66,2,2,-1
1434,2312.4,2254.1,168.18,166.05,2,2,-1
1435,2470.6,2482.2,180.1,178.95,2,2,-1
1436,2275.6,2320.4,169.99,168.75,2,2,-1
1437,2448.9,2347.6,171.37,170.06,2,2,-1
1438,2315.0,2268.9,166.72,167.14,2,2,-1
1439,2416.0,2448.6,175.45,175.58,2,2,-1
1440,2400.0,2334.6,173.39,176.19,2,2,-1
1441,2257.3,3128.5,168.89,177.86,2,3,-1
1442,2377.1,2563.6,173.05,179.3,2,2,-1
1443,2421.4,2386.1,177.61,177.6,2,2,-1
1444,2374.1,2289.9,175.82,176.01,2,2,-1
1445,3238.4,2376.3,178.93,174.25,3,2,-1
1446,2309.4,2358.5,175.02,174.89,2,2,-1
1447,2329.3,3292.9,173.97,176.39,2,3,-1
1448,2364.5,2335.9,175.06,175.71,2,2,-1
1449,2384.6,2490.4,178.0,173.94,2,2,-1
1450,2366.5,2561.6,163.73,180.86,3,2,-1
1451,2342.3,2340.0,167.92,171.92,2,2,-1
1452,2395.6,2271.8,173.17,172.25,2,2,-1
1453,2352.9,2450.9,177.93,173.87,2,2,-1
1454,3186.4,3133.0,176.71,181.57,3,3,-1
1455,2373.5,2489.5,176.55,178.27,2,3,-1
1456,2380.3,2359.2,173.99,171.43,2,2,-1
1457,2293.7,2330.2,176.29,169.64,2,2,-1
1458,2373.0,2369.0,177.21,177.98,2,2,-1
1459,2271.8,2370.3,171.54,177.46,2,2,-1
1460,2387.0,2333.0,178.71,175.66,2,2,-1
1461,2281.1,2375.5,171.75,178.43,2,2,-1
1462,3119.9,3280.6,176.02,186.2,3,3,-1
1463,3177.6,3242.3,174.17,168.23,3,3,-1
1464,3189.8,3189.8,174.74,183.67,3,3,-1
1465,2377.1,2560.3,173.02,176.55,2,2,-1
1466,2345.9,2396.5,177.52,179.61,2,2,-1
1467,3189.3,3186.8,175.07,188.18,3,3,-1
1468,2276.9,2270.5,171.1,174.96,2,2,-1
1469,3137.2,2317.3,177.81,174.92,3,2,-1
1470,3148.8,3188.9,176.5,187.5,3,3,-1
1471,2369.4,2481.4,177.85,173.82,2,2,-1
1472,2300.0,2385.0,173.72,170.09,2,2,-1
1473,2266.5,2350.0,171.49,171.94,2,2,-1
1474,3249.2,2382.8,183.5,170.15,3,2,-1
1475,2328.8,2296.7,175.31,166.38,2,2,-1
1476,2366.7,2373.4,171.74,176.66,2,2,-1
1477,2323.9,2328.4,174.85,174.73,2,2,-1
1478,3237.4,3125.0,179.56,173.71,3,3,-1
1479,2375.7,2482.5,175.29,178.18,2,2,-1
1480,2275.6,2350.0,173.4,175.4,2,2,-1
1481,3225.7,3191.5,184.29,190.76,3,3,-1
1482,3139.9,2391.4,187.06,172.66,3,2,-1
1483,2338.4,2238.6,169.28,162.95,2,2,-1
1484,2571.9,3240.1,178.57,186.38,2,3,-1
1485,2379.8,2379.8,169.27,173.52,2,2,-1
1486,2389.6,3226.4,177.36,190.61,2,3,-1
1487,2398.4,2383.1,172.96,173.72,2,2,-1
1488,2291.3,2376.7,179.57,174.41,2,2,-1
1489,3140.8,3234.4,180.53,190.24,3,3,-1
1490,3187.4,2479.3,177.42,180.21,3,2,-1
1491,2482.4,3185.5,175.66,167.56,2,3,-1
1492,2330.8,2294.7,171.7,175.41,2,2,-1
1493,2382.5,2370.9,174.82,173.84,2,2,-1
1494,2387.3,2380.2,169.78,162.86,2,2,-1
1495,2337.7,2350.0,177.07,177.49,2,2,-1
1496,3222.0,2481.0,183.8,180.65,3,2,-1
1497,2337.0,2374.3,169.76,170.89,2,2,-1
1498,2282.4,2394.1,175.75,178.34,2,2,-1
1499,2331.4,2391.2,174.14,176.84,2,2,-1
1500,3184.6,3332.3,185.48,184.49,3,3,-1
1501,2272.7,2300.0,173.69,172.94,2,2,-1
1502,2284.9,2248.2,175.87,173.6,2,2,-1
1503,2332.2,2326.9,174.11,176.78,2,2,-1
1504,2324.2,2386.7,173.22,176.99,2,2,-1
1505,2492.5,2330.7,177.24,176.18,2,2,-1
1506,3150.0,3149.4,179.73,182.69,3,3,-1
1507,2350.0,2339.8,169.49,177.4,2,2,-1
1508,3118.4,3170.9,180.51,176.63,3,3,-1
1509,2331.7,2379.9,176.36,174.05,2,2,-1
1510,2385.2,2384.9,175.57,176.17,2,2,-1
1511,2280.9,2381.4,167.05,174.27,2,2,-1
1512,2390.0,2382.4,169.69,176.5,2,2,-1
1513,3120.3,3129.0,180.13,178.24,3,3,-1
1514,2323.8,2274.5,175.11,175.24,2,2,-1
1515,3199.7,3200.0,192.54,186.21,3,3,-1
1516,2255.2,2312.3,169.88,169.48,2,2,-1
1517,2308.9,2379.2,172.62,174.72,2,2,-1
1518,3135.5,2340.0,184.79,174.9,3,2,-1
1519,3142.0,3148.3,175.32,178.46,3,3,-1
1520,2332.4,2287.0,176.59,176.06,2,2,-1
1521,2491.1,2388.5,180.71,179.44,2,2,-1
1522,2315.8,2400.0,165.12,175.66,2,2,-1
1523,2293.3,2300.0,172.27,169.09,2,2,-1
1524,2348.6,2329.6,172.67,175.1,2,2,-1
1525,2331.3,2333.4,176.48,170.49,2,2,-1
1526,2359.3,2336.0,169.49,168.3,2,2,-1
1527,2321.5,2384.1,175.78,176.41,2,2,-1
1528,2378.1,2398.9,178.08,178.23,2,2,-1
1529,2482.8,2282.8,179.2,171.15,2,2,-1
1530,2480.6,2281.9,165.34,168.4,2,2,-1
1531,3182.1,3077.3,166.46,169.03,3,3,-1
1532,2322.8,2379.0,172.07,179.46,2,2,-1
1533,2322.1,2388.2,168.99,174.05,2,2,-1
1534,2573.1,2373.1,177.77,179.55,2,2,-1
1535,2333.3,2332.8,172.5,163.01,2,2,-1
1536,2489.5,2334.2,160.38,161.29,2,2,-1
1537,2297.3,2343.3,174.76,176.0,2,2,-1
1538,2331.6,2383.5,167.96,179.19,2,2,-1
1539,3131.2,3191.7,176.03,180.27,3,3,-1
1540,2382.1,2325.6,174.03,168.31,2,2,-1
1541,2328.3,2393.4,169.46,178.96,2,2,-1
1542,2570.5,2345.9,178.65,173.02,2,3,-1
1543,2387.6,2282.4,169.89,167.81,2,2,-1
1544,2377.1,2377.1,172.2,176.2,2,2,-1
1545,2328.4,2368.7,171.83,171.95,2,2,-1
1546,2290.6,2575.4,172.87,165.81,2,2,-1
1547,2578.4,2379.9,171.65,172.36,2,2,-1
1548,2331.6,2395.2,162.93,166.92,2,2,-1
1549,2367.1,2367.7,173.81,175.29,2,2,-1
1550,2478.8,2578.8,176.31,175.96,2,2,-1
1551,2385.3,2348.1,176.21,156.87,2,2,-1
1552,2381.8,2581.8,170.54,178.42,2,2,-1
1553,2391.7,2397.5,168.09,179.39,3,3,-1
1554,3131.0,2373.0,178.47,172.32,3,2,-1
1555,2213.3,2158.8,169.65,163.24,2,2,-1
1556,3133.0,3141.7,179.38,185.31,3,3,-1
1557,2375.0,2395.6,172.29,167.08,2,2,-1
1558,2427.1,2396.4,172.96,177.33,2,2,-1
1559,2273.3,2373.9,171.22,178.04,2,2,-1
1560,2298.6,3175.9,173.55,185.58,2,3,-1
1561,3150.0,3139.2,178.76,181.13,3,3,-1
1562,2281.3,3384.4,160.48,169.64,2,3,-1
1563,3122.4,3237.5,176.73,175.57,3,3,-1
1564,2318.1,2265.5,173.08,173.19,2,2,-1
1565,2340.5,2393.4,172.85,164.94,2,2,-1
1566,3183.8,3150.0,174.08,183.88,3,3,-1
1567,3229.5,3142.2,177.66,178.03,3,3,-1
1568,2383.3,2343.1,175.34,174.94,2,2,-1
1569,2324.1,2368.1,173.03,166.26,2,2,-1
1570,2563.7,2369.4,169.26,175.94,2,2,-1
1571,3144.0,3139.0,180.48,180.33,3,3,-1
1572,2484.9,2283.4,174.09,170.71,2,2,-1
1573,2274.1,2272.6,164.64,159.43,2,2,-1
1574,3366.5,2382.2,167.91,177.39,3,2,-1
1575,3133.0,3138.8,177.07,174.14,3,3,-1
1576,2575.8,2246.4,163.32,151.3,2,2,-1
1577,2376.1,2330.6,171.98,175.31,2,2,-1
1578,2382.8,2338.4,167.0,168.21,2,2,-1
1579,2326.1,2326.1,175.87,170.0,2,2,-1
1580,2568.1,2568.1,150.39,165.1,2,2,-1
1581,2285.5,2328.0,171.5,166.96,2,2,-1
1582,2384.8,2430.2,172.67,167.17,2,2,-1
1583,2379.0,2325.9,163.17,167.81,2,2,-1
1584,2330.2,2581.8,161.49,169.17,2,2,-1
1585,2286.5,2277.1,166.5,156.59,2,2,-1
1586,2286.9,2342.2,164.03,155.94,2,2,-1
1587,2334.2,3143.9,175.78,185.33,2,3,-1
1588,3283.8,2294.9,177.06,164.53,3,2,-1
1589,2428.3,3279.5,164.09,187.1,2,3,-1
1590,2289.3,2585.1,139.8,162.14,2,2,-1
1591,2289.7,2276.8,168.67,157.34,2,2,-1
1592,2365.6,2313.2,170.03,165.77,2,2,-1
1593,3132.1,3135.7,175.62,166.69,3,3,-1
1594,2284.4,2240.4,138.63,141.25,2,2,-1
1595,2578.6,2376.1,153.22,157.94,2,2,-1
1596,2332.2,2300.0,145.66,158.81,2,2,-1
1597,2288.0,3135.2,153.45,174.32,2,3,-1
1598,3148.0,3150.0,171.76,163.68,3,3,-1
1599,2283.1,2579.8,155.85,162.55,2,2,-1
1600,2331.6,2281.6,160.82,149.07,3,3,-1
1601,2247.4,2291.6,145.47,146.89,2,2,-1
1602,2385.9,2331.3,162.67,153.55,2,2,-1
1603,2326.1,2375.7,161.21,162.33,2,2,-1
1604,2286.0,2288.3,142.42,158.75,2,2,-1
1605,2383.9,2583.1,166.49,165.5,2,2,-1
1606,2296.3,2326.8,159.86,173.13,2,2,-1
1607,2350.0,2318.3,165.09,146.17,2,2,-1
1608,3134.6,3234.6,167.04,176.99,3,3,-1
1609,2580.7,2289.6,153.59,152.96,2,2,-1
1610,2278.3,2299.5,165.84,154.85,2,2,-1
1611,2379.4,2379.4,152.31,163.38,2,2,-1
1612,2576.6,2396.8,168.51,170.94,2,2,-1
1613,3283.8,2390.8,170.28,168.02,3,2,-1
1614,2331.2,2378.9,151.89,154.83,2,2,-1
1615,2341.6,2289.1,159.87,162.23,2,2,-1
1616,2272.2,2568.5,140.04,167.02,2,2,-1
1617,2580.4,2480.2,176.87,163.4,2,2,-1
1618,2380.7,2383.8,164.63,159.82,2,2,-1
1619,2280.5,2388.7,148.67,151.05,2,2,-1
1620,2390.7,2581.7,156.03,165.82,2,2,-1
1621,3133.9,2565.2,162.03,160.83,3,3,-1
1622,2277.5,2326.7,150.73,157.02,2,2,-1
1623,2583.9,2384.7,173.57,148.83,2,2,-1
1624,2570.0,2570.0,143.43,157.32,2,2,-1
1625,2298.4,2335.5,158.43,159.83,2,2,-1
1626,3385.1,2385.1,176.26,160.4,3,2,-1
1627,2333.9,2583.9,158.12,151.39,2,2,-1
1628,2382.5,2578.2,161.14,169.61,2,2,-1
1629,2330.0,2580.0,167.82,172.98,2,2,-1
1630,2274.4,2337.8,166.35,169.49,2,2,-1
1631,2569.8,2387.9,161.86,161.7,2,2,-1
1632,2373.9,2282.7,173.4,159.53,2,2,-1
1633,2330.8,2580.8,169.72,162.53,3,3,-1
1634,2350.0,3132.8,159.42,160.97,2,3,-1
1635,2387.8,2384.6,164.28,159.61,2,2,-1
1636,2340.7,2321.6,157.84,164.34,2,2,-1
1637,2348.1,3299.0,163.16,170.21,2,3,-1
1638,3222.0,3288.4,175.86,172.33,3,3,-1
1639,2369.7,2296.1,162.01,159.82,2,2,-1
1640,2386.5,2472.6,173.3,168.37,2,2,-1
1641,2333.5,2273.3,169.4,160.19,2,2,-1
1642,3134.3,2472.4,172.45,173.89,3,3,-1
1643,3195.1,3128.3,179.99,169.41,3,3,-1
1644,2577.3,2277.3,138.19,157.84,2,2,-1
1645,2340.0,2580.8,149.0,167.91,2,2,-1
1646,2484.7,2573.0,174.26,151.54,3,2,-1
1647,2284.6,2584.6,160.17,153.04,2,2,-1
1648,3226.9,2376.9,149.81,154.71,3,2,-1
1649,2588.8,2588.8,160.41,151.99,2,2,-1
1650,2289.2,2586.9,154.23,136.64,2,2,-1
1651,2379.8,2579.8,166.68,159.49,2,2,-1
1652,2300.0,2326.7,151.64,143.2,2,2,-1
1653,3281.3,2370.6,171.23,164.81,3,2,-1
1654,2571.5,2224.1,143.72,147.15,2,2,-1
1655,2295.4,2390.1,148.35,154.35,2,2,-1
1656,2392.5,2376.2,159.31,158.68,2,2,-1
1657,2293.6,2489.3,165.38,157.82,2,2,-1
1658,3281.3,2335.9,158.19,160.87,3,2,-1
1659,2329.6,2283.4,167.19,154.16,2,2,-1
1660,2289.2,2385.9,153.28,166.69,2,2,-1
1661,2487.4,2444.9,162.02,150.27,2,2,-1
1662,2297.7,2348.2,152.61,170.07,2,2,-1
1663,2486.7,2386.7,147.63,172.48,2,2,-1
1664,2325.9,2571.3,171.25,166.22,2,2,-1
1665,2376.3,2332.1,164.21,150.16,2,2,-1
1666,2377.2,2326.8,157.32,160.95,2,2,-1
1667,2380.1,2390.4,162.46,162.64,2,2,-1
1668,2382.9,2393.2,161.8,163.41,2,2,-1
1669,2385.0,2297.0,157.27,161.73,2,2,-1
1670,2382.4,2291.4,158.64,163.49,2,2,-1
1671,2582.9,2492.8,147.3,163.18,2,2,-1
1672,2384.1,2584.1,152.55,163.33,2,2,-1
1673,2391.4,2441.4,151.98,156.99,2,2,-1
1674,2585.2,2393.0,162.2,167.8,2,2,-1
1675,2377.4,2573.2,158.45,164.84,2,2,-1
1676,2389.1,2289.4,160.45,173.26,2,2,-1
1677,2587.2,2387.2,160.58,171.26,2,2,-1
1678,2483.1,2341.9,162.1,154.78,2,2,-1
1679,2342.2,2285.0,147.75,146.31,2,2,-1
1680,2475.9,2375.9,170.99,168.42,2,2,-1
1681,2286.7,2483.4,155.64,162.21,2,2,-1
1682,2294.9,2387.6,154.48,166.39,2,2,-1
1683,2581.4,2389.8,173.56,179.96,2,2,-1
1684,2389.0,2582.9,159.0,160.33,2,2,-1
1685,2346.5,2382.7,163.86,162.37,2,2,-1
1686,2378.0,2375.4,151.22,163.08,2,2,-1
1687,2385.9,2287.0,154.54,166.36,2,2,-1
1688,2577.8,2484.5,167.84,158.85,2,2,-1
1689,2578.8,2380.5,169.66,171.79,2,2,-1
1690,2388.6,2397.4,160.39,166.79,2,2,-1
1691,2486.5,2386.5,140.23,167.87,2,2,-1
1692,2572.8,2372.8,172.4,174.01,2,2,-1
1693,2391.1,2591.1,175.93,156.76,2,2,-1
1694,3150.0,2386.9,174.33,174.03,3,2,-1
1695,2389.8,2292.2,167.48,142.74,2,2,-1
1696,2386.2,2486.2,150.79,159.76,2,2,-1
1697,2378.5,2292.3,171.56,147.08,2,2,-1
1698,3142.3,2572.6,159.86,158.38,3,3,-1
1699,2290.1,2292.4,169.13,163.28,2,2,-1
1700,2384.3,2390.4,174.21,161.94,2,2,-1
1701,3293.6,2384.1,167.45,155.27,3,2,-1
1702,3130.1,3139.1,142.55,157.92,3,3,-1
1703,3248.3,3437.5,168.84,176.29,3,3,-1
1704,2582.5,2392.8,156.18,159.59,2,2,-1
1705,2576.9,2328.6,161.85,164.75,2,2,-1
1706,2480.0,2382.0,160.39,164.28,2,2,-1
1707,2379.8,2382.7,173.57,168.45,2,2,-1
1708,2472.6,2374.4,165.28,166.72,2,2,-1
1709,2581.4,2581.6,159.5,162.04,2,2,-1
1710,2382.5,2334.0,162.59,146.71,2,2,-1
1711,2344.3,2583.3,165.81,168.75,2,2,-1
1712,2473.5,2343.4,168.24,157.13,2,2,-1
1713,3244.2,2285.7,168.87,155.32,3,2,-1
1714,2377.1,2577.1,163.66,160.82,2,2,-1
1715,2386.1,2585.1,163.13,167.83,2,2,-1
1716,2289.6,3238.8,157.21,172.74,2,3,-1
1717,2382.3,2384.4,157.82,159.67,2,2,-1
1718,2382.1,3143.0,165.04,179.08,2,3,-1
1719,2581.7,2350.0,176.71,156.74,2,2,-1
1720,2291.7,3144.0,150.15,179.5,2,3,-1
1721,2327.0,2377.0,150.75,178.46,2,2,-1
1722,2394.3,2586.0,170.28,169.44,2,2,-1
1723,2376.5,2390.9,155.22,167.19,2,2,-1
1724,2284.6,3172.1,160.87,161.55,2,3,-1
1725,2573.5,2288.6,172.67,157.24,2,2,-1
1726,2579.0,2340.2,168.47,155.09,2,2,-1
1727,3225.9,3130.5,171.99,154.55,3,3,-1
1728,2396.2,2586.8,161.91,160.45,2,2,-1
1729,2293.5,2389.5,159.65,173.35,2,3,-1
1730,3130.2,2380.2,162.09,159.98,3,2,-1
1731,2381.2,3380.4,157.02,157.22,2,3,-1
1732,2331.7,2381.7,163.06,163.07,2,2,-1
1733,3239.4,2382.8,151.64,175.87,3,3,-1
1734,2300.0,3290.6,153.74,158.54,2,3,-1
1735,2384.0,3134.8,164.04,172.34,3,3,-1
1736,2387.8,2386.2,165.59,165.33,2,2,-1
1737,3200.0,2473.0,171.15,160.51,3,2,-1
1738,2331.2,2393.3,167.18,156.62,2,2,-1
1739,3296.7,3183.9,174.19,164.46,3,3,-1
1740,2375.8,3292.5,167.33,172.04,2,3,-1
1741,2380.2,2327.2,173.36,158.44,3,2,-1
1742,3135.4,3188.5,161.83,171.97,3,3,-1
1743,2374.1,2569.6,170.21,163.01,2,2,-1
1744,3150.0,2393.5,176.53,175.48,3,2,-1
1745,2582.9,2582.9,167.14,176.05,2,2,-1
1746,2393.5,2580.3,168.59,163.93,2,2,-1
1747,2385.2,2585.2,166.97,174.57,2,2,-1
1748,2389.2,2398.3,151.7,175.81,2,2,-1
1749,3124.9,2322.5,173.09,162.64,3,2,-1
1750,2235.9,2298.7,149.64,145.01,2,2,-1
1751,2476.9,2283.4,164.32,153.03,2,2,-1
1752,2287.3,2250.0,165.4,148.8,2,2,-1
1753,3135.4,2374.8,179.51,180.06,3,3,-1
1754,2285.7,2331.8,156.87,160.88,2,2,-1
1755,3293.7,3120.6,176.47,169.61,3,3,-1
1756,2492.3,2379.4,161.79,158.36,2,2,-1
1757,2336.6,2397.9,155.85,166.69,2,2,-1
1758,3572.6,3330.4,190.37,177.52,3,3,-1
