gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
2491,2572.9,3314.7,468.93,478.81,3,3,50,50,10,10,-1
2492,2482.7,2497.7,466.68,470.35,2,2,50,50,10,10,-1
2493,3624.5,3579.4,513.3,514.53,3,3,50,50,4,4,-1
2494,2491.8,2490.0,461.72,463.97,3,3,50,50,10,10,-1
2495,3436.7,3334.9,483.78,475.56,3,3,50,50,5,10,-1
2496,3437.3,2482.9,487.84,464.53,3,2,50,50,6,10,-1
2497,3417.6,3441.0,471.94,476.42,3,3,50,50,3,3,-1
2498,3414.5,2486.2,465.96,466.73,3,3,50,50,1,10,-1
2499,3118.7,3320.9,459.81,506.68,3,3,50,50,10,10,-1
2500,3425.9,3246.7,511.79,459.19,3,3,50,50,7,6,-1
2501,3559.0,2473.2,472.17,451.45,3,2,50,50,2,10,-1
2502,2378.6,3526.2,452.92,499.69,3,3,50,50,10,4,-1
2503,3237.9,2486.2,462.86,462.37,3,2,50,50,10,10,-1
2504,3240.0,2487.1,467.4,468.33,3,2,50,50,10,10,-1
2505,3803.2,3395.4,492.44,503.18,3,3,50,50,2,6,-1
2506,3459.4,3328.0,475.06,471.63,3,3,50,50,4,10,-1
2507,3295.0,3620.1,482.94,516.91,3,3,50,50,10,5,-1
2508,3342.9,3347.8,462.49,470.8,3,3,50,50,5,5,-1
2509,3381.0,2480.7,491.21,461.2,3,3,50,50,7,10,-1
2510,2595.9,3312.1,458.94,455.19,2,3,50,50,10,10,-1
2511,2588.2,2465.3,461.75,460.93,2,2,50,50,10,10,-1
2512,3324.9,3353.1,483.88,478.74,3,3,50,50,10,7,-1
2513,3347.1,2391.9,459.13,458.44,3,2,50,50,4,10,-1
2514,3341.6,3279.0,465.65,471.35,3,3,50,50,5,10,-1
2515,3342.9,3396.3,475.18,466.29,3,3,50,50,6,6,-1
2516,2482.9,3346.8,464.38,490.66,3,3,50,50,10,10,-1
2517,2483.2,2435.7,460.58,454.79,2,2,50,50,10,10,-1
2518,3548.2,3438.3,480.7,471.9,3,3,50,50,2,2,-1
2519,3837.4,2488.5,487.24,455.85,3,3,50,50,2,10,-1
2520,3376.9,3236.7,484.73,476.72,3,3,50,50,8,10,-1
2521,3272.9,3228.8,481.68,462.01,3,3,50,50,10,10,-1
2522,2381.5,2496.1,451.01,461.88,2,2,50,50,10,10,-1
2523,3490.1,3231.1,503.4,465.47,3,3,50,50,4,10,-1
2524,2576.2,2467.0,461.41,457.65,2,2,50,50,10,10,-1
2525,3348.0,2487.3,481.94,458.94,3,2,50,50,10,10,-1
2526,3231.8,2473.8,468.28,455.45,3,2,50,50,10,10,-1
2527,2486.3,3433.5,456.84,516.76,2,3,50,50,10,7,-1
2528,3295.2,3446.1,466.59,490.87,3,3,50,50,7,5,-1
2529,2467.1,2474.0,453.33,430.62,2,2,50,50,10,10,-1
2530,3358.5,2487.1,491.49,454.12,3,3,50,50,10,10,-1
2531,3333.0,3260.6,493.32,477.28,3,3,50,50,10,10,-1
2532,2462.5,3281.8,458.08,465.48,3,3,50,50,10,9,-1
2533,2468.0,3298.6,448.25,470.92,2,3,50,50,10,7,-1
2534,3248.8,3623.4,469.03,463.74,3,3,50,50,10,1,-1
2535,3304.3,3250.7,466.58,471.52,3,3,50,50,10,10,-1
2536,2463.8,2563.7,450.96,455.15,3,2,50,50,10,10,-1
2537,3387.9,3389.8,503.2,480.85,3,3,50,50,8,5,-1
2538,3458.2,3285.0,469.18,464.78,3,3,50,50,3,9,-1
2539,2395.7,3308.8,457.13,458.07,3,3,50,50,10,6,-1
2540,3686.5,2478.0,480.96,460.47,3,3,50,50,1,10,-1
2541,2344.0,3438.2,421.92,478.02,3,3,50,50,10,3,-1
2542,3423.6,2463.1,480.55,453.58,3,3,50,50,5,10,-1
2543,3413.7,2465.2,474.08,455.22,3,2,50,50,4,10,-1
2544,3146.5,3189.4,455.38,461.26,3,3,50,50,10,10,-1
2545,2500.0,2463.3,461.15,453.02,2,2,50,50,10,10,-1
2546,3353.9,2500.0,461.35,445.34,3,2,50,50,4,10,-1
2547,3398.0,3172.4,495.45,463.28,3,3,50,50,5,10,-1
2548,3208.7,3308.7,463.74,462.64,3,3,50,50,10,7,-1
2549,3140.7,3255.3,460.96,462.39,3,3,50,50,10,9,-1
2550,3529.1,3630.2,475.61,482.54,3,3,50,50,3,1,-1
2551,3243.4,2492.0,466.07,456.43,3,2,50,50,10,10,-1
2552,2477.2,2473.4,441.71,454.85,3,2,50,50,10,10,-1
2553,3443.0,2443.9,473.56,443.39,3,3,50,50,4,10,-1
2554,2382.2,2379.9,454.27,455.85,2,2,50,50,10,10,-1
2555,3563.8,3282.2,441.44,429.93,3,3,50,50,1,5,-1
2556,2467.3,3520.0,456.63,454.03,2,3,50,50,10,1,-1
2557,2385.7,2494.6,458.45,466.3,2,2,50,50,10,10,-1
2558,3465.9,3330.3,473.66,468.69,3,3,50,50,2,9,-1
2559,2417.5,2468.6,453.64,461.12,2,2,50,50,10,10,-1
2560,3367.6,2405.2,475.32,440.77,3,3,50,50,5,10,-1
2561,2442.5,2559.0,463.58,459.51,2,2,50,50,10,10,-1
2562,3281.6,3424.9,506.63,503.19,3,3,50,50,10,7,-1
2563,2428.2,2480.4,452.93,460.64,3,3,50,50,10,10,-1
2564,3235.5,2435.1,473.99,451.85,3,2,50,50,10,10,-1
2565,3468.9,3468.4,503.92,465.92,3,3,50,50,8,1,-1
2566,3455.9,3337.5,494.31,468.09,3,3,50,50,4,7,-1
2567,2490.7,2497.0,455.07,463.78,3,2,50,50,10,10,-1
2568,3245.4,3363.3,467.17,465.86,3,3,50,50,10,4,-1
2569,2485.3,3140.8,453.11,465.75,2,3,50,50,10,10,-1
2570,3370.1,3355.5,467.81,468.61,3,3,50,50,5,5,-1
2571,3238.9,2498.1,449.59,446.46,3,3,50,50,10,10,-1
2572,2490.2,2488.0,452.64,450.06,3,3,50,50,10,10,-1
2573,2398.0,3463.5,444.21,472.0,2,3,50,50,10,3,-1
2574,3341.6,3606.3,475.84,467.56,3,3,50,50,6,1,-1
2575,2432.9,2463.2,451.53,452.91,2,2,50,50,10,10,-1
2576,3360.3,3441.4,472.84,472.65,3,3,50,50,3,2,-1
2577,2447.0,2496.4,457.9,461.91,2,2,50,50,10,10,-1
2578,2472.2,2479.1,460.27,454.0,2,2,50,50,10,10,-1
2579,3803.5,3650.0,501.17,488.65,3,3,50,50,3,3,-1
2580,3211.0,3512.2,460.45,489.24,3,3,50,50,10,3,-1
2581,2492.0,2408.4,463.25,448.88,2,2,50,50,10,10,-1
2582,3250.0,2439.6,460.28,460.39,3,2,50,50,7,10,-1
2583,2492.9,2595.3,446.51,448.25,3,3,50,50,10,10,-1
2584,3318.6,2345.2,462.76,448.95,3,3,50,50,8,10,-1
2585,3407.0,3327.4,454.32,470.52,3,3,50,50,3,10,-1
2586,3443.8,3373.8,509.07,516.54,3,3,50,50,6,7,-1
2587,2490.1,2488.7,462.14,438.71,2,2,50,50,10,10,-1
2588,4319.8,3691.2,503.18,470.64,3,3,50,50,2,2,-1
2589,3291.0,2485.8,453.31,459.56,3,3,50,50,8,10,-1
2590,2580.0,3301.2,458.72,469.69,2,3,50,50,10,8,-1
2591,3733.1,3927.4,498.52,526.13,3,3,50,50,4,5,-1
2592,2600.0,2491.7,456.97,455.3,2,2,50,50,10,10,-1
2593,3233.4,3113.1,460.9,457.55,3,3,50,50,10,10,-1
2594,3930.1,2493.0,510.97,458.14,3,2,50,50,4,10,-1
2595,3467.4,3246.7,479.49,466.17,3,3,50,50,3,9,-1
2596,3335.2,2479.3,479.56,451.75,3,2,50,50,8,10,-1
2597,2434.0,3421.6,452.94,456.53,3,3,50,50,10,3,-1
2598,2482.8,3239.0,447.8,469.75,3,3,50,50,10,10,-1
2599,3397.8,2460.8,478.45,419.2,3,3,50,50,2,10,-1
2600,3527.8,3343.8,478.6,507.63,3,3,50,50,2,10,-1
2601,3170.0,2384.2,462.55,452.01,3,3,50,50,10,10,-1
2602,3334.5,3407.0,479.33,482.61,3,3,50,50,10,3,-1
2603,3575.0,4050.0,492.19,504.3,3,3,50,50,3,4,-1
2604,3378.4,2498.5,495.74,456.83,3,2,50,50,7,10,-1
2605,2477.8,3825.5,442.25,472.76,3,3,50,50,10,2,-1
2606,3286.6,3406.7,482.75,490.69,3,3,50,50,10,5,-1
2607,2398.4,2469.7,451.65,451.79,3,2,50,50,10,10,-1
2608,2493.6,4091.7,450.86,462.13,2,3,50,50,10,1,-1
2609,3705.5,3585.9,486.54,469.96,3,3,50,50,3,1,-1
2610,3222.4,2482.5,464.18,455.5,3,2,50,50,10,10,-1
2611,3905.9,3535.9,493.59,464.82,3,3,50,50,3,1,-1
2612,3634.1,4092.6,467.85,466.65,3,3,50,50,2,1,-1
2613,3812.5,3896.5,546.33,503.15,3,3,50,50,8,4,-1
2614,2488.8,3318.2,452.29,469.41,3,3,50,50,10,10,-1
2615,3379.7,3550.2,478.19,494.22,3,3,50,50,3,4,-1
2616,4029.2,4017.6,469.53,482.1,3,3,50,50,1,2,-1
2617,3720.4,3780.4,495.86,541.68,3,3,50,50,4,7,-1
2618,3906.7,4057.6,500.8,476.7,3,3,50,50,3,2,-1
2619,3964.5,4230.0,532.21,541.46,3,3,50,50,5,5,-1
2620,3439.1,3653.6,483.06,493.43,3,3,50,50,4,2,-1
2621,3728.8,4292.6,519.03,522.64,3,3,50,50,5,5,-1
2622,3756.1,3747.0,559.71,530.59,3,3,50,50,8,5,-1
2623,3837.4,3641.4,523.04,501.35,3,3,50,50,5,4,-1
2624,2491.8,3304.9,468.22,477.14,2,3,50,50,10,10,-1
2625,3653.8,3956.3,525.07,528.36,3,3,50,50,5,5,-1
2626,3339.1,2494.1,461.09,463.46,3,3,50,50,3,10,-1
2627,2409.4,2492.1,455.48,458.56,2,3,50,50,10,10,-1
2628,3766.2,3763.7,498.42,488.72,3,3,50,50,2,2,-1
2629,4500.7,3760.6,545.32,503.11,4,4,50,50,5,3,-1
2630,4282.0,3758.2,535.38,536.68,3,3,50,50,5,7,-1
2631,2481.1,3260.7,458.07,466.92,3,3,50,50,10,10,-1
2632,3686.6,4099.0,500.3,510.27,3,3,50,50,4,4,-1
2633,4085.6,3831.4,562.42,544.03,3,3,50,50,7,8,-1
2634,3638.3,3604.9,537.68,508.24,3,3,50,50,6,4,-1
2635,3343.8,3431.1,478.09,469.58,3,3,50,50,7,3,-1
2636,3633.7,4482.7,463.49,473.62,3,3,50,50,1,1,-1
2637,4100.1,3367.3,490.91,462.02,3,3,50,50,2,4,-1
2638,3639.8,3362.3,500.96,498.6,3,3,50,50,3,10,-1
2639,4159.7,3918.2,501.88,492.15,3,3,50,50,3,3,-1
2640,3749.8,3645.7,482.7,492.59,3,3,50,50,2,2,-1
2641,3835.5,3600.3,494.96,474.63,3,3,50,50,3,1,-1
2642,2499.4,2499.7,462.63,461.97,2,2,50,50,10,10,-1
2643,3458.8,3696.0,487.81,478.12,3,3,50,50,5,1,-1
2644,3345.1,3432.9,473.35,490.73,3,3,50,50,10,7,-1
2645,3333.9,2474.2,467.82,453.79,3,2,50,50,7,10,-1
2646,2493.4,3569.1,462.18,505.66,3,3,50,50,10,4,-1
2647,3663.7,3639.6,462.53,485.13,3,3,50,50,1,3,-1
2648,3377.3,2499.4,465.2,458.67,3,3,50,50,5,10,-1
2649,2490.6,4051.6,454.87,490.29,2,3,50,50,10,2,-1
2650,2482.6,2366.9,460.97,451.21,3,3,50,50,10,10,-1
2651,3767.8,3535.2,516.45,475.87,3,3,50,50,4,2,-1
2652,2483.0,2468.2,458.46,453.45,2,2,50,50,10,10,-1
2653,3378.1,3395.9,472.94,464.41,3,3,50,50,7,2,-1
2654,3684.0,3675.5,482.23,472.2,3,3,50,50,2,1,-1
2655,2486.8,3255.4,459.26,465.24,3,3,50,50,10,10,-1
2656,3439.9,2394.7,473.57,454.05,3,3,50,50,3,10,-1
2657,3633.4,3495.6,485.4,464.71,3,3,50,50,2,1,-1
2658,3847.4,3545.6,466.49,497.38,3,3,50,50,1,4,-1
2659,3926.9,3345.4,488.82,459.38,3,3,50,50,2,4,-1
2660,2591.9,2541.7,459.23,465.26,2,2,50,50,10,10,-1
2661,3456.3,2499.3,470.03,465.27,3,3,50,50,3,10,-1
2662,3619.2,3225.1,491.8,464.77,3,3,50,50,2,10,-1
2663,4386.8,2460.2,497.35,453.42,3,3,50,50,2,10,-1
2664,3790.0,3829.8,517.85,467.4,3,3,50,50,5,1,-1
2665,3714.8,4044.9,475.32,473.92,3,3,50,50,1,1,-1
2666,3537.9,3256.5,499.76,466.17,3,3,50,50,3,10,-1
2667,2497.2,3397.3,463.47,468.98,3,3,50,50,10,4,-1
2668,3912.5,3384.8,516.85,481.94,3,3,50,50,4,4,-1
2669,2478.5,3699.2,456.21,507.61,3,3,50,50,10,5,-1
2670,3318.9,3391.8,473.81,465.72,3,3,50,50,10,4,-1
2671,3541.3,2495.5,487.08,465.28,3,2,50,50,2,10,-1
2672,3659.0,2564.8,494.43,461.03,3,2,50,50,2,10,-1
2673,3153.2,3525.8,467.98,486.07,3,3,50,50,10,3,-1
2674,3714.0,2486.0,484.48,458.92,3,3,50,50,2,10,-1
2675,3319.3,3624.4,458.78,475.37,3,3,50,50,4,2,-1
2676,3550.8,3301.2,472.24,466.76,3,3,50,50,2,10,-1
2677,2492.4,3338.0,466.33,464.16,3,3,50,50,10,7,-1
2678,3699.9,3662.9,494.11,475.81,3,3,50,50,2,2,-1
2679,3731.2,3421.7,486.86,483.89,3,3,50,50,2,6,-1
2680,3805.1,4550.0,535.96,563.41,3,3,50,50,6,3,-1
2681,2477.7,3648.2,455.51,466.59,3,3,50,50,10,1,-1
2682,3666.4,3624.6,481.5,485.35,3,3,50,50,2,2,-1
2683,3978.2,3759.3,510.05,495.49,3,3,50,50,4,4,-1
2684,2473.8,2556.1,462.36,457.41,2,2,50,50,10,10,-1
2685,2468.9,2434.7,459.16,456.88,2,2,50,50,10,10,-1
2686,4457.8,3608.3,477.84,520.87,3,3,50,50,1,5,-1
2687,2480.4,3191.9,448.47,465.05,3,3,50,50,10,10,-1
2688,2474.0,3104.8,449.17,461.94,3,3,50,50,10,10,-1
2689,3862.3,3945.0,511.78,514.17,3,3,50,50,4,4,-1
2690,4057.0,3691.3,508.4,483.26,3,3,50,50,4,2,-1
2691,3338.2,3305.7,470.57,474.65,3,3,50,50,9,10,-1
2692,3476.7,3328.1,493.95,491.16,3,3,50,50,4,8,-1
2693,2497.8,3535.2,463.56,496.46,3,3,50,50,10,4,-1
2694,4034.8,4210.0,541.26,547.54,3,3,50,50,7,7,-1
2695,3664.7,3792.4,519.54,506.69,3,3,50,50,5,4,-1
2696,3282.6,3050.8,480.52,464.43,3,3,50,50,10,10,-1
2697,4041.8,4026.2,519.36,525.2,3,3,50,50,5,5,-1
2698,3391.6,3902.4,469.19,480.86,3,3,50,50,3,2,-1
2699,3460.9,3196.7,488.25,476.74,3,3,50,50,4,10,-1
2700,4113.1,3325.8,488.02,485.44,3,3,50,50,2,10,-1
2701,3474.8,3390.9,479.46,502.99,3,3,50,50,3,6,-1
2702,2392.8,3872.5,452.51,470.29,3,3,50,50,10,1,-1
2703,3440.5,4149.7,485.14,493.99,3,3,50,50,4,3,-1
2704,3655.1,3256.1,474.78,450.35,3,3,50,50,2,7,-1
2705,2591.3,3264.6,460.62,464.06,2,3,50,50,10,9,-1
2706,2467.9,2479.3,452.27,450.27,3,3,50,50,10,10,-1
2707,3484.3,3225.8,511.17,464.5,3,3,50,50,6,10,-1
2708,3370.4,3266.7,488.84,471.04,3,3,50,50,7,10,-1
2709,3299.1,3329.2,466.75,465.04,3,3,50,50,9,8,-1
2710,3822.3,3801.5,507.01,492.04,3,3,50,50,4,3,-1
2711,3566.4,3849.5,487.12,517.78,3,3,50,50,2,5,-1
2712,3465.1,3664.9,483.95,466.48,3,3,50,50,4,2,-1
2713,3794.7,2470.4,483.29,459.74,3,3,50,50,2,10,-1
2714,3478.5,3346.1,478.88,485.31,3,3,50,50,3,3,-1
2715,3475.0,3603.8,467.89,488.66,3,3,50,50,1,3,-1
2716,2490.5,2376.6,462.59,453.89,2,2,50,50,10,10,-1
2717,2435.4,2432.3,454.71,438.08,3,3,50,50,10,10,-1
2718,3824.0,3405.1,491.76,465.58,3,3,50,50,3,3,-1
2719,2490.9,3244.6,462.62,468.02,3,3,50,50,10,10,-1
2720,3480.2,3225.4,479.57,475.56,3,3,50,50,2,10,-1
2721,3832.1,3459.2,483.72,489.69,3,3,50,50,2,3,-1
2722,3347.6,2500.0,470.36,459.96,3,3,50,50,8,10,-1
2723,3531.3,4774.2,474.22,509.33,3,3,50,50,2,1,-1
2724,2480.4,3604.9,460.12,468.29,2,3,50,50,10,1,-1
2725,3528.7,4037.1,478.31,507.05,3,3,50,50,3,4,-1
2726,3367.6,3909.7,506.21,510.57,3,3,50,50,6,5,-1
2727,3667.7,3223.2,481.03,471.43,3,3,50,50,2,10,-1
2728,3747.5,4281.9,475.31,514.44,3,3,50,50,1,3,-1
2729,3953.1,2444.3,481.71,437.29,3,3,50,50,2,10,-1
2730,3470.4,4450.8,491.22,521.29,3,3,50,50,4,3,-1
2731,3363.8,3790.6,441.23,449.74,3,3,50,50,2,1,-1
2732,3280.5,3558.2,479.18,455.4,3,3,50,50,10,1,-1
2733,4706.4,3930.0,506.48,498.95,3,3,50,50,1,4,-1
2734,3628.8,3439.0,507.51,480.45,3,3,50,50,4,4,-1
2735,2582.8,3560.2,458.87,484.92,3,3,50,50,10,3,-1
2736,3476.9,3835.5,498.73,532.29,3,3,50,50,4,6,-1
2737,2431.6,3561.1,440.19,470.02,3,3,50,50,10,1,-1
2738,2535.9,3397.9,462.3,460.46,3,3,50,50,10,3,-1
2739,4157.0,3323.4,479.52,492.48,3,3,50,50,2,9,-1
2740,2496.1,2496.4,455.97,458.06,3,2,50,50,10,10,-1
2741,3351.8,2590.4,482.6,453.3,3,3,50,50,6,10,-1
2742,2439.5,3218.9,432.78,455.63,3,3,50,50,10,10,-1
2743,2484.7,2412.2,458.81,453.48,3,2,50,50,10,10,-1
2744,3353.5,3225.8,452.47,453.9,3,3,50,50,4,10,-1
2745,2395.5,2500.0,447.78,453.34,2,2,50,50,10,10,-1
2746,4187.4,2375.0,478.0,450.26,3,3,50,50,1,10,-1
2747,3364.7,3578.2,469.96,452.36,3,3,50,50,4,1,-1
2748,3889.4,3632.8,497.03,492.53,3,3,50,50,3,3,-1
2749,2467.2,3508.0,451.47,477.47,3,3,50,50,10,2,-1
2750,3463.1,2380.4,474.75,452.16,3,3,50,50,2,10,-1
2751,2450.0,3561.8,454.88,514.27,3,3,50,50,10,6,-1
2752,3382.5,2579.9,472.82,464.64,3,2,50,50,4,10,-1
2753,3981.5,3188.4,467.01,461.79,3,3,50,50,1,10,-1
2754,2486.9,3350.9,454.02,467.45,3,3,50,50,10,4,-1
2755,3261.0,4043.2,460.41,461.41,3,3,50,50,8,1,-1
2756,3978.7,2423.4,478.54,454.29,3,2,50,50,2,10,-1
2757,3324.9,3307.9,465.01,463.5,3,3,50,50,5,6,-1
2758,2478.9,2500.0,457.19,451.67,3,3,50,50,10,10,-1
2759,3372.2,3291.9,491.7,477.21,3,3,50,50,6,9,-1
2760,2424.6,3348.4,452.7,465.52,3,3,50,50,10,6,-1
2761,3814.0,4461.3,490.75,510.81,3,3,50,50,3,2,-1
2762,2488.4,3531.6,461.32,478.77,2,3,50,50,10,2,-1
2763,3344.8,3280.0,469.23,464.38,3,3,50,50,6,10,-1
2764,3602.6,2488.6,472.59,446.86,3,2,50,50,2,10,-1
2765,3709.3,4200.3,522.45,511.72,3,3,50,50,6,4,-1
2766,3960.0,3830.1,490.01,483.83,3,3,50,50,4,3,-1
2767,4581.4,3790.7,539.68,518.16,3,3,50,50,4,5,-1
2768,3275.3,2565.7,460.58,455.62,3,3,50,50,7,10,-1
2769,3232.1,2475.3,460.1,457.92,3,3,50,50,10,10,-1
2770,4030.8,3950.6,501.15,498.56,3,3,50,50,4,4,-1
2771,2529.7,3797.4,457.49,477.08,3,3,50,50,10,1,-1
2772,3856.6,3745.9,519.33,461.5,3,3,50,50,6,2,-1
2773,2360.7,2451.1,448.98,451.04,3,3,50,50,10,10,-1
2774,3309.3,3292.8,443.92,459.7,3,3,50,50,6,8,-1
2775,3302.7,2447.2,471.81,452.78,3,3,50,50,10,10,-1
2776,3452.5,2460.1,456.5,447.78,3,2,50,50,3,10,-1
2777,2493.3,2382.0,456.68,452.96,2,2,50,50,10,10,-1
2778,3357.5,3978.9,469.89,487.27,3,3,50,50,3,2,-1
2779,3644.4,3488.3,477.86,470.28,3,3,50,50,2,2,-1
2780,3499.5,3328.9,492.64,479.52,3,3,50,50,4,10,-1
2781,4198.0,3626.2,517.47,461.41,3,3,50,50,3,2,-1
2782,3317.5,4508.5,454.72,515.22,3,3,50,50,4,4,-1
2783,3593.1,3349.5,507.85,472.69,3,3,50,50,5,5,-1
2784,2578.1,2381.5,453.94,451.07,2,2,50,50,10,10,-1
2785,3339.6,2578.8,461.17,454.02,3,3,50,50,5,10,-1
2786,3434.6,3780.0,462.96,492.92,3,3,50,50,2,4,-1
2787,3510.1,3257.3,465.37,462.62,3,3,50,50,1,10,-1
2788,2381.4,2388.1,452.79,445.83,2,2,50,50,10,10,-1
2789,3939.0,3591.6,492.82,471.96,3,3,50,50,3,2,-1
2790,2535.8,2427.9,459.03,444.21,2,3,50,50,10,10,-1
2791,2391.9,3418.6,444.84,449.42,3,3,50,50,10,1,-1
2792,3648.0,3852.9,522.02,491.43,3,3,50,50,6,4,-1
2793,3377.8,4100.8,482.71,488.6,3,3,50,50,5,2,-1
2794,3217.9,3115.3,437.78,455.87,3,3,50,50,9,10,-1
2795,4081.9,3722.3,532.42,479.09,3,3,50,50,5,4,-1
2796,2414.5,2521.7,457.61,455.37,3,3,50,50,10,10,-1
2797,3245.4,3431.2,455.84,467.32,3,3,50,50,10,2,-1
2798,3197.1,2458.4,473.32,456.24,3,3,50,50,10,10,-1
2799,4148.5,4691.9,474.37,512.28,3,3,50,50,2,2,-1
2800,4199.3,3335.0,506.04,457.58,3,3,50,50,4,4,-1
2801,3534.7,3795.3,452.19,468.8,3,3,50,50,2,1,-1
2802,3859.3,3629.8,504.82,473.0,3,3,50,50,3,2,-1
2803,3838.7,3774.5,520.62,477.36,3,3,50,50,5,1,-1
2804,3593.9,3388.6,505.51,479.21,3,3,50,50,5,3,-1
2805,3595.6,3675.6,492.9,529.54,3,3,50,50,4,7,-1
2806,3367.5,3292.8,456.97,461.32,3,3,50,50,3,5,-1
2807,2414.6,3502.4,423.3,486.76,3,3,50,50,10,4,-1
2808,3721.1,3287.2,478.96,463.4,3,3,50,50,2,10,-1
2809,3503.0,4305.6,498.24,539.55,3,3,50,50,4,4,-1
2810,3701.4,4268.5,487.38,514.02,3,3,50,50,3,2,-1
2811,3640.0,3427.7,482.93,461.21,3,3,50,50,2,2,-1
2812,3350.0,3567.0,492.67,494.68,3,3,50,50,7,3,-1
2813,3650.6,3335.8,498.18,464.78,3,3,50,50,4,5,-1
2814,3760.8,3337.8,465.22,484.77,3,3,50,50,1,9,-1
2815,3635.0,3302.1,495.73,477.84,3,3,50,50,3,10,-1
2816,4940.6,4228.1,640.09,555.45,3,3,50,50,6,6,-1
2817,2489.8,2492.9,460.78,455.71,3,2,50,50,10,10,-1
2818,3378.4,3616.4,490.26,507.06,3,3,50,50,5,5,-1
2819,3748.7,3784.5,488.89,490.4,3,3,50,50,3,4,-1
2820,3859.7,4195.2,500.8,501.86,3,3,50,50,4,4,-1
2821,3997.6,3847.9,584.81,530.08,3,3,50,50,10,6,-1
2822,3556.2,3790.9,510.75,513.72,3,3,50,50,5,5,-1
2823,3891.2,3650.8,516.99,515.95,3,3,50,50,5,5,-1
2824,3503.9,3424.1,472.08,462.94,3,3,50,50,2,2,-1
2825,2553.3,3549.0,469.69,485.46,3,3,50,50,10,3,-1
2826,3472.4,3417.3,489.57,457.27,3,3,50,50,3,2,-1
2827,3502.0,3255.2,525.33,480.89,3,3,50,50,7,10,-1
2828,4308.6,3355.1,502.01,470.57,3,3,50,50,3,5,-1
2829,3411.3,3505.3,468.19,494.07,3,3,50,50,3,4,-1
2830,3375.2,2548.2,483.77,464.21,3,3,50,50,9,10,-1
2831,3314.3,2470.0,474.17,455.48,3,3,50,50,10,10,-1
2832,3462.1,3558.1,505.47,491.13,3,3,50,50,6,4,-1
2833,3775.0,3891.3,560.52,522.12,4,3,50,50,9,6,-1
2834,3490.1,3894.3,495.66,494.21,3,3,50,50,4,4,-1
2835,3385.6,3304.9,484.71,474.8,3,3,50,50,5,9,-1
2836,3893.5,3950.0,514.06,531.67,3,3,50,50,5,6,-1
2837,3330.1,3645.1,493.73,496.21,3,3,50,50,10,3,-1
2838,4082.0,3627.2,532.24,482.74,3,3,50,50,6,3,-1
2839,3453.0,3681.6,486.16,569.98,3,3,50,50,5,10,-1
2840,3570.5,3614.2,504.93,510.55,3,3,50,50,4,5,-1
2841,3530.2,3681.4,586.74,527.05,3,3,50,50,10,7,-1
2842,3656.5,4051.4,494.55,506.28,3,3,50,50,3,4,-1
2843,3377.7,3391.1,498.72,496.16,3,3,50,50,8,6,-1
2844,3407.8,3270.3,473.05,468.81,3,3,50,50,5,7,-1
2845,4040.6,3941.5,529.46,506.84,3,3,50,50,6,4,-1
2846,2563.2,3247.9,461.95,487.74,3,3,50,50,10,10,-1
2847,3493.0,3649.4,511.33,522.23,3,3,50,50,5,6,-1
2848,4243.2,3676.6,514.56,503.4,3,3,50,50,5,5,-1
2849,3951.5,4192.3,589.2,525.98,3,3,50,50,10,6,-1
2850,3705.0,3561.7,534.44,510.1,3,3,50,50,7,5,-1
2851,3222.1,3267.8,465.22,465.03,3,3,50,50,10,10,-1
2852,3504.6,3705.3,492.06,521.28,3,3,50,50,4,6,-1
2853,3896.9,4134.5,510.94,552.86,3,3,50,50,5,8,-1
2854,3234.6,3281.1,492.48,467.43,3,3,50,50,10,9,-1
2855,3460.2,3545.0,476.67,462.55,3,3,50,50,2,2,-1
2856,3333.3,3390.2,460.76,467.78,3,3,50,50,4,2,-1
2857,3447.6,3430.5,505.84,506.2,3,3,50,50,5,6,-1
2858,4002.3,4194.1,538.52,553.59,3,3,50,50,7,8,-1
2859,4610.0,3457.6,528.36,517.91,3,3,50,50,1,6,-1
2860,3793.4,3634.0,495.51,526.27,3,3,50,50,3,7,-1
2861,3324.0,3373.1,469.87,508.08,3,3,50,50,5,8,-1
2862,2445.4,3243.0,459.51,466.99,3,3,50,50,10,10,-1
2863,4613.1,4587.7,627.25,570.33,3,3,50,50,6,5,-1
2864,4312.7,3794.7,550.5,550.77,3,3,50,50,5,8,-1
2865,4161.2,4295.4,526.35,489.07,3,3,50,50,6,3,-1
2866,2538.8,2523.3,457.52,458.8,2,2,50,50,10,10,-1
2867,3935.4,4529.3,516.91,584.03,3,3,50,50,5,3,-1
2868,3244.9,3777.4,471.22,475.95,3,3,50,50,10,2,-1
2869,3908.2,4251.5,507.61,554.01,3,3,50,50,5,6,-1
2870,3772.2,4158.7,536.8,545.22,3,3,50,50,6,7,-1
2871,3912.0,4134.0,545.61,538.52,3,3,50,50,8,7,-1
2872,3344.6,3248.6,480.81,465.53,3,3,50,50,6,10,-1
2873,3470.8,3346.1,488.74,478.64,3,3,50,50,4,7,-1
2874,3518.8,3428.3,487.71,477.24,3,3,50,50,3,3,-1
2875,3396.1,3251.5,465.99,464.36,3,3,50,50,1,9,-1
2876,2509.8,2425.7,454.13,456.35,2,2,50,50,10,10,-1
2877,2494.2,3404.3,454.7,461.17,3,3,50,50,10,2,-1
