gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
1259,3161.7,3133.2,181.58,176.57,3,3,-1
1260,3300.0,3146.9,189.35,190.71,3,3,-1
1261,3234.2,3145.0,187.8,169.83,3,3,-1
1262,4086.6,4056.4,197.11,174.64,4,4,-1
1263,3287.4,3987.6,197.97,197.25,4,4,-1
1264,3160.1,3219.1,193.43,188.84,3,3,-1
1265,4057.8,4042.3,189.56,207.61,4,4,-1
1266,4153.6,4159.5,201.37,175.53,4,4,-1
1267,3135.1,3192.2,167.53,177.67,3,3,-1
1268,3244.9,3292.3,182.31,168.88,3,3,-1
1269,3209.2,3115.5,180.26,179.92,3,3,-1
1270,3268.0,3244.5,202.24,200.5,3,3,-1
1271,3148.2,3144.0,193.14,187.57,3,3,-1
1272,3204.0,3172.0,180.79,177.62,3,3,-1
1273,4144.5,3116.1,197.12,166.68,4,3,-1
1274,3137.5,3342.0,191.3,207.72,3,3,-1
1275,3190.0,3143.6,176.92,198.28,3,3,-1
1276,3095.6,3142.8,179.64,185.12,3,3,-1
1277,3210.0,3189.8,179.92,188.12,3,3,-1
1278,3202.0,3237.8,188.67,208.26,3,3,-1
1279,3261.7,3131.9,193.61,186.66,3,3,-1
1280,3280.9,3241.4,191.46,187.95,3,3,-1
1281,3874.2,3300.0,175.7,181.69,4,3,-1
1282,3188.1,3139.2,191.58,208.96,3,3,-1
1283,3136.7,3273.7,190.77,188.65,3,3,-1
1284,3294.4,3386.2,183.62,205.9,3,3,-1
1285,3229.7,3149.6,184.58,181.72,3,3,-1
1286,3259.6,3228.6,186.79,183.62,3,3,-1
1287,4072.1,4092.1,212.73,192.8,4,4,-1
1288,3177.6,3209.8,192.77,183.67,3,3,-1
1289,3241.2,3286.1,197.34,176.93,4,3,-1
1290,3330.2,3188.7,180.64,196.59,3,3,-1
1291,3147.5,3195.9,175.75,167.54,3,3,-1
1292,3054.4,3024.0,174.56,158.32,4,3,-1
1293,3157.8,3141.8,192.25,190.91,3,3,-1
1294,3108.9,3132.4,188.47,153.08,3,4,-1
1295,3108.5,3202.1,178.77,178.93,3,3,-1
1296,4025.6,3150.0,205.56,192.22,4,4,-1
1297,3125.3,3288.7,179.37,177.33,4,4,-1
1298,3335.5,3282.0,184.74,193.34,3,3,-1
1299,3150.0,3292.0,183.16,170.54,3,3,-1
1300,3150.0,3179.7,167.22,163.97,3,3,-1
1301,3329.5,3179.4,172.92,185.85,3,3,-1
1302,3222.4,3141.1,170.62,167.74,3,3,-1
1303,3254.2,4069.7,184.34,174.83,3,4,-1
1304,3148.1,3235.3,171.2,171.25,3,3,-1
1305,3047.5,3139.5,165.32,173.7,4,3,-1
1306,4136.3,3142.5,177.43,166.36,4,4,-1
1307,3250.0,3228.2,192.15,162.68,3,3,-1
1308,3269.3,3206.4,189.55,180.65,3,3,-1
1309,3210.6,2911.5,178.63,169.34,3,3,-1
1310,3280.7,3156.9,207.92,190.18,3,3,-1
1311,3113.1,3265.0,170.79,178.13,3,3,-1
1312,3169.1,3217.0,172.41,182.6,4,4,-1
1313,3106.4,3111.4,175.15,169.05,4,3,-1
1314,3234.8,3093.1,182.63,166.88,3,3,-1
1315,3294.6,3123.3,206.15,189.98,3,3,-1
1316,3195.4,3203.7,173.09,168.87,3,3,-1
1317,3238.3,3222.9,187.81,189.16,3,3,-1
1318,3339.6,3211.7,190.42,182.04,3,3,-1
1319,3240.8,3113.0,186.27,185.73,3,3,-1
1320,3186.2,4072.0,182.19,197.87,3,4,-1
1321,3751.2,3239.7,197.05,180.34,4,4,-1
1322,3160.5,3258.8,162.41,169.2,3,3,-1
1323,3124.6,3170.9,179.8,167.85,3,3,-1
1324,3108.9,3197.3,178.21,155.04,3,3,-1
1325,2983.6,2323.4,173.8,171.85,3,2,-1
1326,3119.9,3167.8,171.91,167.12,3,3,-1
1327,3320.1,3028.0,174.62,164.01,4,4,-1
1328,3133.4,2301.4,175.12,154.82,3,3,-1
1329,2335.3,3273.8,169.25,168.02,3,3,-1
1330,3136.8,3230.4,179.97,176.09,3,3,-1
1331,3119.7,3241.1,182.11,178.37,3,3,-1
1332,3240.3,3183.1,176.81,184.74,3,3,-1
1333,3067.2,3270.6,158.27,168.44,3,3,-1
1334,3213.8,3031.7,176.97,170.44,3,3,-1
1335,3280.6,3130.6,163.2,171.5,3,3,-1
1336,3173.2,3237.9,190.94,183.58,3,3,-1
1337,3107.4,3179.3,182.03,182.58,3,3,-1
1338,3134.9,3247.3,172.27,175.56,3,3,-1
1339,3226.3,3159.9,188.42,169.28,3,3,-1
1340,3250.0,3142.5,170.14,174.76,3,3,-1
1341,2905.0,3148.2,165.27,165.9,3,3,-1
1342,3150.0,3138.8,182.11,180.33,3,3,-1
1343,3158.6,3236.7,193.22,180.88,3,3,-1
1344,3242.2,3211.3,177.25,168.77,3,3,-1
1345,3237.2,3180.1,183.84,181.5,3,3,-1
1346,3216.1,3103.8,175.26,175.83,3,3,-1
1347,3367.7,3142.4,183.29,190.55,3,3,-1
1348,3126.6,3261.1,174.09,166.41,3,3,-1
1349,3188.4,3447.5,178.34,177.91,3,3,-1
1350,2398.6,3169.7,169.48,180.61,3,3,-1
1351,3053.5,3239.5,170.26,167.78,3,3,-1
1352,3317.0,3143.6,187.53,191.06,3,3,-1
1353,3150.0,3271.3,175.18,165.54,3,3,-1
1354,3132.1,4065.2,177.51,185.6,3,4,-1
1355,3350.4,3114.1,179.71,185.61,3,3,-1
1356,4066.7,3333.7,192.27,182.24,4,3,-1
1357,3092.4,4070.4,175.79,186.74,3,4,-1
1358,3232.7,3311.2,182.25,185.4,3,3,-1
1359,3178.2,3203.6,183.13,174.69,3,3,-1
1360,2475.7,3130.3,168.69,172.55,3,3,-1
1361,3072.8,3110.9,173.67,174.46,3,3,-1
1362,3246.7,3136.7,183.81,179.11,3,3,-1
1363,3130.5,3018.1,179.68,166.06,3,3,-1
1364,2346.4,2342.9,170.9,171.59,3,3,-1
1365,3257.1,3177.5,177.91,170.59,3,3,-1
1366,3205.5,2264.1,175.77,159.67,3,2,-1
1367,3144.9,3136.8,181.57,177.14,3,3,-1
1368,2485.0,2370.6,176.02,175.2,2,2,-1
1369,3339.9,2350.0,193.85,176.06,3,3,-1
1370,2297.6,2415.1,170.75,163.33,2,2,-1
1371,2381.5,3148.8,174.06,183.77,3,3,-1
1372,2342.5,2334.8,171.95,159.27,3,3,-1
1373,2267.0,2325.0,143.84,162.47,2,2,-1
1374,3303.4,2355.3,180.49,170.3,3,2,-1
1375,3111.8,2350.6,177.76,165.84,3,2,-1
1376,2338.2,2269.2,172.69,167.94,2,2,-1
1377,2996.5,3046.8,171.38,177.81,3,3,-1
1378,3185.5,3121.5,180.07,178.73,3,3,-1
1379,3061.4,3130.7,182.17,176.98,3,3,-1
1380,3250.0,3115.2,186.46,178.47,3,3,-1
1381,2318.1,2381.6,170.06,174.94,2,3,-1
1382,2482.9,2400.0,178.01,177.07,2,2,-1
1383,3179.2,3272.3,176.2,203.6,3,3,-1
1384,3245.8,3467.0,186.11,193.74,3,3,-1
1385,3114.1,3135.4,176.14,176.82,3,3,-1
1386,3147.0,3021.9,173.81,172.44,3,3,-1
1387,3140.6,3145.8,182.77,178.23,3,3,-1
1388,3133.9,3223.1,174.46,178.1,3,3,-1
1389,3213.2,3134.2,183.9,179.23,3,3,-1
1390,2300.3,3130.6,176.35,181.76,3,3,-1
1391,2364.3,2307.9,168.03,167.72,3,2,-1
1392,2275.1,2381.0,168.39,167.79,2,2,-1
1393,3136.6,3182.7,176.94,178.53,3,3,-1
1394,2339.3,3129.7,175.45,181.07,2,3,-1
1395,2271.8,2392.0,170.71,168.01,2,2,-1
1396,3106.2,3129.8,176.92,180.84,3,3,-1
1397,3247.4,2331.0,191.88,173.38,3,2,-1
1398,2350.3,3240.2,169.26,181.47,3,3,-1
1399,2386.8,3129.6,176.54,178.14,3,3,-1
1400,3233.1,2331.8,184.74,164.16,3,3,-1
1401,2384.0,2386.1,171.56,168.5,3,3,-1
1402,3137.1,3141.8,180.05,175.88,3,3,-1
1403,3090.4,2972.9,163.37,156.74,3,3,-1
1404,2362.8,3136.0,170.97,173.08,3,3,-1
1405,3147.7,3150.0,179.85,178.05,3,3,-1
1406,3300.0,3229.4,183.24,181.93,3,3,-1
1407,3180.5,3193.8,179.51,176.28,3,3,-1
1408,4162.4,3212.5,181.4,170.07,4,3,-1
1409,3201.8,3210.0,179.89,178.6,3,3,-1
1410,3144.5,3111.3,178.36,179.57,3,3,-1
1411,2361.2,2386.6,175.73,174.29,3,3,-1
1412,2297.0,3117.1,171.26,179.5,3,3,-1
1413,2350.0,3287.6,172.95,180.18,3,3,-1
1414,3137.1,3189.6,174.18,173.44,3,3,-1
1415,2383.6,2306.9,174.75,173.09,3,2,-1
1416,2263.2,3148.0,169.13,174.91,3,3,-1
1417,2390.6,3149.5,171.23,180.81,2,3,-1
1418,3140.3,2327.4,178.31,172.69,3,2,-1
1419,3233.5,3148.5,190.34,185.59,3,3,-1
1420,3228.6,3100.8,179.5,168.14,3,3,-1
1421,2440.3,3114.6,159.57,178.53,3,3,-1
1422,3118.6,3176.7,189.06,195.17,3,3,-1
1423,3198.9,3123.6,176.54,176.75,3,3,-1
1424,3191.7,3324.8,179.62,179.51,3,3,-1
1425,2356.2,3245.7,171.41,177.83,2,3,-1
1426,3138.5,3150.0,173.97,172.15,3,3,-1
1427,2369.9,3138.4,168.48,169.54,2,3,-1
1428,3193.9,2390.5,169.1,172.8,3,2,-1
1429,2318.9,3231.6,174.59,196.1,3,3,-1
1430,3168.8,3144.2,169.47,175.01,3,3,-1
1431,2382.2,2346.4,175.7,165.82,2,3,-1
1432,3086.3,3060.9,164.39,174.01,3,3,-1
1433,2231.4,2478.9,159.25,165.21,2,2,-1
1434,3192.8,2278.9,171.01,175.94,3,3,-1
1435,3173.1,2388.7,177.23,168.01,3,2,-1
1436,3141.9,3236.6,175.2,186.36,3,3,-1
1437,2360.3,3133.3,155.33,167.78,2,3,-1
1438,2294.6,2202.2,160.54,147.62,2,3,-1
1439,3120.9,3138.2,172.64,165.23,3,3,-1
1440,2477.0,3047.4,161.22,165.15,2,3,-1
1441,2317.7,3110.5,165.33,175.74,3,3,-1
1442,2371.5,2379.2,174.45,173.44,2,2,-1
1443,3162.0,3046.0,165.76,168.4,3,3,-1
1444,2438.6,2324.8,169.91,159.02,3,2,-1
1445,2360.5,2354.1,152.72,145.06,2,2,-1
1446,2338.4,2270.4,168.75,165.51,3,3,-1
1447,3107.9,3183.9,174.11,184.97,3,3,-1
1448,3149.5,3052.2,188.09,176.65,3,3,-1
1449,3135.5,3191.9,175.14,184.54,3,3,-1
1450,3114.9,2343.1,170.61,166.97,3,3,-1
1451,3135.7,3050.1,173.56,174.33,3,3,-1
1452,3002.3,3213.3,173.66,174.63,3,3,-1
1453,2392.2,3143.9,172.27,182.59,3,3,-1
1454,2282.2,2499.8,158.82,163.1,2,2,-1
1455,3094.1,2897.8,177.52,168.08,3,3,-1
1456,2400.0,2384.0,162.99,171.45,3,3,-1
1457,3192.8,2363.8,177.4,164.75,3,3,-1
1458,3257.4,3314.3,175.62,167.95,3,3,-1
1459,3171.8,2897.5,166.37,168.81,3,3,-1
1460,3138.7,3150.0,173.87,172.04,3,3,-1
1461,3239.7,2242.4,178.83,169.76,3,2,-1
1462,3054.5,3094.4,173.81,166.9,3,3,-1
1463,3185.5,3186.2,189.57,195.12,3,3,-1
1464,3172.0,3148.7,177.55,172.96,3,3,-1
1465,3162.6,3162.4,152.89,157.98,3,3,-1
1466,3178.7,3256.0,157.83,146.46,3,3,-1
1467,3162.3,3211.9,196.52,171.93,3,3,-1
1468,2312.2,3260.1,170.25,181.8,3,3,-1
1469,3162.5,3310.4,186.79,185.42,3,3,-1
1470,3161.4,3212.4,179.95,171.45,3,3,-1
1471,3162.5,3259.4,177.58,193.42,3,3,-1
1472,3162.2,3259.8,187.61,194.06,3,3,-1
1473,3362.4,3362.2,203.69,196.75,3,3,-1
1474,3209.9,3362.2,199.11,209.09,3,3,-1
1475,3161.6,3262.1,189.87,203.95,3,3,-1
1476,3262.6,3262.5,197.95,181.37,3,3,-1
1477,3410.9,3311.6,204.98,209.39,3,3,-1
1478,3310.8,3311.7,208.19,204.52,3,3,-1
1479,3212.6,3162.3,200.27,197.62,3,3,-1
1480,3262.0,3212.4,205.32,208.14,3,3,-1
1481,3262.0,3311.2,190.86,191.67,3,3,-1
1482,3311.0,3261.1,169.2,179.66,3,3,-1
1483,3312.4,3210.0,192.86,201.52,3,3,-1
1484,3261.3,3262.6,205.32,186.83,3,3,-1
1485,3261.2,3160.8,178.96,182.49,3,3,-1
1486,3311.7,3162.3,195.8,170.34,3,3,-1
1487,3161.9,3261.8,186.91,205.34,3,3,-1
1488,3261.7,3212.2,188.84,202.87,3,3,-1
1489,3212.6,3261.7,207.33,195.01,3,3,-1
1490,3260.8,3260.8,199.03,178.58,3,3,-1
1491,3262.2,3262.2,195.63,181.57,3,3,-1
1492,3162.5,3258.8,200.55,202.86,3,3,-1
1493,3261.6,3259.2,202.33,207.79,3,3,-1
1494,3256.2,3261.9,199.44,214.19,3,3,-1
1495,3212.5,3894.3,210.24,216.62,4,4,-1
1496,2395.5,2391.4,173.34,169.46,2,3,-1
1497,2432.1,2349.9,164.43,165.36,2,2,-1
1498,3132.1,2375.9,180.43,165.5,3,2,-1
1499,2398.1,2351.0,175.96,164.38,2,3,-1
1500,3174.2,3187.8,183.75,178.89,3,3,-1
1501,3319.0,2382.2,197.26,177.19,3,2,-1
1502,2381.6,3136.1,177.15,180.65,2,3,-1
1503,3248.7,2400.0,184.47,174.17,3,3,-1
1504,3182.8,3082.8,178.84,174.83,3,3,-1
1505,3376.6,3226.2,199.58,176.41,3,3,-1
1506,3130.0,3288.8,179.36,190.67,3,3,-1
1507,3277.5,3209.0,182.61,179.83,3,3,-1
1508,3147.3,3229.7,176.22,178.6,3,3,-1
1509,3120.0,3243.1,171.95,177.43,3,3,-1
1510,3210.9,3107.1,168.21,175.17,3,3,-1
1511,3237.0,3292.4,177.57,190.42,3,3,-1
1512,3182.8,3106.8,172.16,176.05,3,3,-1
1513,2300.9,3138.9,164.18,183.53,2,3,-1
1514,2297.9,2362.2,167.39,172.44,3,3,-1
1515,2323.3,2414.7,172.67,172.95,3,2,-1
1516,3344.8,3167.4,195.25,179.68,3,3,-1
1517,3058.4,3240.1,172.9,181.42,3,3,-1
1518,2296.6,2379.0,171.41,176.64,2,3,-1
1519,3096.9,2369.7,179.73,180.41,3,3,-1
1520,2340.2,2473.7,175.98,178.19,2,2,-1
1521,2366.8,3113.5,176.83,181.64,3,3,-1
1522,3105.2,2461.8,184.07,178.42,3,2,-1
1523,3256.1,3127.5,184.07,180.94,3,3,-1
1524,2389.0,3122.9,176.42,179.06,3,3,-1
1525,3197.5,2441.6,185.62,181.25,3,2,-1
1526,3119.3,2382.5,181.77,174.08,3,3,-1
1527,3183.5,3055.6,182.01,177.53,3,3,-1
1528,3129.1,2376.1,178.73,174.87,3,3,-1
1529,2373.9,2389.1,173.49,175.77,2,2,-1
1530,3217.5,3125.1,186.05,179.86,3,3,-1
1531,3197.9,3100.5,190.37,177.7,3,3,-1
1532,3163.2,2404.2,179.25,177.91,3,3,-1
1533,3237.9,3320.2,193.77,194.62,3,3,-1
1534,3338.2,3114.8,190.86,183.31,3,3,-1
1535,2353.2,2361.2,175.64,172.87,2,2,-1
1536,3243.3,3187.6,186.81,179.95,3,3,-1
1537,2307.6,3158.4,172.78,177.37,2,3,-1
1538,3233.1,2389.2,180.43,173.06,3,3,-1
1539,3140.4,2400.0,180.19,173.81,3,3,-1
1540,2365.6,2384.7,175.32,178.15,2,3,-1
1541,3144.6,3161.8,186.9,179.44,3,3,-1
1542,3166.7,3073.0,186.71,176.32,3,3,-1
1543,2388.4,2285.6,178.43,171.98,2,2,-1
1544,3119.2,2355.5,183.6,176.34,3,3,-1
1545,2288.9,3221.3,167.83,179.77,2,3,-1
1546,3231.9,3126.2,178.79,184.98,3,3,-1
1547,3142.0,3175.5,185.86,179.39,3,3,-1
1548,2273.1,2385.6,174.33,177.2,3,2,-1
1549,2454.7,2477.9,179.11,176.95,3,3,-1
1550,3150.0,3249.3,185.84,184.33,3,3,-1
1551,3137.0,2354.9,176.78,173.17,3,3,-1
1552,3297.6,3181.3,191.08,188.27,3,3,-1
1553,3204.3,2436.9,181.93,175.3,3,3,-1
1554,3232.1,2408.4,184.13,171.14,3,3,-1
1555,3139.6,3149.3,184.32,181.94,3,3,-1
1556,3171.8,3122.3,185.95,184.29,3,3,-1
1557,3134.0,2290.3,183.99,173.57,3,2,-1
1558,3243.7,3129.2,189.3,179.43,3,3,-1
1559,3076.4,3150.0,179.87,185.96,3,3,-1
1560,3188.3,3198.1,182.59,180.9,3,3,-1
1561,3257.7,3191.0,182.21,179.78,3,3,-1
1562,3075.7,3188.0,171.75,183.31,3,3,-1
1563,3231.4,2997.0,188.0,177.53,3,3,-1
1564,3178.8,3075.5,176.8,177.01,3,3,-1
1565,2417.0,3148.5,172.85,183.45,3,3,-1
1566,3219.3,3117.4,184.22,185.89,3,3,-1
1567,3144.8,3133.9,183.49,180.54,3,3,-1
1568,3070.6,3086.6,179.68,175.75,3,3,-1
1569,3130.1,3102.3,176.67,177.47,3,3,-1
1570,3239.0,3210.4,193.19,189.74,3,3,-1
1571,3131.1,3287.0,181.74,185.25,3,3,-1
1572,3134.1,3193.8,186.54,193.04,3,3,-1
1573,3163.9,3240.4,189.94,188.46,3,3,-1
1574,2375.2,2283.5,169.83,172.82,3,3,-1
1575,2369.3,3168.9,173.82,183.59,3,3,-1
1576,3238.1,3188.6,196.19,193.1,3,3,-1
1577,3245.9,3134.0,182.68,185.17,3,3,-1
1578,3256.7,3206.7,179.02,185.06,3,3,-1
1579,3183.9,3189.5,186.75,179.66,3,3,-1
1580,3029.3,3241.9,176.03,197.49,3,3,-1
1581,3141.1,3400.0,180.88,188.68,3,3,-1
1582,3247.2,3115.1,192.31,180.65,3,3,-1
1583,3154.4,3254.6,185.68,188.3,3,3,-1
1584,3297.5,3234.9,188.61,195.37,3,3,-1
1585,3195.1,3240.6,182.35,183.32,3,3,-1
1586,3193.1,3272.3,183.95,186.67,3,3,-1
1587,3134.3,3144.2,184.87,185.25,3,3,-1
1588,3223.9,3245.9,180.59,174.59,3,3,-1
1589,3106.0,3291.6,178.87,185.55,3,3,-1
1590,3187.7,3184.0,185.16,182.54,3,3,-1
1591,2485.2,3190.6,177.61,175.14,3,3,-1
1592,2340.2,3124.1,166.61,177.2,3,3,-1
1593,3138.0,3133.3,183.04,180.25,3,3,-1
1594,3141.4,3145.3,175.23,179.18,3,3,-1
1595,3129.1,3280.3,178.61,179.24,3,3,-1
1596,3344.8,3144.2,173.54,197.03,3,3,-1
1597,3179.6,3196.2,188.89,186.26,3,3,-1
1598,2486.1,3240.1,176.54,190.24,2,3,-1
1599,2363.6,3273.9,175.49,177.97,3,3,-1
1600,3248.4,3197.3,190.75,190.76,3,3,-1
1601,2293.1,3185.1,171.71,183.8,2,3,-1
1602,2360.9,3181.2,170.94,184.92,2,3,-1
1603,3125.2,2297.0,176.81,164.44,3,2,-1
1604,2396.1,3143.4,173.06,185.15,2,3,-1
1605,3247.5,3298.4,184.86,181.69,3,3,-1
1606,3344.7,3243.6,181.19,174.45,3,3,-1
1607,2295.0,2382.1,156.95,172.02,3,3,-1
1608,3346.9,2375.9,182.93,174.19,3,2,-1
1609,2352.1,2261.8,169.3,157.82,2,2,-1
1610,2318.7,2373.8,168.67,172.2,2,2,-1
1611,3141.0,2386.8,180.78,173.65,3,3,-1
1612,3140.9,3144.4,174.31,180.91,3,3,-1
1613,2320.8,3129.4,163.91,172.86,2,3,-1
1614,2357.1,2480.4,161.17,177.11,2,3,-1
1615,3185.3,3136.5,172.09,175.25,3,3,-1
1616,2391.5,2395.4,177.46,167.87,2,2,-1
1617,2283.7,2367.2,165.98,163.53,3,3,-1
1618,3291.3,3130.1,184.35,181.48,3,3,-1
1619,3141.3,3282.6,170.57,174.26,3,3,-1
1620,2282.8,2267.0,172.52,172.4,2,2,-1
1621,2478.4,2389.9,152.79,162.75,2,2,-1
1622,2375.9,2379.6,165.11,173.92,2,2,-1
1623,3110.8,3248.1,173.24,190.43,3,3,-1
1624,3113.6,2325.4,175.0,169.11,3,2,-1
1625,2359.2,2351.2,168.16,157.08,3,2,-1
1626,2391.6,2392.0,177.12,169.73,2,2,-1
1627,2275.7,3220.4,164.33,174.53,3,3,-1
1628,3206.0,3189.6,178.8,161.98,3,3,-1
1629,2385.6,2377.1,163.52,161.72,2,2,-1
1630,2328.6,3124.5,171.53,167.95,2,3,-1
1631,3139.8,2346.5,172.4,167.09,3,2,-1
1632,2347.6,2314.5,167.58,172.02,2,2,-1
1633,3175.4,3083.0,167.82,177.32,3,3,-1
1634,2307.9,3274.4,166.12,181.56,2,3,-1
1635,3180.7,2324.6,176.07,172.37,3,3,-1
1636,2355.7,2387.4,168.3,173.76,2,2,-1
1637,2266.6,2375.3,161.02,164.71,2,2,-1
1638,2284.4,2384.3,163.49,167.54,2,2,-1
1639,2243.7,2377.5,157.86,158.9,2,2,-1
1640,2453.2,2472.2,157.87,164.08,2,2,-1
1641,2380.2,3224.4,154.38,170.3,2,3,-1
1642,2396.7,2381.9,167.19,173.27,2,2,-1
1643,2381.9,2584.7,158.53,158.63,2,2,-1
1644,2339.4,2243.5,157.47,155.49,2,2,-1
1645,2376.7,2326.4,154.22,158.84,2,2,-1
1646,3145.1,2284.0,168.46,164.64,3,2,-1
1647,2485.0,2386.7,170.58,157.5,2,2,-1
1648,3165.9,2289.2,151.34,171.43,3,2,-1
1649,2340.3,3100.1,164.37,171.44,3,3,-1
1650,2371.7,2285.4,159.94,164.37,2,2,-1
1651,2422.2,3093.3,160.01,169.2,2,3,-1
1652,2371.8,2394.5,165.73,166.79,2,3,-1
1653,3327.5,2460.6,180.43,172.36,3,3,-1
1654,3166.0,3165.7,167.4,177.56,3,3,-1
1655,2349.7,3122.2,163.07,164.56,3,3,-1
1656,2361.8,2276.0,166.38,163.89,3,3,-1
1657,3218.8,2482.9,186.62,172.63,3,2,-1
1658,2314.4,2483.2,169.68,175.45,3,3,-1
1659,2386.1,2379.5,176.6,170.09,2,2,-1
1660,3186.2,2333.7,191.86,169.75,3,3,-1
1661,3145.1,2341.6,170.16,170.92,3,2,-1
1662,2289.0,2397.4,159.89,169.78,2,2,-1
1663,2340.4,2384.7,165.34,172.07,2,2,-1
1664,2347.7,2323.5,170.13,158.36,2,2,-1
1665,3089.3,2258.5,166.27,164.84,3,3,-1
1666,3175.5,2368.9,162.02,152.66,3,3,-1
1667,2387.1,2469.5,166.02,160.42,2,2,-1
1668,2299.5,2397.2,157.52,148.35,2,2,-1
1669,2250.1,2243.2,161.9,160.3,2,2,-1
1670,2388.4,2397.1,167.21,163.85,2,2,-1
1671,2372.4,2491.8,166.22,170.45,2,2,-1
1672,3161.8,3098.1,175.92,170.59,3,3,-1
1673,2345.5,2277.7,168.37,152.34,2,2,-1
1674,2380.7,2378.4,149.22,155.09,2,2,-1
1675,2317.1,2226.7,149.55,139.89,2,2,-1
1676,2328.4,2283.0,144.96,153.13,2,2,-1
1677,2381.3,2283.7,146.49,144.72,2,2,-1
1678,2300.0,2395.9,155.06,147.88,2,2,-1
1679,2383.9,2377.8,151.42,162.48,3,2,-1
1680,2376.2,2294.8,153.9,152.54,2,2,-1
1681,2388.8,2341.2,169.56,155.11,2,2,-1
1682,2379.8,2342.2,162.71,156.35,2,2,-1
1683,2249.2,2279.6,144.55,132.97,2,3,-1
1684,2378.6,2282.9,143.95,151.6,2,2,-1
1685,2280.4,2378.5,137.6,152.02,2,2,-1
1686,2397.1,2343.2,154.04,159.38,2,2,-1
1687,2379.8,2380.2,142.55,157.54,2,2,-1
1688,2284.3,2394.3,162.21,153.81,2,2,-1
1689,3128.0,2290.0,167.83,145.88,3,2,-1
1690,2396.0,2389.3,158.79,159.09,2,2,-1
1691,2282.2,2386.0,155.19,157.02,2,2,-1
1692,2374.7,2382.0,160.52,157.95,3,2,-1
1693,2281.9,2371.4,153.38,162.78,2,2,-1
1694,2386.1,2422.1,161.18,171.91,2,2,-1
1695,2329.7,2289.9,154.1,144.58,2,2,-1
1696,3134.9,2390.9,153.87,151.82,3,2,-1
1697,2271.0,2395.0,165.49,158.13,2,2,-1
1698,2378.0,2325.6,154.33,155.94,2,2,-1
1699,2328.6,2376.4,136.14,153.01,2,2,-1
1700,2392.2,2332.3,155.06,160.7,2,2,-1
1701,3123.8,2433.2,169.33,139.39,3,2,-1
1702,2376.6,2325.1,155.4,161.43,2,2,-1
1703,2374.7,2364.9,148.14,155.09,3,3,-1
1704,2341.8,2374.8,150.95,156.6,2,2,-1
1705,2282.6,2292.3,135.73,157.07,2,2,-1
1706,2337.4,2384.1,152.89,154.48,2,2,-1
1707,2327.4,2345.6,160.3,161.04,2,2,-1
1708,2282.2,2330.3,148.7,145.97,2,2,-1
1709,2366.1,2382.9,144.51,152.42,2,2,-1
1710,2329.5,2241.2,153.68,149.63,2,2,-1
1711,2334.4,2391.9,140.67,147.79,2,3,-1
1712,2279.5,2386.2,153.24,146.52,2,2,-1
1713,2381.0,2288.8,158.82,148.2,2,2,-1
1714,2344.7,2378.6,153.07,153.34,2,2,-1
1715,2348.2,2397.8,160.22,162.32,3,2,-1
1716,3274.3,2341.2,160.95,141.98,3,2,-1
1717,2374.5,2243.2,148.12,140.06,2,2,-1
1718,2385.9,3263.9,149.96,171.86,3,3,-1
1719,2289.4,2486.4,155.03,165.3,2,2,-1
1720,2383.7,2297.7,155.82,153.09,2,2,-1
1721,3136.1,2388.6,161.74,153.59,3,2,-1
1722,2368.6,2486.5,165.73,161.74,3,3,-1
1723,3113.3,3180.9,175.68,158.31,3,3,-1
1724,2331.6,2396.1,156.36,152.31,2,3,-1
1725,2378.0,2361.8,151.17,157.69,2,2,-1
1726,2273.2,2415.0,142.45,144.66,2,2,-1
1727,2290.5,2395.9,153.84,151.31,2,2,-1
1728,2384.2,2287.9,151.95,147.69,2,2,-1
1729,2381.4,2282.3,150.62,155.79,2,2,-1
1730,2385.8,2223.3,150.66,144.09,2,2,-1
1731,2380.3,2336.2,153.14,144.92,2,2,-1
1732,2347.0,2391.7,149.01,142.36,2,2,-1
1733,2479.4,2387.0,162.24,143.93,2,2,-1
1734,2384.9,2392.8,150.61,157.88,2,2,-1
1735,2300.0,2376.8,161.21,143.97,2,2,-1
1736,2296.0,2341.9,148.2,151.82,2,2,-1
1737,2382.8,2375.1,154.62,151.8,2,3,-1
1738,2485.2,2400.0,156.59,171.71,2,2,-1
1739,2297.0,2395.0,154.29,165.0,2,2,-1
1740,3150.0,2384.6,169.26,174.0,3,2,-1
1741,2386.3,2387.8,168.13,161.0,2,2,-1
1742,2249.5,2394.4,163.97,161.35,2,2,-1
1743,2330.9,2286.8,152.13,158.26,2,2,-1
1744,2373.5,2495.6,173.21,156.22,2,2,-1
1745,2392.5,2392.7,168.84,164.88,3,2,-1
1746,2466.0,2386.5,150.48,168.52,3,2,-1
1747,2279.4,2375.8,161.15,168.47,2,2,-1
1748,2392.3,3192.1,165.54,178.76,2,3,-1
1749,2329.2,3127.2,160.2,176.4,2,3,-1
1750,2281.2,2321.6,164.82,172.01,2,2,-1
1751,2482.5,2494.3,172.86,167.25,2,2,-1
1752,2478.5,3126.5,173.98,169.19,2,3,-1
1753,2383.0,2477.0,180.09,178.91,2,2,-1
1754,2375.1,2399.6,176.86,175.47,2,2,-1
1755,2369.5,2390.6,174.53,172.67,2,2,-1
1756,2396.6,2386.2,173.5,167.69,2,2,-1
