gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
408,3126.9333333333334,3173.6,2198.6,2064.64,3,3,-1
409,3126.8333333333335,3191.5,2212.46,2201.73,3,3,-1
410,3122.3333333333335,3182.3,2352.22,2294.3,3,3,-1
411,3133.3333333333335,3196.6,2124.18,2073.12,3,3,-1
412,3129.0333333333333,3198.6,2271.25,2276.55,3,3,-1
413,3131.2333333333336,3200.0,2486.61,2232.25,3,3,-1
414,3125.0333333333333,3175.4,2157.29,2042.71,3,3,-1
415,3110.7333333333336,3140.9,2175.65,2017.69,3,3,-1
416,4096.5,3197.5,2544.88,2134.06,4,3,-1
417,4063.2,3176.7,2324.54,2152.7,4,3,-1
418,3128.9333333333334,3186.9,2229.13,2050.1,3,3,-1
419,4084.0,3196.9,2440.15,2253.5,4,3,-1
420,4096.0,3189.4,2523.65,2311.72,4,3,-1
421,4059.6,4117.7,2637.61,2020.6,4,4,-1
422,3103.3333333333335,3181.6,2446.07,2050.32,3,3,-1
423,4009.8,3200.0,2639.64,2353.66,4,3,-1
424,3145.3333333333335,3212.1,2606.0,2197.78,3,3,-1
425,3128.7333333333336,3128.2,2441.6,2149.96,3,3,-1
426,4083.9,3186.2,2847.58,2339.85,4,3,-1
427,4069.1,3189.6,2810.74,2200.1,4,3,-1
428,4109.7,3211.7,2769.46,2220.64,4,3,-1
429,4084.5,3177.9,2845.98,2167.12,4,3,-1
430,4111.8,3212.6,2942.35,2128.28,4,3,-1
431,4111.7,3212.5,2584.03,2477.2,4,3,-1
432,4112.6,4158.9,2730.52,2420.7,4,4,-1
433,4112.2,3212.3,2983.79,2302.35,4,3,-1
434,4112.4,3212.6,2731.35,2404.26,4,3,-1
435,3133.3333333333335,3184.5,2531.75,2336.69,3,3,-1
436,4059.7,3198.8,2612.65,2248.43,4,3,-1
437,3103.8333333333335,2180.2,2330.31,2052.92,3,2,-1
438,3125.9333333333334,3182.5,2458.89,2237.91,3,3,-1
439,3113.9333333333334,3172.5,2328.35,2096.22,3,3,-1
440,4042.8,3149.6,2526.98,2109.45,4,3,-1
441,3145.8333333333335,3212.2,2494.16,2459.12,3,3,-1
442,3145.9333333333334,3212.6,2461.48,2515.2,3,3,-1
443,4131.3,4183.8,2982.78,2671.98,4,4,-1
444,3111.3333333333335,3172.4,2065.29,1992.04,3,3,-1
445,3119.1333333333337,3191.2,2348.1,2053.19,3,3,-1
446,3122.6333333333337,3200.0,2338.56,2226.18,3,3,-1
447,4084.5,3198.1,2388.32,2287.5,4,3,-1
448,3133.3333333333335,3192.4,2578.2,2366.42,3,3,-1
449,3131.4333333333334,3132.0333333333333,2274.95,2114.75,3,3,-1
450,3117.7333333333336,3176.5,2354.43,2158.92,3,3,-1
451,3145.8333333333335,3211.8,2469.97,2283.77,3,3,-1
452,3112.0333333333333,2192.3,2112.74,1938.0,3,2,-1
453,3936.7,3191.4,2463.05,2324.28,4,3,-1
454,3133.3333333333335,3196.9,2605.0,2369.2,3,3,-1
455,3128.2333333333336,3191.4,2550.58,2516.45,3,3,-1
456,3131.8333333333335,3189.7,2520.01,2322.16,3,3,-1
457,3133.3333333333335,3196.6,2463.1,2282.48,3,3,-1
458,3133.3333333333335,3170.8,2536.71,2171.52,3,3,-1
459,3133.3333333333335,3129.7333333333336,2313.22,2201.37,3,3,-1
460,3132.3333333333335,3157.9,2526.31,2177.54,3,3,-1
461,3122.6333333333337,3156.4,2418.52,2308.24,3,3,-1
462,3130.7333333333336,3196.1,2462.89,2186.98,3,3,-1
463,3145.9333333333334,3212.6,2406.13,2193.01,3,3,-1
464,3133.3333333333335,3177.6,2774.45,2362.86,3,3,-1
465,3131.2333333333336,3178.0,2424.66,2105.63,3,3,-1
466,3128.7333333333336,3182.2,2404.94,2340.56,3,3,-1
467,3132.1,3146.1,2449.4,2267.07,3,3,-1
468,3131.0333333333333,3121.4333333333334,2439.52,1982.93,3,3,-1
469,3133.0333333333333,3197.5,2385.22,2368.4,3,3,-1
470,3145.3333333333335,3211.6,2133.3,1958.61,3,3,-1
471,3110.4333333333334,3167.3,2274.59,2232.73,3,3,-1
472,3145.9333333333334,3212.2,2294.93,2264.97,3,3,-1
473,3111.5333333333333,3132.7333333333336,2300.47,2300.63,3,3,-1
474,3124.2333333333336,3128.2333333333336,2312.14,2150.6,3,3,-1
475,3124.7333333333336,3189.8,2192.94,2193.66,3,3,-1
476,3131.5333333333333,3195.0,2381.02,2499.98,3,3,-1
477,3129.2333333333336,3195.9,2532.23,2249.85,3,3,-1
478,3145.8333333333335,3212.1,2105.82,2204.64,3,3,-1
479,3145.6333333333337,3212.5,2373.58,2273.52,3,3,-1
480,3125.1333333333337,3192.3,2320.92,2354.78,3,3,-1
481,3128.4333333333334,3197.9,2581.86,2529.9,3,3,-1
482,3128.9333333333334,3128.6333333333337,2160.47,2070.47,3,3,-1
483,3133.3333333333335,3185.1,2460.04,2336.35,3,3,-1
484,3133.3333333333335,3190.1,2369.07,2464.59,3,3,-1
485,3115.7333333333336,3170.6,2271.34,2261.45,3,3,-1
486,3133.3333333333335,3192.5,2506.04,2225.12,3,3,-1
487,3112.1333333333337,3177.1,2226.03,2233.23,3,3,-1
488,3133.3333333333335,3194.2,2501.0,2473.1,3,3,-1
489,3145.8333333333335,3212.5,2365.38,2279.36,3,3,-1
490,3126.1333333333337,3185.4,2316.45,2195.26,3,3,-1
491,3131.6333333333337,3196.3,2335.43,2337.14,3,3,-1
492,3132.7333333333336,3159.7666666666664,2316.61,2275.87,3,3,-1
493,3145.8333333333335,3212.3,2560.6,2536.71,3,3,-1
494,4160.9,3212.5,2553.97,2384.86,4,3,-1
495,3119.6333333333337,3198.0,2339.19,2328.59,3,3,-1
496,3131.4333333333334,3198.0,2336.73,2242.82,3,3,-1
497,3124.4333333333334,3184.9,2574.24,2394.59,3,3,-1
498,3119.9333333333334,3192.5,2330.0,2207.34,3,3,-1
499,3131.7333333333336,3187.9,2318.37,2114.59,3,3,-1
