gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
1150,2400.0,2500.0,1523.95,1535.83,2,2,50,50,10,10,-1
1151,2400.0,2500.0,1510.46,1587.83,2,2,50,50,10,10,-1
1152,2400.0,2500.0,1535.46,1567.84,2,2,50,50,10,10,-1
1153,2400.0,2500.0,1532.47,1553.34,2,2,50,50,10,10,-1
1154,2400.0,2499.6,1529.47,1488.88,2,1,50,50,10,10,-1
1155,2400.0,2499.6,1485.98,1463.88,2,2,50,50,10,10,-1
1156,2500.0,2400.0,1478.99,1460.39,2,2,50,50,10,10,-1
1157,2500.0,2400.0,1533.49,1484.92,2,2,50,50,10,10,-1
1158,2600.0,2500.0,1557.99,1534.42,2,2,50,50,10,10,-1
1159,2600.0,2500.0,1508.5,1540.92,2,2,50,50,10,10,-1
1160,2500.0,2500.0,1552.0,1540.42,2,2,50,50,10,10,-1
1161,3300.0,2500.0,1656.0,1630.92,3,2,50,50,10,10,-1
1162,3300.0,2549.7,1666.94,1633.36,2,2,50,50,10,10,-1
1163,3300.0,2549.7,1683.65,1674.12,2,2,50,50,10,10,-1
1164,3300.0,2549.7,1679.68,1634.2,2,2,50,50,10,10,-1
1165,3300.0,2549.7,1737.22,1755.26,2,2,50,50,10,10,-1
1166,3300.0,3500.0,1754.34,1762.9,2,3,50,50,10,3,-1
1167,3300.0,3500.0,1713.53,1707.54,2,2,50,50,10,2,-1
1168,3300.0,3500.0,1760.12,1787.12,2,2,50,50,10,2,-1
1169,3300.0,3500.0,1760.95,1846.01,2,2,50,50,10,2,-1
1170,3300.0,3500.0,1745.65,1825.68,2,2,50,50,10,1,-1
1171,3300.0,3500.0,1676.8,1727.89,2,2,50,50,10,1,-1
1172,3300.0,3500.0,1778.01,1821.58,2,2,50,50,10,1,-1
1173,3300.0,3500.0,1711.19,1760.77,2,2,50,50,10,2,-1
1174,3300.0,3500.0,1698.91,1713.47,2,2,50,50,10,2,-1
1175,3300.0,3500.0,1669.03,1671.56,2,2,50,50,10,2,-1
1176,3300.0,3500.0,1649.05,1676.1,2,2,50,50,10,2,-1
1177,2500.0,3500.0,1656.58,1657.69,2,2,50,50,10,2,-1
1178,2500.0,3500.0,1777.52,1765.41,2,2,50,50,10,4,-1
1179,2550.0,3500.0,1839.47,1797.38,2,2,50,50,10,8,-1
1180,2550.0,2591.1,1763.4,1699.7,2,2,50,50,10,10,-1
1181,2550.0,3450.0,1867.94,1794.21,2,3,50,50,10,9,-1
1182,2500.0,3450.0,1853.78,1715.86,2,2,50,50,10,6,-1
1183,2500.0,3450.0,1835.2,1690.5,2,2,50,50,10,4,-1
1184,2500.0,3450.0,1784.53,1720.27,2,2,50,50,10,4,-1
1185,2500.0,3450.0,1828.78,1738.42,2,2,50,50,10,4,-1
1186,2500.0,3450.0,1825.4,1795.01,2,3,50,50,10,5,-1
1187,3415.0,3450.0,1889.86,1808.27,3,2,50,50,7,5,-1
1188,3415.0,3450.0,1859.82,1803.47,2,2,50,50,7,3,-1
1189,2500.0,3450.0,1818.27,1726.73,2,2,50,50,10,3,-1
1190,2500.0,3450.0,1784.92,1729.28,2,2,50,50,10,3,-1
1191,2500.0,3450.0,1761.95,1739.88,2,2,50,50,10,2,-1
1192,2500.0,3450.0,1828.52,1846.07,3,2,50,50,10,7,-1
1193,2500.0,3450.0,1779.67,1824.66,2,2,50,50,10,8,-1
1194,2500.0,3450.0,1836.03,1884.46,2,2,50,50,10,7,-1
1195,2500.0,3450.0,1746.16,1783.71,2,2,50,50,10,7,-1
1196,2597.3,3450.0,1780.74,1805.88,2,2,50,50,10,6,-1
1197,2500.0,3450.0,1716.93,1768.18,2,2,50,50,10,6,-1
1198,2500.0,3450.0,1751.68,1838.34,2,2,50,50,10,7,-1
1199,2600.0,3450.0,1754.3,1799.0,2,2,50,50,10,5,-1
1200,2500.0,3450.0,1807.41,1919.99,2,2,50,50,10,7,-1
1201,2500.0,3450.0,1764.83,1841.42,2,2,50,50,10,6,-1
1202,2500.0,3450.0,1731.97,1839.08,2,2,50,50,10,5,-1
1203,2500.0,3450.0,1682.68,1750.84,2,2,50,50,10,4,-1
1204,2500.0,3450.0,1656.4,1730.87,2,2,50,50,10,4,-1
1205,2500.0,3450.0,1720.06,1795.52,2,2,50,50,10,7,-1
1206,2450.0,3450.0,1704.09,1811.63,2,2,50,50,10,8,-1
1207,2500.0,3450.0,1714.67,1794.63,2,2,50,50,10,7,-1
1208,2500.0,2550.0,1747.67,1790.63,2,2,50,50,10,10,-1
1209,3270.0,2550.0,1784.37,1750.21,3,2,50,50,10,10,-1
1210,3270.0,2550.0,1831.4,1801.21,2,2,50,50,10,10,-1
1211,3270.0,2598.6,1827.24,1819.93,2,2,50,50,10,10,-1
1212,3270.0,2598.6,1785.37,1832.5,2,2,50,50,10,10,-1
1213,3270.0,2598.6,1814.54,1814.75,2,2,50,50,10,10,-1
1214,3270.0,2598.6,1823.24,1857.66,2,2,50,50,10,10,-1
1215,2600.0,2598.6,1841.03,1882.18,2,2,50,50,10,10,-1
1216,2600.0,2591.3,1861.61,1901.39,2,2,50,50,10,10,-1
1217,2600.0,2591.3,1787.19,1774.61,2,2,50,50,10,10,-1
1218,2600.0,2591.3,1721.83,1725.71,2,2,50,50,10,10,-1
1219,2600.0,2600.0,1753.14,1756.58,2,2,50,50,10,10,-1
1220,2500.0,2591.3,1719.83,1701.01,2,2,50,50,10,10,-1
1221,2500.0,2591.3,1719.73,1687.69,2,2,50,50,10,10,-1
1222,2500.0,2591.3,1790.0,1767.36,2,2,50,50,10,10,-1
1223,2500.0,2591.3,1874.63,1914.25,2,2,50,50,10,10,-1
1224,2500.0,2591.3,1818.62,1891.56,2,2,50,50,10,10,-1
1225,2500.0,2591.3,1852.4,1881.59,2,2,50,50,10,10,-1
1226,2500.0,2591.3,1839.32,1865.79,2,2,50,50,10,10,-1
1227,2500.0,2591.3,1781.06,1838.52,2,2,50,50,10,10,-1
1228,2500.0,2591.3,1792.82,1857.1,2,2,50,50,10,10,-1
1229,2500.0,2591.3,1739.15,1802.44,2,2,50,50,10,10,-1
1230,2500.0,2591.3,1726.19,1713.21,2,2,50,50,10,10,-1
1231,2500.0,2591.3,1720.57,1698.32,2,2,50,50,10,10,-1
1232,2500.0,2500.0,1762.22,1629.55,2,2,50,50,10,10,-1
1233,2500.0,2499.5,1746.84,1628.18,2,2,50,50,10,10,-1
1234,2500.0,2500.0,1741.84,1658.71,2,2,50,50,10,10,-1
1235,2500.0,2500.0,1793.34,1750.76,2,2,50,50,10,10,-1
1236,2500.0,2500.0,1840.63,1729.57,2,2,50,50,10,10,-1
1237,2500.0,2500.0,1843.21,1735.62,2,2,50,50,10,10,-1
1238,2500.0,2500.0,1854.32,1715.16,2,2,50,50,10,10,-1
1239,2500.0,2500.0,1796.85,1708.67,2,2,50,50,10,10,-1
1240,2500.0,2500.0,1782.92,1742.69,2,2,50,50,10,10,-1
1241,2500.0,2500.0,1777.92,1737.22,2,2,50,50,10,10,-1
1242,2500.0,2500.0,1775.01,1750.35,3,2,50,50,10,10,-1
1243,2550.0,2500.0,1782.77,1751.76,2,2,50,50,10,10,-1
1244,2500.0,2500.0,1738.0,1730.96,2,2,50,50,10,10,-1
1245,2500.0,2500.0,1776.6,1742.11,2,2,50,50,10,10,-1
1246,2500.0,3503.3,1879.37,1898.08,2,3,50,50,10,4,-1
1247,2500.0,3503.3,1816.5,1801.64,2,2,50,50,10,3,-1
1248,2500.0,3503.3,1801.73,1822.81,2,3,50,50,10,3,-1
1249,2500.0,3503.3,1845.39,1938.93,2,2,50,50,10,4,-1
1250,2500.0,3148.3,1827.55,1840.98,2,2,50,50,10,10,-1
1251,2500.0,2600.0,1729.11,1725.08,2,2,50,50,10,10,-1
1252,2500.0,2600.0,1807.19,1864.1,2,2,50,50,10,10,-1
1253,2500.0,2598.3,1897.71,1903.64,2,2,50,50,10,10,-1
1254,3397.5,2500.0,2004.27,1951.71,3,2,50,50,10,10,-1
1255,3397.5,2500.0,1989.29,1979.27,2,2,50,50,10,10,-1
1256,3397.5,2500.0,2028.46,2053.39,2,2,50,50,10,10,-1
1257,3397.5,3346.6,2133.54,2089.5,3,3,50,50,10,10,-1
1258,3291.6,3346.6,2065.6,2099.05,2,2,50,50,10,10,-1
1259,3291.6,2500.0,2048.19,2042.08,2,2,50,50,10,10,-1
1260,3291.6,2500.0,2015.43,2043.85,2,2,50,50,10,10,-1
1261,3488.6,2500.0,1930.11,1980.71,3,2,50,50,5,10,-1
1262,3415.0,2500.0,1947.18,1965.13,3,2,50,50,8,10,-1
1263,3415.0,2500.0,1911.85,1915.25,2,2,50,50,7,10,-1
1264,3415.0,2500.0,1921.84,1837.88,2,2,50,50,7,10,-1
1265,3415.0,2500.0,1931.4,1880.28,2,2,50,50,8,10,-1
1266,3415.0,2500.0,1949.06,1957.49,2,2,50,50,7,10,-1
1267,3415.0,2499.7,1892.81,1920.44,2,2,50,50,6,10,-1
1268,3291.6,2499.7,1881.67,1865.97,2,2,50,50,10,10,-1
1269,3291.6,2499.7,1926.83,1883.26,2,2,50,50,10,10,-1
1270,3291.6,2499.7,1871.75,1790.52,2,2,50,50,10,10,-1
1271,3291.6,2499.7,2008.47,1879.6,3,2,50,50,10,10,-1
1272,3173.3,2500.0,1936.01,1917.79,2,2,50,50,10,10,-1
1273,2588.3,2500.0,2003.6,2001.82,2,2,50,50,10,10,-1
1274,2500.0,2500.0,1953.9,1936.09,2,2,50,50,10,10,-1
1275,2500.0,2500.0,1928.62,1984.56,2,3,50,50,10,10,-1
1276,2500.0,2500.0,1896.24,1917.84,2,2,50,50,10,10,-1
1277,2500.0,2500.0,1963.95,1973.48,2,2,50,50,10,10,-1
1278,2500.0,2500.0,1974.36,1976.6,2,2,50,50,10,10,-1
1279,2500.0,2500.0,1961.95,1928.26,2,2,50,50,10,10,-1
1280,2500.0,3251.8,2033.85,2025.08,2,3,50,50,10,10,-1
1281,2500.0,3251.8,2046.59,2057.16,2,2,50,50,10,10,-1
1282,2500.0,3452.1,2102.82,2113.81,3,3,50,50,10,7,-1
1283,2500.0,3452.1,2133.72,2164.93,2,2,50,50,10,6,-1
1284,3440.9,3452.1,2186.91,2185.83,3,3,50,50,10,6,-1
1285,3440.9,3452.1,2215.98,2199.65,3,3,50,50,10,9,-1
1286,3440.9,3452.1,2251.44,2251.96,2,3,50,50,10,10,-1
1287,3390.9,3452.1,2225.34,2251.8,3,3,50,50,10,9,-1
1288,3390.9,3452.1,2240.37,2260.68,3,3,50,50,10,8,-1
1289,3489.8,3452.1,2264.22,2247.79,3,3,50,50,10,8,-1
1290,3489.8,3452.1,2241.06,2252.23,2,2,50,50,7,6,-1
1291,3489.8,3452.1,2254.12,2245.17,2,2,50,50,10,5,-1
1292,3489.8,3452.1,2264.38,2250.64,2,2,50,50,10,7,-1
1293,3489.8,3452.1,2246.98,2257.77,3,2,50,50,9,7,-1
1294,3522.5,3452.1,2281.75,2251.47,3,3,50,50,3,7,-1
1295,3489.8,3452.1,2258.06,2294.65,2,2,50,50,8,7,-1
1296,3489.8,3397.5,2284.02,2273.58,3,3,50,50,9,7,-1
1297,3402.5,3397.5,2305.75,2299.58,2,3,50,50,10,7,-1
1298,3402.5,3397.5,2317.54,2322.47,2,3,50,50,10,10,-1
1299,3402.5,3147.5,2318.85,2305.09,2,2,50,50,10,10,-1
1300,2498.5,3147.5,2314.82,2300.49,2,2,50,50,10,10,-1
1301,2498.5,3433.7,2308.71,2316.68,3,3,50,50,10,10,-1
1302,3237.5,3433.7,2292.36,2313.92,3,3,50,50,10,10,-1
1303,3255.0,3433.7,2283.23,2324.0,3,3,50,50,10,10,-1
1304,3255.0,3365.0,2306.76,2284.17,2,2,50,50,10,10,-1
1305,3255.0,3365.0,2313.15,2292.23,2,2,50,50,10,10,-1
1306,3341.0,3365.0,2325.95,2285.24,3,3,50,50,10,10,-1
1307,3255.0,3300.0,2322.74,2283.53,3,3,50,50,10,10,-1
1308,3255.0,3300.0,2301.56,2282.62,2,2,50,50,10,10,-1
1309,3255.0,3366.6,2296.06,2307.76,3,3,50,50,10,10,-1
1310,3255.0,3366.6,2291.96,2278.54,3,3,50,50,10,10,-1
1311,3255.0,3300.0,2310.72,2285.5,3,3,50,50,10,10,-1
1312,3255.0,3270.1,2291.05,2253.34,2,2,50,50,10,10,-1
1313,3239.6,3344.6,2273.43,2261.99,3,3,50,50,10,10,-1
1314,3239.6,3344.6,2279.85,2248.06,2,2,50,50,10,10,-1
1315,3239.6,2500.0,2284.51,2242.92,3,2,50,50,10,10,-1
1316,3184.6,2500.0,2280.49,2241.74,2,2,50,50,10,10,-1
1317,3184.6,2597.9,2284.9,2238.7,2,3,50,50,10,10,-1
1318,3138.9,2597.9,2271.61,2257.84,3,2,50,50,10,10,-1
1319,3389.5,3339.5,2318.91,2307.55,3,3,50,50,10,10,-1
1320,3389.5,3365.9,2320.52,2319.99,3,3,50,50,10,10,-1
1321,3389.5,3365.9,2283.44,2303.22,2,2,50,50,10,10,-1
1322,3389.5,3365.9,2264.31,2289.85,3,3,50,50,10,10,-1
1323,3389.5,3365.9,2272.28,2333.16,2,3,50,50,10,10,-1
1324,3439.2,3365.9,2286.97,2313.17,3,3,50,50,10,10,-1
1325,3439.2,3339.5,2338.25,2300.63,3,3,50,50,10,10,-1
1326,3439.2,3339.5,2312.39,2295.92,3,2,50,50,10,10,-1
1327,3439.2,2589.2,2312.06,2259.08,3,2,50,50,10,10,-1
1328,3389.5,3502.5,2289.64,2259.34,3,3,50,50,10,2,-1
1329,3437.6,3502.5,2310.34,2275.21,3,3,50,50,10,4,-1
1330,3437.6,3502.5,2293.37,2267.89,2,3,50,50,10,1,-1
1331,3437.6,2688.4,2302.67,2243.16,3,3,50,50,10,10,-1
1332,3491.6,2688.4,2319.34,2252.15,3,3,50,50,10,10,-1
1333,3491.6,2688.4,2293.54,2221.37,2,2,50,50,9,10,-1
1334,3491.6,2688.4,2296.62,2216.83,3,3,50,50,10,10,-1
1335,3491.6,3437.2,2294.46,2251.23,3,3,50,50,10,5,-1
1336,3491.6,3437.2,2259.99,2214.48,3,3,50,50,10,6,-1
1337,3491.6,3437.2,2173.03,2128.24,2,2,50,50,4,5,-1
1338,3355.0,3437.2,2086.7,2101.8,2,2,50,50,10,6,-1
1339,3355.0,3437.2,2092.91,2099.4,2,2,50,50,10,6,-1
1340,3243.1,3417.2,2027.88,2054.4,2,3,50,50,10,5,-1
1341,3249.7,3338.1,2048.48,2007.79,3,2,50,50,10,10,-1
1342,3249.7,3338.1,2021.95,1951.55,2,2,50,50,10,10,-1
1343,3243.1,3338.1,1966.06,1922.42,2,2,50,50,10,10,-1
1344,3243.1,2499.8,1949.25,1937.05,2,2,50,50,10,10,-1
1345,3243.1,2499.8,1890.4,1897.24,2,2,50,50,10,10,-1
1346,3243.1,2499.8,1856.24,1880.93,2,2,50,50,10,10,-1
1347,3399.9,3304.9,1923.5,1880.16,3,3,50,50,7,10,-1
1348,3399.9,3304.9,1902.95,1890.11,2,2,50,50,8,10,-1
1349,3243.1,3304.9,1942.22,1895.51,2,2,50,50,10,10,-1
1350,3243.1,3304.9,1910.56,1843.01,2,2,50,50,10,10,-1
1351,3243.1,2449.4,1933.52,1834.54,2,2,50,50,10,10,-1
1352,3243.1,2449.4,1949.27,1881.68,2,2,50,50,10,10,-1
1353,3243.1,2449.4,1993.0,1916.9,2,2,50,50,10,10,-1
1354,2499.7,3299.4,2030.77,1950.54,2,3,50,50,10,10,-1
1355,2499.7,3349.6,2000.91,1970.63,2,3,50,50,10,10,-1
1356,2449.6,3349.6,2047.59,2041.84,2,2,50,50,10,10,-1
1357,3146.9,3411.9,2064.63,2079.55,3,3,50,50,10,5,-1
1358,3146.9,3411.9,2124.97,2134.01,3,3,50,50,10,5,-1
1359,3146.9,3411.9,2165.46,2159.54,2,2,50,50,10,7,-1
1360,3146.9,3411.9,2179.32,2170.85,2,2,50,50,10,7,-1
1361,3146.9,3411.9,2182.0,2187.53,2,2,50,50,10,6,-1
1362,2499.8,3411.9,2183.22,2196.21,2,2,50,50,10,9,-1
1363,3349.6,3411.9,2195.8,2172.01,3,3,50,50,10,8,-1
1364,3395.2,3411.9,2213.21,2202.34,3,3,50,50,10,8,-1
1365,3349.6,3411.9,2185.71,2168.75,2,3,50,50,10,5,-1
1366,3400.4,3310.4,2170.62,2172.38,3,3,50,50,8,10,-1
1367,3400.4,3284.6,2187.02,2167.68,3,3,50,50,9,10,-1
1368,3264.6,3414.6,2218.57,2199.86,3,3,50,50,10,7,-1
1369,3264.6,3414.6,2172.89,2190.48,2,2,50,50,10,7,-1
1370,3357.8,3414.6,2206.52,2219.78,3,3,50,50,10,9,-1
1371,3264.6,3387.8,2197.81,2229.49,2,3,50,50,10,10,-1
1372,3264.6,3387.8,2231.72,2206.48,2,2,50,50,10,10,-1
1373,3349.7,3387.8,2256.42,2213.25,3,3,50,50,10,10,-1
1374,3349.7,3387.8,2256.77,2255.88,2,2,50,50,10,10,-1
1375,3349.7,3404.7,2259.92,2283.95,2,3,50,50,10,10,-1
1376,3349.7,3404.7,2259.52,2257.57,2,2,50,50,10,10,-1
1377,3349.7,3404.7,2233.75,2250.88,2,2,50,50,10,10,-1
1378,3349.7,3404.7,2273.58,2240.33,2,2,50,50,10,9,-1
1379,3349.7,3404.7,2280.53,2235.43,2,2,50,50,10,7,-1
1380,3349.7,3404.7,2302.0,2241.34,2,2,50,50,10,6,-1
1381,2499.8,3404.7,2289.71,2207.02,2,2,50,50,10,8,-1
1382,2499.9,3404.7,2246.07,2174.24,2,2,50,50,10,9,-1
1383,3374.8,3404.7,2268.76,2185.34,3,2,50,50,10,8,-1
1384,3424.9,3404.7,2291.56,2216.32,3,3,50,50,10,10,-1
1385,3424.9,3404.7,2267.7,2237.5,3,3,50,50,9,10,-1
1386,3424.9,3449.9,2269.3,2280.2,3,3,50,50,10,10,-1
1387,3424.9,3349.9,2277.85,2280.13,2,2,50,50,10,10,-1
1388,3424.9,3249.9,2301.56,2238.77,3,3,50,50,10,10,-1
1389,3424.9,3249.9,2257.56,2186.36,2,2,50,50,10,10,-1
1390,3512.2,3249.9,2311.89,2188.13,3,3,50,50,9,10,-1
1391,3424.9,3249.9,2277.13,2174.36,2,2,50,50,10,10,-1
1392,3424.9,3493.4,2247.54,2173.68,2,3,50,50,10,4,-1
1393,3424.9,3493.4,2241.39,2201.13,2,2,50,50,10,5,-1
1394,3424.9,3493.4,2197.55,2169.6,2,2,50,50,8,7,-1
1395,3424.9,3244.0,2229.24,2194.1,3,3,50,50,9,10,-1
1396,3424.9,3184.8,2239.48,2209.73,2,2,50,50,10,10,-1
1397,3424.9,3184.8,2254.88,2231.18,2,2,50,50,9,10,-1
1398,3424.9,3253.7,2266.52,2265.75,3,3,50,50,10,10,-1
1399,3424.9,3343.6,2258.92,2292.84,3,3,50,50,10,10,-1
1400,3249.9,3408.8,2277.8,2303.89,3,3,50,50,10,10,-1
1401,3249.9,3408.8,2278.98,2329.47,2,3,50,50,10,10,-1
1402,3249.9,3408.8,2178.17,2240.5,2,2,50,50,10,10,-1
1403,3249.9,3408.8,2092.63,2102.15,2,2,50,50,10,10,-1
1404,3343.3,3408.8,2160.0,2136.58,3,2,50,50,10,10,-1
1405,3343.3,3408.8,2090.76,1991.91,2,2,50,50,10,10,-1
1406,3343.3,3408.8,2124.09,2019.39,2,2,50,50,10,6,-1
1407,3343.3,3394.6,2128.5,2009.5,2,2,50,50,10,9,-1
1408,3303.3,3394.6,2095.51,2051.31,2,2,50,50,10,10,-1
1409,3303.3,3394.6,2121.35,2122.4,2,2,50,50,10,10,-1
1410,3317.6,3394.6,2159.23,2124.87,3,3,50,50,10,10,-1
1411,3317.6,3394.6,2187.88,2128.97,3,2,50,50,10,10,-1
1412,3317.6,3394.6,2201.45,2208.9,2,2,50,50,10,10,-1
1413,3277.5,3394.6,2194.86,2225.38,2,3,50,50,10,10,-1
1414,3274.3,3394.6,2192.14,2249.13,3,2,50,50,10,10,-1
1415,2596.2,3394.6,2171.31,2236.17,2,2,50,50,10,10,-1
1416,3349.8,3394.6,2213.48,2255.34,3,3,50,50,10,10,-1
1417,3349.8,3394.6,2226.77,2258.24,3,3,50,50,10,10,-1
1418,3349.8,3394.6,2237.62,2218.22,2,2,50,50,10,10,-1
1419,3349.8,3394.6,2228.35,2206.46,2,2,50,50,10,10,-1
1420,2499.8,3394.6,2208.86,2175.27,2,2,50,50,10,10,-1
1421,2493.5,3302.6,2250.62,2217.35,2,3,50,50,10,10,-1
1422,2498.2,3302.6,2245.9,2243.56,2,2,50,50,10,10,-1
1423,2498.2,3302.6,2260.83,2214.18,2,2,50,50,10,10,-1
1424,2498.2,3302.6,2254.48,2246.98,2,2,50,50,10,10,-1
1425,2498.2,3302.6,2232.28,2181.67,3,3,50,50,10,10,-1
1426,3391.6,2494.2,2256.02,2160.32,3,2,50,50,10,10,-1
1427,3429.8,3304.8,2258.7,2168.47,3,3,50,50,10,10,-1
1428,3429.8,2499.8,2215.04,2168.86,2,3,50,50,9,10,-1
1429,3391.6,2588.6,2170.11,2181.59,2,2,50,50,10,10,-1
1430,3391.6,2588.6,2162.48,2180.59,3,2,50,50,10,10,-1
1431,3391.6,2588.6,2180.74,2162.96,2,2,50,50,10,10,-1
1432,3419.8,3234.8,2171.74,2158.67,3,3,50,50,10,10,-1
1433,3419.8,3234.8,2168.69,2152.7,2,2,50,50,10,10,-1
1434,3419.8,3234.8,2154.22,2139.0,2,2,50,50,9,10,-1
1435,3419.8,3234.8,2089.0,2111.32,2,2,50,50,7,10,-1
1436,2499.8,3234.8,2101.21,2054.38,2,2,50,50,10,10,-1
1437,3388.0,3234.8,2115.07,2089.85,3,2,50,50,10,10,-1
1438,3143.0,2588.6,2056.04,2120.66,2,2,50,50,10,10,-1
1439,3349.6,2588.6,2089.45,2099.03,3,3,50,50,10,10,-1
1440,3143.0,2588.6,2122.0,2115.15,2,2,50,50,10,10,-1
1441,3143.0,2499.9,2096.11,2107.06,3,3,50,50,10,10,-1
1442,3143.0,2499.9,2040.29,2128.83,2,2,50,50,10,10,-1
1443,2490.3,2499.9,2032.62,2136.57,2,2,50,50,10,10,-1
1444,2494.8,2499.9,2036.19,2134.08,2,3,50,50,10,10,-1
1445,2494.8,2499.9,1992.84,2075.18,2,3,50,50,10,10,-1
1446,2494.8,2499.9,2050.61,2086.69,2,2,50,50,10,10,-1
1447,3415.7,2499.9,2153.92,2102.61,3,2,50,50,10,10,-1
1448,3415.7,2499.9,2188.64,2156.94,2,2,50,50,10,10,-1
1449,3415.7,2499.9,2243.61,2191.24,3,2,50,50,10,10,-1
1450,3415.7,2499.9,2267.1,2206.51,3,3,50,50,10,10,-1
1451,3415.7,2499.9,2232.67,2220.48,2,2,50,50,9,10,-1
1452,3415.7,2499.9,2190.87,2217.21,2,2,50,50,6,10,-1
1453,3415.7,2499.9,2218.84,2223.26,3,2,50,50,10,10,-1
1454,3415.7,2500.0,2239.6,2199.42,3,3,50,50,10,10,-1
1455,3355.0,2500.0,2241.58,2161.24,2,2,50,50,10,10,-1
1456,3300.0,2599.9,2252.56,2214.8,2,2,50,50,10,10,-1
1457,3300.0,3495.1,2265.75,2277.49,3,3,50,50,10,9,-1
1458,3300.0,3495.1,2240.6,2278.33,2,2,50,50,10,7,-1
1459,3300.0,3495.1,2261.58,2261.34,2,2,50,50,10,7,-1
1460,3354.8,3495.1,2281.24,2276.52,3,2,50,50,10,7,-1
1461,3354.8,3495.1,2299.49,2295.15,2,3,50,50,10,7,-1
1462,3354.8,3495.1,2305.87,2278.89,2,2,50,50,10,5,-1
1463,3354.8,3495.1,2316.57,2309.5,2,2,50,50,10,7,-1
1464,3386.4,3495.1,2331.51,2337.7,3,3,50,50,10,10,-1
1465,3386.4,3495.1,2327.78,2310.93,2,2,50,50,10,9,-1
1466,3386.4,3495.1,2324.44,2301.99,3,3,50,50,10,9,-1
1467,3386.4,3495.1,2328.39,2281.07,3,3,50,50,10,8,-1
1468,3386.4,3495.1,2324.1,2255.65,2,2,50,50,10,6,-1
1469,3349.9,3495.1,2306.39,2262.91,3,2,50,50,10,6,-1
1470,3349.9,3495.1,2307.72,2288.2,3,3,50,50,10,7,-1
1471,3314.9,2596.4,2278.2,2271.1,2,2,50,50,10,10,-1
1472,3314.9,2596.4,2289.01,2268.42,2,2,50,50,10,10,-1
1473,3547.9,3242.9,2320.38,2287.37,3,3,50,50,3,10,-1
1474,3447.9,3142.9,2278.89,2213.03,2,2,50,50,10,10,-1
1475,3447.9,3142.9,2285.04,2202.57,2,2,50,50,10,10,-1
1476,3447.9,3388.6,2264.33,2234.78,3,3,50,50,10,10,-1
1477,3253.6,3388.6,2257.05,2250.87,3,3,50,50,10,10,-1
1478,3499.9,3388.6,2224.16,2215.18,3,3,50,50,4,10,-1
1479,3499.9,3254.9,2247.34,2213.31,2,2,50,50,5,10,-1
1480,3499.9,3142.9,2256.26,2152.98,2,2,50,50,4,10,-1
1481,3490.2,3255.2,2269.98,2162.68,3,3,50,50,7,10,-1
1482,3490.2,3255.2,2244.45,2179.92,3,3,50,50,7,10,-1
1483,3490.2,3255.2,2272.8,2211.56,2,2,50,50,10,10,-1
1484,3490.2,3255.2,2183.69,2210.06,2,2,50,50,10,10,-1
1485,2499.9,3255.2,2161.98,2201.87,2,2,50,50,10,10,-1
1486,2499.9,3255.2,2123.71,2091.34,2,2,50,50,10,10,-1
1487,2499.9,3446.6,2124.25,2077.52,2,3,50,50,10,10,-1
1488,2591.7,3255.2,2149.21,2103.01,2,2,50,50,10,10,-1
1489,2499.9,3255.2,2159.5,2137.73,3,2,50,50,10,10,-1
1490,2499.9,3255.2,2086.43,2077.34,2,2,50,50,10,10,-1
1491,2499.9,3255.2,2131.59,2101.43,2,2,50,50,10,10,-1
1492,3298.2,3255.2,2193.13,2123.11,3,3,50,50,10,10,-1
1493,3298.2,3399.9,2184.15,2172.21,2,3,50,50,10,10,-1
1494,3298.2,3399.9,2210.53,2195.5,2,3,50,50,10,10,-1
1495,3499.9,3399.9,2224.37,2157.08,3,3,50,50,5,10,-1
1496,3499.9,3399.9,2179.01,2099.67,2,2,50,50,5,10,-1
1497,3499.9,2499.9,2216.38,2088.93,2,3,50,50,4,10,-1
1498,2499.9,2499.9,2085.24,1966.21,2,2,50,50,10,10,-1
1499,2499.9,2499.9,2121.36,2080.3,2,2,50,50,10,10,-1
1500,3279.4,2499.9,2166.6,2099.06,3,2,50,50,10,10,-1
1501,2589.4,2499.9,2166.51,2102.84,2,2,50,50,10,10,-1
1502,2589.4,2499.9,2188.84,2129.58,2,2,50,50,10,10,-1
1503,3391.2,2499.9,2225.84,2150.35,3,3,50,50,10,10,-1
1504,3391.2,2500.0,2259.4,2146.68,3,3,50,50,10,10,-1
1505,3341.2,2500.0,2278.86,2160.56,3,3,50,50,10,10,-1
1506,3341.2,2500.0,2236.28,2143.48,2,3,50,50,10,10,-1
1507,3265.0,3594.2,2203.46,2170.6,2,3,50,50,10,1,-1
1508,3265.0,3594.2,2171.07,2142.32,2,2,50,50,10,1,-1
1509,3265.0,3594.2,2189.36,2175.65,3,3,50,50,10,2,-1
1510,3265.0,3594.2,2151.34,2131.8,2,3,50,50,10,2,-1
1511,3239.7,3594.2,2152.15,2176.33,2,2,50,50,10,2,-1
1512,3239.7,3594.2,2173.68,2168.32,2,2,50,50,10,2,-1
1513,3579.6,3522.6,2195.6,2155.47,3,2,50,50,2,2,-1
1514,3239.7,3270.0,2121.86,2105.49,2,3,50,50,10,10,-1
1515,2493.3,3270.0,2142.22,2113.02,3,3,50,50,10,10,-1
