gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
1236,9869.5,9624.75,4176.56,4051.38,2,2,21,20,2,2,1,32,16,0,0,0,0,38,0,5027,-1
1237,9869.5,9873.0,4163.66,4105.91,2,3,20,20,2,4,0,32,20,0,0,0,0,0,0,4927,-1
1238,9869.5,9873.0,4165.18,4064.48,2,2,21,20,2,3,1,27,40,0,0,0,0,12,0,5052,-1
1239,9869.5,9873.0,4188.56,4079.19,2,2,20,20,2,3,0,29,31,0,0,0,0,99,0,4910,-1
1240,9869.5,9873.0,4193.04,4096.01,2,2,20,20,2,3,0,31,125,0,0,0,0,708,0,4767,-1
1241,9869.5,9873.0,4169.66,4061.51,2,2,20,20,2,2,0,26,42,0,0,0,0,174,0,4920,-1
1242,9869.5,9873.0,4154.58,4051.32,2,2,20,20,2,2,0,27,118,0,0,0,0,607,0,4849,-1
1243,9869.5,9873.0,4189.94,4024.87,2,2,20,20,2,2,0,26,12,0,0,0,0,42,0,4957,-1
1244,9869.5,9873.0,4202.29,3961.66,2,2,20,20,2,2,0,23,6,0,0,0,0,12,0,4962,-1
1245,9869.5,9873.0,4113.54,3935.42,2,2,20,20,2,2,0,20,0,0,0,0,0,0,0,4975,-1
1246,9869.5,9873.0,4060.36,3848.51,2,2,20,20,2,2,0,17,1,0,0,0,0,0,0,4977,-1
1247,9869.5,9873.0,3950.12,3816.83,2,2,20,20,1,2,0,22,0,0,0,0,0,0,0,4971,-1
1248,9869.5,9873.0,3878.34,3676.68,2,2,20,20,1,2,0,13,0,0,0,0,0,0,0,4986,-1
1249,9869.5,9624.75,3897.76,3642.87,2,2,20,20,1,1,0,18,9,0,0,0,0,0,0,4951,-1
1250,9869.5,9624.75,3796.19,3626.3,2,2,20,20,1,1,0,16,0,0,0,0,0,0,0,4982,-1
1251,9869.5,9624.75,3670.94,3540.06,2,2,20,20,1,1,0,16,0,0,0,0,0,0,0,4979,-1
1252,4930.0,9624.75,3674.09,3487.35,2,2,20,20,25,1,0,17,0,0,0,0,0,0,0,4982,-1
1253,4930.0,4940.0,3601.75,3457.18,2,2,20,20,25,25,0,16,0,0,0,0,0,0,0,4983,-1
1254,4930.0,4940.0,3600.99,3469.01,2,2,20,20,25,25,0,17,0,0,0,0,0,0,0,4982,-1
1255,4930.0,4940.0,3462.49,3408.34,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4859,-1
1256,4930.0,4940.0,3383.8,3324.67,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4988,-1
1257,4930.0,4940.0,3356.92,3264.71,2,2,20,20,25,25,0,19,0,0,0,0,0,0,0,4979,-1
1258,4930.0,4940.0,3348.82,3213.71,2,2,20,20,25,25,0,18,0,0,0,0,0,0,0,4889,-1
1259,4930.0,4940.0,3308.04,3149.32,2,2,20,20,25,25,0,14,0,0,0,0,0,0,0,4983,-1
1260,4930.0,4940.0,3271.77,3125.58,2,2,20,20,25,25,0,19,1,0,0,0,0,0,0,4882,-1
1261,4930.0,4940.0,3221.81,3157.22,2,2,20,20,25,25,0,18,0,0,0,0,0,0,0,4979,-1
1262,4930.0,4940.0,3186.71,3169.16,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4986,-1
1263,4930.0,4940.0,3133.76,3181.14,2,2,20,20,25,25,0,16,0,0,0,0,0,0,0,4982,-1
1264,4930.0,4940.0,3048.5,3130.37,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4985,-1
1265,4930.0,4940.0,3048.09,3179.76,2,2,20,20,25,25,0,19,0,0,0,0,0,0,0,4979,-1
1266,4930.0,4940.0,3045.12,3156.98,2,2,20,20,25,25,0,17,0,0,0,0,0,0,0,4982,-1
1267,4930.0,4940.0,3069.39,3168.55,2,2,20,20,25,25,0,15,2,0,0,0,0,0,0,4971,-1
1268,4930.0,4940.0,3043.8,3122.13,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4983,-1
1269,4930.0,4940.0,3042.2,3081.91,2,2,20,20,25,25,0,16,0,0,0,0,0,0,0,4976,-1
1270,4930.0,9574.0,3031.22,3058.94,2,3,20,20,25,2,0,16,0,0,0,0,0,0,0,4979,-1
1271,4930.0,9574.0,3056.06,3064.28,2,2,20,20,25,2,0,14,0,0,0,0,0,0,0,4986,-1
1272,4930.0,9574.0,3075.88,3159.43,2,2,20,20,25,2,0,31,12,0,0,0,0,65,0,4943,-1
1273,4930.0,4929.0,3136.46,3113.69,2,2,20,20,25,25,0,23,1,0,0,0,0,5,0,4848,-1
1274,4930.0,4929.0,3184.43,3137.29,2,2,20,20,25,25,0,18,0,0,0,0,0,0,0,4981,-1
1275,4930.0,4929.0,3185.63,3146.28,2,2,20,20,25,25,0,19,1,0,0,0,0,0,0,4968,-1
1276,4930.0,4929.0,3215.21,3165.93,2,2,20,20,25,25,0,14,1,0,0,0,0,0,0,4888,-1
1277,4930.0,4824.5,3230.62,3177.66,2,2,20,20,25,25,0,22,166,0,0,0,0,721,0,4784,-1
1278,4930.0,4824.5,3227.56,3215.63,2,2,20,20,25,25,0,24,0,0,0,0,0,0,0,4824,-1
1279,4930.0,4824.5,3287.43,3251.93,2,2,20,20,25,25,0,21,0,0,0,0,0,0,0,4931,-1
1280,4930.0,4824.5,3321.3,3302.33,2,2,20,20,25,25,0,24,6,0,0,0,0,30,0,4930,-1
1281,4930.0,4824.5,3348.63,3349.07,2,2,20,20,25,25,0,22,4,0,0,0,0,9,0,4956,-1
1282,9870.0,9580.25,3406.45,3405.78,3,3,20,20,1,1,0,25,49,0,0,0,0,29,0,4784,-1
1283,9870.0,9580.25,3412.97,3388.94,2,2,20,20,1,1,0,19,80,0,0,0,0,85,0,4657,-1
1284,9870.0,9580.25,3497.52,3377.07,2,2,20,20,1,1,0,19,0,0,0,0,0,0,0,4868,-1
1285,9870.0,9623.0,3437.35,3354.04,3,3,20,20,2,1,0,18,0,0,0,0,0,0,0,4950,-1
1286,9571.0,9623.0,3415.77,3276.89,2,2,20,20,1,1,0,13,1,0,0,0,0,0,0,4973,-1
1287,9571.0,9623.0,3407.05,3301.27,2,2,20,20,1,1,0,23,14,0,0,0,0,139,0,4912,-1
1288,9571.0,9623.0,3330.41,3281.75,2,2,20,20,1,1,0,17,0,0,0,0,0,0,0,4899,-1
1289,9571.0,9623.0,3340.31,3266.35,2,2,20,20,1,1,0,19,4,0,0,0,0,17,0,4806,-1
1290,9571.0,9623.0,3281.93,3291.53,2,2,20,20,1,1,0,18,0,0,0,0,0,0,0,4972,-1
1291,9571.0,9623.0,3248.83,3240.07,2,2,20,20,1,1,0,16,1,0,0,0,0,0,0,4813,-1
1292,9571.0,9623.0,3271.03,3175.6,2,2,20,20,1,1,0,16,9,0,0,0,0,29,0,4719,-1
1293,9571.0,9623.0,3294.91,3193.76,2,2,21,20,1,1,1,22,12,0,0,0,0,25,0,5086,-1
1294,4774.8,9623.0,3299.42,3190.78,2,2,20,21,25,1,1,23,100,5,0,0,0,287,0,4944,-1
1295,4826.1,10126.6,3356.25,3268.87,2,3,20,21,25,3,1,29,110,0,0,0,0,431,0,4964,-1
1296,4826.1,10126.6,3342.53,3398.84,2,2,20,20,25,3,0,23,3,0,0,0,0,8,0,4856,-1
1297,4826.1,10126.6,3355.34,3445.99,2,2,20,20,25,3,0,25,104,0,0,0,0,17,0,4740,-1
1298,4826.1,10126.6,3404.15,3494.78,2,2,20,20,25,3,0,31,5,0,0,0,0,14,0,4896,-1
1299,4826.1,10126.6,3471.67,3554.69,2,2,21,21,25,3,2,29,50,0,0,0,0,211,0,5140,-1
1300,4826.1,10126.6,3521.61,3594.97,2,2,20,20,25,3,0,28,3,0,0,0,0,9,0,4944,-1
1301,4826.1,10126.6,3587.97,3635.0,2,2,20,24,25,3,4,32,6,0,0,0,0,27,0,5429,-1
1302,4826.1,10126.6,3653.73,3609.89,2,2,20,20,25,2,0,24,5,0,0,4,0,35,0,4822,-1
1303,4776.85,10126.6,3641.78,3762.15,2,3,20,25,25,4,5,31,67,0,0,0,0,24,0,5440,-1
1304,4776.85,10126.6,3666.33,3775.63,2,2,20,20,25,4,0,30,17,0,0,0,0,10,0,4938,-1
1305,4776.85,10126.6,3755.43,3787.93,2,2,20,20,25,4,0,24,18,0,0,0,0,26,0,4901,-1
1306,4776.85,10126.6,3715.36,3805.71,2,2,20,20,25,4,0,24,77,0,0,3,0,613,0,4841,-1
1307,4776.85,10126.6,3775.25,3770.57,2,2,20,20,25,4,0,21,0,0,0,0,0,0,0,4849,-1
1308,9577.0,10126.6,3767.5,3818.21,3,3,20,20,1,5,0,21,14,0,0,0,0,71,0,4959,-1
1309,9577.0,10126.6,3895.63,3715.21,2,2,20,20,1,5,0,22,10,0,0,0,0,15,0,4955,-1
1310,9577.0,10126.6,3861.72,3676.69,2,2,21,20,1,5,1,22,183,0,0,0,0,333,0,4910,-1
1311,9577.0,9966.0,3877.4,3656.2,2,2,20,20,1,4,0,24,110,0,0,0,0,450,0,4849,-1
1312,9577.0,9966.0,3880.47,3666.33,2,2,20,21,1,4,1,27,95,1,0,0,0,653,0,4856,-1
1313,9672.3,9966.0,3922.9,3691.3,3,3,22,24,3,5,6,35,90,0,0,0,0,223,0,5611,-1
1314,9872.75,9966.0,3968.46,3705.92,3,2,20,20,5,5,0,37,198,6,0,0,0,971,0,4728,-1
1315,9872.75,9966.0,3997.94,3749.74,3,3,20,20,6,6,0,28,286,4,0,0,0,1008,0,4582,-1
1316,9872.75,9826.25,4065.67,3742.56,2,3,20,20,6,6,0,32,74,0,0,2,0,459,0,4728,-1
1317,9872.75,9826.25,4134.12,3710.69,3,2,20,21,8,5,1,32,115,0,0,0,0,831,0,4969,-1
1318,9872.75,9826.25,4200.53,3690.55,3,2,30,23,9,4,13,41,178,0,0,0,0,229,0,6326,-1
1319,9872.75,9826.25,4209.44,3691.71,2,2,23,22,9,4,5,35,81,0,0,1,0,201,0,5363,-1
1320,9872.75,9826.25,4195.7,3716.17,2,2,25,20,7,4,5,38,128,0,0,1,0,726,0,5411,-1
1321,9872.75,9826.25,4282.72,3728.2,3,2,22,21,9,4,3,35,22,8,0,0,0,26,0,5273,-1
1322,9872.75,9826.25,4340.5,3755.78,3,2,29,22,10,4,11,46,242,0,0,1,0,1021,0,5994,-1
1323,9872.75,10006.3,4381.28,3861.39,3,3,24,35,12,6,19,52,168,0,0,0,0,549,0,7109,-1
1324,9872.75,10006.3,4353.13,3927.04,2,2,21,20,10,6,1,32,162,0,0,2,0,653,0,4874,-1
1325,9872.75,10006.3,4393.21,3952.93,2,2,20,29,9,5,9,39,462,4,0,1,0,791,0,5461,-1
1326,9872.75,10006.3,4416.98,3945.26,2,2,27,27,9,4,14,49,118,4,0,2,0,522,0,6324,-1
1327,9872.75,10006.3,4384.84,3948.98,2,2,22,20,9,3,2,32,13,0,0,0,0,36,0,5199,-1
1328,9872.75,10006.3,4400.73,4059.27,2,2,23,25,8,3,8,38,193,116,0,0,0,164,0,5750,-1
1329,9872.75,10006.3,4450.96,4123.04,3,3,28,23,9,3,11,45,139,0,0,1,0,45,0,6152,-1
1330,9872.75,10006.3,4438.01,4182.42,2,2,23,21,9,2,4,36,90,0,0,0,0,558,0,5333,-1
1331,9872.75,10006.3,4349.25,4209.34,2,2,40,21,6,2,21,48,606,4,0,4,0,1447,0,6898,-1
1332,9700.6,9857.4,4355.45,4185.02,2,2,50,32,5,1,42,51,244,0,0,0,0,643,0,9676,-1
1333,9700.6,9857.4,4398.88,4230.53,2,2,35,50,5,1,45,73,282,0,0,0,0,1883,0,10225,-1
1334,9913.6,9857.4,4446.47,4233.68,3,3,50,50,6,1,60,86,323,0,0,2,0,1425,0,11881,-1
1335,9913.6,9857.4,4485.22,4271.88,2,2,50,50,6,1,60,93,252,0,0,0,0,1252,0,11782,-1
1336,9913.6,9857.4,4465.55,4283.79,2,2,20,33,6,1,13,42,126,0,0,0,0,708,0,6358,-1
1337,9913.6,9882.8,4445.46,4296.38,2,3,23,50,5,2,33,59,425,0,0,1,0,1184,0,8560,-1
1338,9913.6,9882.8,4423.32,4334.01,2,2,20,22,4,2,2,34,18,0,0,0,0,18,0,4967,-1
1339,9913.6,9882.8,4452.56,4340.56,2,2,50,50,4,2,60,82,157,0,0,2,0,976,0,11995,-1
1340,9913.6,9882.8,4426.46,4406.21,2,3,50,50,4,4,60,65,134,0,0,0,0,574,0,12070,-1
1341,9672.3,9882.8,4411.79,4427.2,2,3,50,50,3,4,60,84,180,0,0,0,0,1024,0,11996,-1
1342,9672.3,9882.8,4402.44,4425.9,2,2,50,50,3,4,60,84,179,0,0,0,0,741,0,12062,-1
1343,9672.3,9882.8,4405.89,4507.82,3,3,50,50,3,5,60,89,181,0,0,3,0,1316,0,11801,-1
1344,9672.3,9882.8,4426.43,4507.21,3,2,50,50,3,5,60,88,227,0,0,3,0,1669,0,11917,-1
1345,9672.3,9868.5,4460.34,4548.83,2,3,50,50,3,7,60,90,266,0,0,2,0,1799,0,11850,-1
1346,9672.3,9868.5,4504.88,4541.25,2,2,50,50,3,6,60,83,226,0,0,1,1,1834,1,11975,-1
1347,9672.3,9960.85,4528.45,4542.68,2,3,50,50,3,6,60,84,269,1,0,1,0,1529,0,12075,-1
1348,9672.3,9960.85,4535.34,4531.88,2,2,50,50,3,5,60,86,245,0,0,6,0,2085,0,11853,-1
1349,9830.9,9960.85,4567.95,4555.48,3,3,50,50,4,6,60,88,354,4,0,8,0,2536,0,11945,-1
1350,9910.95,9960.85,4589.54,4567.48,3,3,50,50,5,6,60,79,265,2,0,4,0,2018,0,11981,-1
1351,9910.95,9960.85,4583.94,4569.67,2,2,50,50,4,6,60,72,177,0,0,5,0,1843,0,11811,-1
1352,9910.95,9857.4,4601.9,4556.55,2,2,50,50,4,4,60,77,314,1,0,10,2,3018,0,11849,-1
1353,9910.95,9857.4,4640.12,4551.19,3,3,50,50,5,4,60,71,259,0,0,7,0,1799,0,11873,-1
1354,9910.95,9958.35,4639.35,4570.96,2,3,50,50,5,5,60,86,317,0,0,11,0,2554,0,11900,-1
1355,9910.95,9958.35,4630.74,4583.67,2,2,50,50,4,5,60,81,334,0,0,0,0,1092,0,11636,-1
1356,9910.95,9958.35,4625.84,4604.26,2,2,50,50,4,5,60,79,322,0,0,4,1,2628,0,11878,-1
1357,9910.95,9821.3,4611.91,4583.99,2,2,50,50,4,3,60,86,334,1,0,7,1,2216,0,11766,-1
1358,9910.95,9821.3,4610.12,4579.82,2,3,50,50,4,3,60,78,298,0,0,3,0,1886,0,11737,-1
1359,9910.95,9821.3,4625.52,4609.68,2,2,50,50,4,3,60,84,380,0,0,7,0,2265,0,11866,-1
1360,9859.4,9821.3,4624.52,4629.13,3,3,50,50,4,4,60,88,320,0,0,12,1,1711,0,11784,-1
1361,9859.4,9821.3,4644.67,4669.95,3,3,50,50,5,6,60,85,538,0,0,5,0,2579,0,11627,-1
1362,9859.4,9821.3,4578.72,4671.44,2,2,50,28,3,6,38,66,386,0,0,0,0,1839,0,9199,-1
1363,9859.4,9821.3,4589.44,4632.1,3,3,50,50,3,4,60,88,503,0,0,1,0,2556,0,11613,-1
1364,9921.1,9821.3,4609.68,4650.06,3,3,50,50,4,5,60,93,396,0,0,1,0,2336,0,11791,-1
1365,9921.1,9821.3,4609.33,4654.45,2,2,50,50,4,5,60,82,200,0,0,1,0,1389,0,11906,-1
1366,9921.1,9821.3,4612.14,4649.43,3,2,50,50,4,5,60,82,265,0,0,5,1,2213,0,11925,-1
1367,9921.1,9821.3,4631.89,4690.76,3,3,50,50,5,7,60,86,285,0,0,3,1,1594,0,11757,-1
1368,9921.1,9821.3,4641.34,4654.09,2,2,50,50,5,6,60,82,224,0,0,2,0,2959,0,11954,-1
1369,9921.1,9821.3,4654.7,4664.52,2,2,50,50,5,6,60,86,326,1,0,4,0,2582,0,11892,-1
1370,9921.1,9665.8,4648.43,4664.88,3,3,50,50,4,6,60,81,342,0,0,1,0,2729,0,11821,-1
1371,9888.25,9665.8,4630.08,4655.64,2,2,50,50,3,6,60,73,157,0,0,0,0,1213,0,12071,-1
1372,9888.25,9665.8,4630.37,4663.86,2,3,50,50,3,6,60,76,356,0,0,8,0,2731,0,11679,-1
1373,9888.25,9665.8,4632.5,4648.91,2,2,50,50,3,5,60,93,453,0,0,6,0,2819,0,11635,-1
1374,9888.25,9665.8,4635.99,4663.28,2,2,50,50,3,5,60,95,299,0,0,2,0,1997,0,11910,-1
1375,9888.25,9665.8,4651.0,4665.25,2,2,50,50,3,5,60,86,255,0,0,1,0,2044,0,11928,-1
1376,9888.25,9665.8,4688.85,4670.49,3,2,50,50,5,5,60,87,261,0,0,1,0,1442,0,11889,-1
1377,9888.25,9665.8,4678.54,4671.12,2,2,50,50,5,5,60,81,130,0,0,1,0,635,0,12137,-1
1378,9888.25,9857.15,4658.77,4704.21,2,3,50,50,4,6,60,91,263,0,0,3,7,2110,0,11957,-1
1379,9888.25,9857.15,4670.59,4724.24,3,3,50,50,6,7,60,77,305,0,0,9,2,1974,0,11887,-1
1380,9888.25,9857.15,4672.99,4750.22,3,3,50,50,6,7,60,75,374,0,0,0,0,1512,0,11821,-1
1381,9888.25,9857.15,4668.44,4747.55,2,2,50,50,6,7,60,83,303,1,0,3,0,1848,0,11835,-1
1382,9888.25,9857.15,4638.32,4731.52,3,3,36,50,6,7,46,78,387,0,0,2,0,1078,0,10127,-1
1383,9888.25,9857.15,4627.96,4681.84,2,2,44,24,6,6,28,57,437,1,0,0,0,809,0,7866,-1
1384,9873.85,9857.15,4599.42,4668.82,2,2,50,50,4,6,60,74,399,4,0,0,0,1964,0,11897,-1
1385,9873.85,9857.15,4575.47,4672.26,2,3,41,50,4,8,51,58,569,0,0,0,4,1242,0,10638,-1
1386,9873.85,9857.15,4540.99,4637.54,2,2,50,50,3,8,60,65,386,2,0,1,1,1796,0,12003,-1
1387,9873.85,9857.15,4523.1,4599.6,2,2,23,20,3,7,3,33,284,0,0,0,0,1240,0,4977,-1
1388,9873.85,9857.15,4518.77,4600.34,2,2,50,50,3,7,60,74,731,11,0,0,2,1400,0,11690,-1
1389,9873.85,9857.15,4518.2,4562.47,2,2,50,50,3,7,60,53,299,30,0,0,0,1224,0,12147,-1
1390,9873.85,9857.15,4529.66,4554.42,2,2,50,50,3,6,60,72,306,1,0,0,1,1618,0,12046,-1
1391,9561.45,9857.15,4460.28,4533.21,2,3,50,50,2,5,60,61,778,0,0,0,1,2368,0,11591,-1
1392,9552.9,9857.15,4444.03,4574.19,2,2,50,50,1,5,60,84,404,0,0,0,1,2647,0,11932,-1
1393,10020.05,9857.15,4494.59,4544.73,3,2,50,50,3,4,60,73,277,1,0,4,4,2304,0,11948,-1
1394,10020.05,9857.15,4435.11,4496.62,2,2,50,50,3,3,60,69,195,6,0,0,2,890,0,12166,-1
1395,10020.05,9857.15,4382.58,4486.94,2,2,50,50,3,2,60,71,194,5,0,0,1,1701,0,12061,-1
1396,10020.05,9857.15,4402.99,4494.55,2,2,50,50,3,2,60,75,397,0,0,0,0,1694,0,12003,-1
1397,10020.05,9857.15,4438.37,4470.91,2,2,50,50,3,2,60,72,221,3,0,0,6,1742,0,12224,-1
1398,10020.05,9857.15,4426.47,4435.72,2,3,50,50,3,2,60,67,327,1,0,4,6,2060,0,12064,-1
1399,10020.05,9857.15,4444.99,4460.67,3,2,50,50,5,2,60,73,373,1,0,1,11,2182,0,12364,-1
1400,10020.05,9516.45,4443.66,4449.65,2,2,50,50,5,1,60,78,338,2,0,2,6,2388,0,12130,-1
1401,10020.05,9649.65,4468.58,4467.61,3,3,50,50,6,2,60,79,168,0,0,1,1,1242,0,12666,-1
1402,10020.05,9649.65,4458.47,4447.27,2,2,50,50,6,2,60,68,78,0,0,1,1,489,0,12472,-1
1403,10020.05,9649.65,4442.59,4420.8,2,2,50,50,6,2,60,61,245,1,0,3,1,1164,0,12328,-1
1404,10020.05,9649.65,4418.45,4420.5,2,2,50,50,6,2,60,62,231,0,0,1,2,1224,0,12476,-1
1405,10020.05,9649.65,4419.91,4408.92,3,3,50,50,8,3,60,62,247,12,0,0,2,735,0,12152,-1
1406,10020.05,9924.6,4380.92,4383.6,3,3,46,38,9,4,44,46,203,0,0,0,1,201,0,10233,-1
1407,10020.05,9924.6,4394.08,4357.95,2,2,20,24,9,4,4,33,158,0,0,0,0,1283,0,5302,-1
1408,10020.05,9924.6,4428.82,4329.74,2,2,50,29,9,4,39,48,310,39,0,0,1,1128,0,9457,-1
1409,10020.05,9924.6,4364.95,4258.54,2,2,50,22,8,3,32,40,184,0,0,0,0,371,0,8736,-1
1410,10020.05,9924.6,4297.77,4206.53,2,2,27,36,8,3,23,32,168,0,0,0,0,292,0,7643,-1
1411,10020.05,9924.6,4249.58,4146.1,2,2,35,21,7,3,16,33,2,0,0,0,0,12,0,6943,-1
1412,10020.05,9924.6,4178.55,4099.02,2,2,20,23,7,3,3,20,17,0,0,0,0,17,0,5353,-1
1413,10020.05,9924.6,4048.33,4071.69,2,2,23,21,6,3,4,21,1,0,0,0,0,0,0,5469,-1
1414,9864.2,9924.6,4020.31,4045.79,3,2,22,20,7,3,2,24,18,0,0,0,0,7,0,5202,-1
1415,9864.2,9924.6,3937.96,4002.48,2,2,21,20,6,3,1,19,0,0,0,0,0,0,0,5103,-1
1416,9864.2,9519.0,3919.07,3926.05,2,2,37,50,6,2,47,34,16,0,0,0,0,69,0,10750,-1
1417,9864.2,9519.0,3899.51,3899.3,2,2,21,20,6,2,1,20,102,0,0,0,0,455,0,4999,-1
1418,9864.2,9519.0,3845.16,3811.43,2,2,33,21,5,2,14,25,2,0,0,0,0,9,0,6692,-1
1419,9864.2,9519.0,3771.82,3777.03,2,2,50,50,4,2,60,40,20,0,0,0,0,43,0,12378,-1
1420,9864.2,9519.0,3779.61,3741.6,2,2,27,20,4,2,7,22,6,0,0,0,0,24,0,5838,-1
1421,9864.2,9519.0,3758.55,3702.31,2,2,50,22,4,2,32,25,1,0,0,0,0,0,0,8939,-1
1422,9864.2,9519.0,3763.24,3664.67,2,2,24,27,3,2,11,27,24,0,0,0,0,0,0,6311,-1
1423,9864.2,9516.45,3663.4,3565.61,2,2,20,20,3,1,0,15,1,0,0,0,0,3,0,4983,-1
1424,9512.0,9516.45,3595.4,3549.68,2,2,20,29,2,1,9,21,6,0,0,0,0,0,0,6084,-1
1425,9512.0,4823.9,3576.18,3516.28,2,2,39,50,2,25,49,46,10,0,0,0,0,4,0,11001,-1
1426,9512.0,4818.7,3559.52,3563.61,2,2,50,50,2,25,60,57,21,0,0,0,0,11,0,12338,-1
1427,9512.0,4818.7,3591.64,3546.23,2,2,50,27,2,25,37,40,37,0,0,0,0,78,0,9504,-1
1428,9512.0,4818.7,3601.51,3595.58,2,2,50,35,2,25,45,44,28,0,0,0,0,23,0,10501,-1
1429,9512.0,4818.7,3638.66,3613.49,2,2,50,50,2,25,60,45,1,0,0,0,0,8,0,12315,-1
1430,4919.9,9848.0,3646.15,3629.47,2,3,50,50,25,1,60,54,22,0,0,1,0,32,0,12238,-1
1431,4919.9,9848.0,3634.99,3654.49,2,2,41,50,25,1,51,46,40,0,0,0,0,281,0,11232,-1
1432,4919.9,9848.0,3649.38,3707.09,2,2,41,50,25,1,51,46,20,0,0,0,0,208,0,11223,-1
1433,9609.8,9913.8,3703.12,3753.49,3,3,30,50,1,2,40,50,2,0,0,0,0,19,0,9884,-1
1434,4919.9,9913.8,3791.74,3715.7,2,2,50,50,25,2,60,37,4,0,0,0,0,16,0,12365,-1
1435,4919.9,9913.8,3789.43,3643.93,2,2,38,31,25,1,29,30,5,0,0,0,0,0,0,8560,-1
1436,4919.9,9913.8,3729.65,3675.93,2,2,50,50,25,1,60,48,14,0,0,0,0,30,0,12375,-1
1437,4919.9,4818.7,3683.86,3625.31,2,2,43,50,25,25,53,37,18,0,0,0,0,24,0,11513,-1
1438,4919.9,4818.7,3644.49,3582.89,2,2,29,21,25,25,10,23,1,0,0,0,0,0,0,6215,-1
1439,4919.9,4818.7,3681.07,3607.51,2,2,50,50,25,25,60,45,35,1,0,0,0,28,0,12329,-1
1440,4919.9,4818.7,3618.65,3571.89,2,2,39,50,25,25,49,32,3,0,0,0,0,0,0,11032,-1
1441,4919.9,4818.7,3574.18,3532.59,2,2,29,50,25,25,39,37,1,0,0,1,0,0,0,9718,-1
1442,4919.9,4814.8,3519.19,3549.48,2,2,21,20,25,25,1,24,1,0,0,0,0,0,0,5098,-1
1443,4919.9,4814.8,3521.29,3501.27,2,2,50,23,25,25,33,31,7,0,0,0,0,32,0,9052,-1
1444,4919.9,4810.5,3528.17,3486.63,2,2,50,50,25,25,60,48,3,0,0,0,0,18,0,12368,-1
1445,4919.9,4810.5,3488.91,3510.16,2,2,50,50,25,25,60,41,7,0,0,0,0,0,0,12370,-1
1446,4846.5,4810.5,3545.23,3521.37,2,2,50,50,25,25,60,48,22,0,0,0,0,109,0,12364,-1
1447,4846.5,9682.75,3556.24,3562.04,2,3,50,41,25,1,51,53,17,0,0,1,0,81,0,11227,-1
1448,4877.7,9682.75,3577.83,3548.6,2,2,50,50,25,1,60,62,127,0,0,0,0,1120,0,12172,-1
1449,4877.7,9682.75,3589.46,3592.98,2,2,50,50,25,1,60,57,108,0,0,0,0,1194,0,12210,-1
1450,9758.6,9682.75,3590.43,3530.57,3,2,50,50,1,1,60,56,11,0,0,0,0,81,0,12391,-1
1451,9758.6,9682.75,3604.25,3635.43,2,3,50,50,1,1,60,52,161,0,0,0,0,941,0,12142,-1
1452,9758.6,9682.75,3644.46,3710.42,2,2,50,50,1,1,60,53,140,0,0,0,0,844,0,12176,-1
1453,9758.6,4826.7,3625.73,3781.3,2,2,50,50,1,25,60,55,199,0,0,0,1,1613,0,12053,-1
1454,9758.6,4826.7,3703.86,3797.0,2,2,50,50,1,25,60,55,141,0,0,1,0,1316,0,12137,-1
1455,9758.6,9922.85,3694.76,3806.79,3,3,50,50,1,1,60,51,31,0,0,0,0,208,0,12336,-1
1456,9758.6,9922.85,3678.9,3811.94,3,3,50,50,1,1,60,45,64,0,0,0,0,113,0,12312,-1
1457,9758.6,9922.85,3758.16,3838.6,3,2,50,50,3,1,60,57,103,0,0,2,0,686,0,12287,-1
1458,9758.6,4826.7,3784.15,3840.97,3,2,50,50,3,25,60,55,160,1,0,2,0,819,0,12078,-1
1459,10162.2,4826.7,3867.82,3866.87,3,2,50,50,4,25,60,63,239,0,0,4,1,1737,0,12102,-1
1460,10162.2,4829.3,3857.25,3916.93,2,2,50,50,4,25,60,53,184,0,0,0,0,1407,0,12072,-1
1461,10162.2,4830.3,3913.27,3956.36,2,3,50,50,3,25,60,63,212,1,0,2,0,1439,0,12067,-1
1462,10162.2,4830.3,3926.44,3971.59,2,2,50,50,3,25,60,60,146,0,0,0,0,1514,0,12135,-1
1463,10162.2,9872.0,3964.5,3945.86,3,3,50,50,3,1,60,55,98,0,0,0,1,347,0,12207,-1
1464,10162.2,9872.0,3996.2,3953.24,2,2,50,50,3,1,60,52,237,0,0,3,1,1089,0,11749,-1
1465,10162.2,9872.0,4010.31,3977.02,3,2,50,50,3,1,60,59,238,2,0,1,0,1444,0,12015,-1
1466,10162.2,9872.0,4014.4,3944.52,2,2,50,50,3,1,60,57,286,0,0,1,0,1746,0,11903,-1
1467,10162.2,9872.0,4077.14,3892.12,2,2,50,50,3,1,60,56,260,0,0,1,1,1740,0,11935,-1
1468,10162.2,9872.0,4091.23,3884.79,2,2,50,50,3,1,60,63,304,0,0,1,0,2403,0,11863,-1
